Br Usd Category Group
-7 18 2 1
26 3 1 1
23 11 1 2
3 5 1 1
32 8 1 2
15 8 1 2
-10 43 2 1
-6 49 2 2
12 26 1 2
7 20 1 2
15 4 1 1
7 49 1 2
6 27 1 2
14 19 1 2
10 17 1 2
31 -9 1 1
45 -7 1 2
19 19 1 2
14 15 1 2
18 12 1 2
14 11 1 2
-9 13 2 1
23 3 1 2
19 3 1 2
10 17 1 2
9 14 1 2
13 12 1 2
10 11 1 2
34 -5 1 1
26 5 1 2
29 -2 1 2
24 -1 1 2
16 11 1 2
14 10 1 2
17 9 1 2
-7 2 2 1
29 0 1 2
11 5 1 2
18 0 1 2
17 1 1 2
12 10 1 2
11 9 1 2
15 45 1 1
7 47 1 2
22 22 1 2
12 18 1 2
17 11 1 2
17 10 1 2
13 16 1 2
16 43 1 1
31 85 1 2
12 43 1 2
20 28 1 2
13 24 1 2
17 17 1 2
17 15 1 2
19 -14 1 1
36 19 1 2
25 31 1 2
15 21 1 2
20 15 1 2
15 14 1 2
18 10 1 2
45 -32 1 1
65 -46 1 2
41 -6 1 2
32 10 1 2
23 8 1 2
25 6 1 2
20 7 1 2
-20 14 2 1
23 -17 1 2
22 -16 1 2
20 1 1 2
19 11 1 2
14 9 1 2
17 7 1 2
-4 17 2 1
-26 36 2 2
9 3 1 2
13 -3 1 2
14 6 1 2
14 13 1 2
10 11 1 2
-19 29 2 1
-25 42 2 2
-23 31 2 2
-1 10 2 2
4 4 1 2
7 10 1 2
8 15 1 2
-6 -1 2 1
-23 32 2 2
-14 23 2 2
-17 22 2 2
-2 9 2 2
3 4 1 2
5 9 1 2
-12 0 2 1
-16 -2 2 2
-17 16 2 2
-13 15 2 2
-15 16 2 2
-3 7 2 2
0 3 2 2
-3 -14 2 1
-14 -21 2 2
-9 -11 2 2
-12 4 2 2
-10 6 2 2
-13 9 2 2
-3 2 2 2
39 7 1 1
35 -10 1 2
12 -9 1 2
6 -6 1 2
0 4 2 2
-1 6 2 2
-4 8 2 2
22 2 1 1
58 10 1 2
27 -4 1 2
14 -5 1 2
9 -4 1 2
4 4 1 2
2 5 1 2
0 0 2 1
22 -5 1 2
29 2 1 2
18 -5 1 2
10 -5 1 2
8 -4 1 2
3 2 1 2
58 -27 1 1
62 -27 1 2
42 -16 1 2
40 -8 1 2
29 -10 1 2
21 -10 1 2
17 -8 1 2
17 -12 1 1
72 -39 1 2
38 -20 1 2
33 -15 1 2
34 -9 1 2
26 -11 1 2
20 -10 1 2
