moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-04-22;ALSI;Фьючерсный контракт на Индекс FTSE/JSE Top40;F;;1,0000;;;1,0000;;;;;
2016-04-22;ALSI;Фьючерсный контракт на Индекс FTSE/JSE Top40;F;1,0000;;1,0000;1,0000;;;;;;
2016-04-22;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;4,0000;5,0000;2487,0;3090,0;12,000;-9,0000;0,00485;-0,00290;
2016-04-22;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;15,000;40,000;891,00;288,00;-5,0000;16,000;-0,00558;0,05882;
2016-04-22;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;227,00;169,00;7955,0;5321,0;318,00;641,00;0,04164;0,13697;
2016-04-22;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;334,00;182,00;4058,0;8708,0;265,00;437,00;0,06987;0,05284;
2016-04-22;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;84,000;94,000;225454;235051;-29137;-13097;-0,11445;-0,05278;
2016-04-22;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;14,000;42,000;58175;60809;6990,0;6667,0;0,13656;0,12314;
2016-04-22;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;11,000;21,000;20260;15610;175,00;3,0000;0,00871;0,00019;
2016-04-22;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;4621,0;3183,0;169188;159591;-3511,0;-19551;-0,02033;-0,10914;
2016-04-22;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;18,000;110,00;961,00;138,00;86,000;19,000;0,09829;0,15966;
2016-04-22;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;6,0000;7,0000;278,00;1101,0;2,0000;69,000;0,00725;0,06686;
2016-04-22;CU;Фьючерсный контракт на медь;F;1,0000;6,0000;6,0000;65,000;69,000;-6,0000;-6,0000;-0,08451;-0,08000;
2016-04-22;CU;Фьючерсный контракт на медь;F;;;1,0000;4,0000;;;;;;
2016-04-22;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;;;1,0000;10,000;;1,0000;;0,11111;;
2016-04-22;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;1,0000;2,0000;1,0000;2,0000;12,000;;1,0000;;0,09091;
2016-04-22;ED;Фьючерсный контракт на курс евро-доллар США;F;1,0000;326,00;719,00;26467;14436;2298,0;-9384,0;0,09508;-0,39395;
