moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2017-07-24;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;;421,00;161,00;1926669;1288958;55238;5157,0;0,02952;0,00402;
2017-07-24;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;1,0000;10936;2351,0;132574;770285;-2743,0;47338;-0,02027;0,06548;
2017-07-24;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;102,00;46,000;686260;318302;-20408;-11585;-0,02888;-0,03512;
2017-07-24;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;2307,0;685,00;38065;406023;-552,00;-9375,0;-0,01429;-0,02257;
2017-07-24;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";C;;22,000;15,000;2997,0;1112,0;410,00;;0,15848;;
2017-07-24;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";C;1,0000;129,00;81,000;5267,0;7152,0;140,00;550,00;0,02731;0,08331;
2017-07-24;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";P;;5,0000;5,0000;581,00;281,00;;1,0000;;0,00357;
2017-07-24;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";P;1,0000;53,000;72,000;2324,0;2624,0;456,00;455,00;0,24411;0,20977;
2017-07-24;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;;6,0000;10,000;6133,0;1839,0;-235,00;-134,00;-0,03690;-0,06792;
2017-07-24;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;1,0000;212,00;30,000;177,00;4471,0;46,000;-55,000;0,35115;-0,01215;
2017-07-24;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;;23,000;35,000;35145;32119;679,00;-988,00;0,01970;-0,02984;
2017-07-24;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;1,0000;339,00;255,00;4547,0;7573,0;-1548,0;119,00;-0,25398;0,01596;
2017-07-24;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";C;;2,0000;3,0000;1873,0;220,00;220,00;;0,13309;;
2017-07-24;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";C;1,0000;7,0000;6,0000;219,00;1872,0;;220,00;;0,13317;
2017-07-24;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";P;;2,0000;1,0000;415,00;12,000;400,00;;26,667;;
2017-07-24;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";P;1,0000;3,0000;5,0000;43,000;446,00;5,0000;405,00;0,13158;9,8781;
2017-07-24;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский Никель""";F;;18,000;21,000;16102;12999;-162,00;115,00;-0,00996;0,00893;
2017-07-24;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский Никель""";F;1,0000;440,00;75,000;393,00;3496,0;-8,0000;-285,00;-0,01995;-0,07538;
2017-07-24;Si;Опцион на фьючерс на доллар США;C;;89,000;69,000;402946;448910;8830,0;5404,0;0,02240;0,01218;
2017-07-24;Si;Опцион на фьючерс на доллар США;C;1,0000;865,00;533,00;225676;179712;10120;13546;0,04695;0,08152;
2017-07-24;Si;Опцион на фьючерс на доллар США;P;;49,000;48,000;241589;219138;24383;11690;0,11226;0,05635;
2017-07-24;Si;Опцион на фьючерс на доллар США;P;1,0000;505,00;338,00;91276;113727;10821;23514;0,13450;0,26065;
2017-07-24;RTS;Фьючерсный контракт на Индекс РТС;F;;144,00;180,00;206290;223844;13911;-5403,0;0,07231;-0,02357;
2017-07-24;RTS;Фьючерсный контракт на Индекс РТС;F;1,0000;3352,0;3404,0;71544;53990;-12997;6317,0;-0,15374;0,13251;
2017-07-24;RTS;Опцион на фьючерс на Индекс РТС;C;;65,000;77,000;405801;428259;4055,0;-2618,0;0,01009;-0,00608;
2017-07-24;RTS;Опцион на фьючерс на Индекс РТС;C;1,0000;922,00;911,00;151645;129187;6421,0;13094;0,04421;0,11279;
2017-07-24;RTS;Опцион на фьючерс на Индекс РТС;P;;57,000;82,000;166502;460492;1684,0;11331;0,01022;0,02523;
2017-07-24;RTS;Опцион на фьючерс на Индекс РТС;P;1,0000;922,00;955,00;451186;157196;24223;14576;0,05673;0,10220;
2017-07-24;GOLD;Фьючерсный контракт на аффинированное золото в слитках;F;;63,000;30,000;97682;68809;4960,0;-138,00;0,05349;-0,00200;
2017-07-24;GOLD;Фьючерсный контракт на аффинированное золото в слитках;F;1,0000;2827,0;551,00;18095;46968;5227,0;10325;0,40620;0,28177;
2017-07-24;ROSN;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""";F;;19,000;26,000;21177;6516,0;644,00;332,00;0,03136;0,05369;
2017-07-24;ROSN;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""";F;1,0000;281,00;175,00;2259,0;16920;164,00;476,00;0,07828;0,02895;
2017-07-24;GMKR;"Опцион на фьючерс на обыкновенные акции ПАО ""ГМК ""Норильский Никель""";C;;;1,0000;18,000;;;;;;
2017-07-24;GMKR;"Опцион на фьючерс на обыкновенные акции ПАО ""ГМК ""Норильский Никель""";C;1,0000;4,0000;5,0000;22,000;40,000;;;;;
2017-07-24;GMKR;"Опцион на фьючерс на обыкновенные акции ПАО ""ГМК ""Норильский Никель""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2017-07-24;GOLD;Опцион на фьючерс на золото в слитках;C;;5,0000;6,0000;968,00;31,000;;;;;
2017-07-24;GOLD;Опцион на фьючерс на золото в слитках;C;1,0000;52,000;23,000;341,00;1278,0;23,000;23,000;0,07233;0,01833;
2017-07-24;GOLD;Опцион на фьючерс на золото в слитках;P;;3,0000;4,0000;171,00;27,000;;;;;
2017-07-24;GOLD;Опцион на фьючерс на золото в слитках;P;1,0000;17,000;17,000;299,00;443,00;;;;;
2017-07-24;ROSN;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""Роснефть""";C;;2,0000;2,0000;51,000;20,000;;;;;
2017-07-24;ROSN;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""Роснефть""";C;1,0000;1,0000;2,0000;24,000;55,000;;;;;
2017-07-24;ROSN;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""Роснефть""";P;;1,0000;;;1,0000;;;;;
2017-07-24;ROSN;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""Роснефть""";P;1,0000;;1,0000;1,0000;;;;;;
2017-07-24;SNGR;"Опцион на фьючерс на обыкновенные акции ОАО ""Сургутнефтегаз""";C;;1,0000;;;1,0000;;;;;
2017-07-24;SNGR;"Опцион на фьючерс на обыкновенные акции ОАО ""Сургутнефтегаз""";C;1,0000;;1,0000;1,0000;;;;;;
2017-07-24;SNGR;"Опцион на фьючерс на обыкновенные акции ОАО ""Сургутнефтегаз""";P;;;1,0000;2,0000;;;;;;
2017-07-24;SNGR;"Опцион на фьючерс на обыкновенные акции ОАО ""Сургутнефтегаз""";P;1,0000;1,0000;1,0000;1,0000;3,0000;;;;;
