moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-05-05;ALSI;Фьючерсный контракт на Индекс FTSE/JSE Top40;F;;1,0000;;;1,0000;;;;;
2016-05-05;ALSI;Фьючерсный контракт на Индекс FTSE/JSE Top40;F;1,0000;;1,0000;1,0000;;;;;;
2016-05-05;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;25,000;30,000;436,00;2433,0;131,00;110,00;0,42951;0,04735;
2016-05-05;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;6,0000;3,0000;4505,0;2508,0;484,00;505,00;0,12037;0,25212;
2016-05-05;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;4780,0;1845,0;75489;149346;25298;10254;0,50403;0,07372;
2016-05-05;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;10,000;11,000;40,000;94,000;;;;;
2016-05-05;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;60,000;57,000;106501;32644;-27717;-12673;-0,20651;-0,27965;
2016-05-05;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;;1,0000;54,000;;;;;;
2016-05-05;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;9,0000;11,000;63,000;63,000;;;;;
2016-05-05;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;6,0000;6,0000;468,00;790,00;6,0000;-27,000;0,01299;-0,03305;
2016-05-05;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;29,000;70,000;473,00;151,00;-4,0000;29,000;-0,00839;0,23770;
2016-05-05;CU;Фьючерсный контракт на медь;F;;1,0000;;;1,0000;;;;;
2016-05-05;CU;Фьючерсный контракт на медь;F;1,0000;4,0000;9,0000;75,000;74,000;-3,0000;-4,0000;-0,03846;-0,05128;
2016-05-05;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;;;1,0000;12,000;;;;;;
2016-05-05;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;1,0000;2,0000;1,0000;1,0000;13,000;;;;;
2016-05-05;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;1,0000;10,000;8,0000;108,00;108,00;10,000;10,000;0,10204;0,10204;
2016-05-05;ED;Фьючерсный контракт на курс евро-доллар США;F;;16,000;33,000;35678;49098;-1159,0;302,00;-0,03146;0,00619;
2016-05-05;ED;Фьючерсный контракт на курс евро-доллар США;F;1,0000;301,00;629,00;26610;13190;1939,0;478,00;0,07859;0,03760;
2016-05-05;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;1,0000;7,0000;8,0000;30,000;30,000;20,000;20,000;2,0000;2,0000;
2016-05-05;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;1,0000;2,0000;2,0000;400,00;400,00;;;;;
2016-05-05;Eu;Фьючерсный контракт на курс евро - российский рубль;F;1,0000;536,00;453,00;14951;16113;6129,0;-2645,0;0,69474;-0,14101;
2016-05-05;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;;4,0000;4,0000;22742;22885;;135,00;;0,00593;
2016-05-05;Eu;Фьючерсный контракт на курс евро - российский рубль;F;;75,000;71,000;40284;39122;-4180,0;4594,0;-0,09401;0,13305;
2016-05-05;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;1,0000;4,0000;4,0000;148,00;5,0000;135,00;;10,385;;
2016-05-05;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;;1,0000;7,0000;673,00;5,0000;136,00;-79,000;0,25326;-0,94048;
