moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-01-19;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;34,000;28,000;195,00;293,00;43,000;-709,00;0,28289;-0,70758;
2016-01-19;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;8,0000;4,0000;3490,0;3392,0;-26,000;726,00;-0,00739;0,27232;
2016-01-19;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;6,0000;6,0000;30557;15397;24,000;135,00;0,00079;0,00885;
2016-01-19;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;60,000;61,000;1189,0;16349;410,00;299,00;0,52632;0,01863;
2016-01-19;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;142,00;87,000;16755;2593,0;107,00;333,00;0,00643;0,14735;
2016-01-19;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;150,00;42,000;520516;374942;46068;23125;0,09710;0,06573;
2016-01-19;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;11,000;12,000;23227;37389;233,00;7,0000;0,01013;0,00019;
2016-01-19;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;4158,0;1219,0;85014;230588;1572,0;24515;0,01884;0,11896;
2016-01-19;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;;2,0000;3,0000;2824,0;2764,0;;;;;
2016-01-19;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";C;;2,0000;2,0000;2714,0;2714,0;;;;;
2016-01-19;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;25,000;28,000;361,00;209,00;-160,00;-4,0000;-0,30710;-0,01878;
2016-01-19;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;1,0000;;;60,000;;;;;
2016-01-19;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;5,0000;4,0000;382,00;534,00;156,00;;0,69027;;
2016-01-19;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;;1,0000;1,0000;133,00;141,00;;;;;
2016-01-19;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;1,0000;3,0000;3,0000;27,000;19,000;;;;;
2016-01-19;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;;1,0000;2,0000;2,0000;1,0000;;;;;
2016-01-19;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;1,0000;8,0000;7,0000;26,000;27,000;;;;;
2016-01-19;ED;Фьючерсный контракт на курс евро-доллар США;F;1,0000;355,00;573,00;16570;20426;-3603,0;2631,0;-0,17861;0,14785;
2016-01-19;ED;Фьючерсный контракт на курс евро-доллар США;F;;37,000;29,000;28396;24540;6120,0;-114,00;0,27474;-0,00462;
2016-01-19;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;1,0000;6,0000;6,0000;13,000;12,000;;;;;
2016-01-19;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;;1,0000;;;1,0000;;;;;
2016-01-19;Eu;Фьючерсный контракт на курс евро - российский рубль;F;;65,000;74,000;86480;92997;-5397,0;11678;-0,05874;0,14361;
2016-01-19;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;;2,0000;3,0000;1517,0;1501,0;-2,0000;-6,0000;-0,00132;-0,00398;
2016-01-19;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;;11,000;15,000;54672;54735;1,0000;;0,00002;;
2016-01-19;Eu;Фьючерсный контракт на курс евро - российский рубль;F;1,0000;436,00;538,00;17846;11329;7103,0;-9972,0;0,66117;-0,46815;
2016-01-19;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;1,0000;3,0000;1,0000;1,0000;17,000;1,0000;5,0000;;0,41667;
2016-01-19;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;1,0000;6,0000;5,0000;93,000;30,000;1,0000;2,0000;0,01087;0,07143;
2016-01-19;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;1,0000;36,000;11,000;225,00;1279,0;10,000;-71,000;0,04651;-0,05259;
2016-01-19;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;;3,0000;2,0000;1220,0;166,00;-75,000;6,0000;-0,05792;0,03750;
2016-01-19;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;1,0000;147,00;112,00;10807;15312;1968,0;847,00;0,22265;0,05856;
2016-01-19;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;1320,0;418,00;20640;85889;415,00;-4364,0;0,02052;-0,04835;
2016-01-19;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;85,000;83,000;118943;53694;-9410,0;-4631,0;-0,07331;-0,07940;
2016-01-19;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;;77,000;119,00;28851;23231;-176,00;331,00;-0,00606;0,01445;
2016-01-19;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;;64,000;76,000;32708;28203;-422,00;699,00;-0,01274;0,02541;
2016-01-19;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;1,0000;370,00;193,00;23458;29078;-93,000;-600,00;-0,00395;-0,02022;
2016-01-19;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;;5,0000;5,0000;3885,0;1320,0;1853,0;113,00;0,91191;0,09362;
