moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2017-09-29;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;;340,00;228,00;1685765;1148429;12925;31941;0,00773;0,02861;
2017-09-29;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;1,0000;8971,0;3751,0;217811;755147;60828;41812;0,38748;0,05861;
2017-09-29;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;56,000;39,000;488622;92670;1400,0;351,00;0,00287;0,00380;
2017-09-29;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;1872,0;486,00;20027;415979;-1925,0;-876,00;-0,08769;-0,00210;
2017-09-29;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";C;;5,0000;13,000;4148,0;2586,0;35,000;2,0000;0,00851;0,00077;
2017-09-29;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";C;1,0000;140,00;94,000;11675;13237;282,00;315,00;0,02475;0,02438;
2017-09-29;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";P;;5,0000;8,0000;1252,0;346,00;;;;;
2017-09-29;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";P;1,0000;55,000;65,000;2520,0;3426,0;62,000;62,000;0,02522;0,01843;
2017-09-29;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;;1,0000;11,000;1911,0;38,000;-41,000;1,0000;-0,02100;0,02703;
2017-09-29;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;1,0000;64,000;42,000;781,00;2654,0;47,000;5,0000;0,06403;0,00189;
2017-09-29;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;;27,000;17,000;10360;4205,0;-1053,0;-427,00;-0,09226;-0,09218;
2017-09-29;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;1,0000;400,00;164,00;1467,0;7622,0;-521,00;-1147,0;-0,26207;-0,13080;
2017-09-29;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";C;;2,0000;2,0000;806,00;1260,0;;;;;
2017-09-29;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";C;1,0000;6,0000;6,0000;609,00;155,00;;;;;
2017-09-29;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";P;;1,0000;1,0000;3,0000;1,0000;;;;;
2017-09-29;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";P;1,0000;3,0000;3,0000;27,000;29,000;;;;;
2017-09-29;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский Никель""";F;;22,000;8,0000;1317,0;1672,0;-485,00;209,00;-0,26915;0,14286;
2017-09-29;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский Никель""";F;1,0000;226,00;128,00;2132,0;1777,0;719,00;25,000;0,50885;0,01427;
2017-09-29;Si;Опцион на фьючерс на доллар США;C;;72,000;60,000;150812;172532;27410;21883;0,22212;0,14526;
2017-09-29;Si;Опцион на фьючерс на доллар США;C;1,0000;1017,0;527,00;194619;172899;15664;21191;0,08753;0,13968;
2017-09-29;Si;Опцион на фьючерс на доллар США;P;;41,000;42,000;234870;151062;17520;11216;0,08061;0,08020;
2017-09-29;Si;Опцион на фьючерс на доллар США;P;1,0000;537,00;427,00;72983;156791;1046,0;7350,0;0,01454;0,04918;
2017-09-29;RTS;Фьючерсный контракт на Индекс РТС;F;;153,00;120,00;141384;176618;-10188;2201,0;-0,06722;0,01262;
2017-09-29;RTS;Фьючерсный контракт на Индекс РТС;F;1,0000;3092,0;3487,0;90345;55111;13731;1342,0;0,17922;0,02496;
2017-09-29;RTS;Опцион на фьючерс на Индекс РТС;C;;60,000;75,000;336564;403936;1419,0;7477,0;0,00423;0,01886;
2017-09-29;RTS;Опцион на фьючерс на Индекс РТС;C;1,0000;853,00;1000,0;145050;77678;9776,0;3718,0;0,07227;0,05027;
2017-09-29;RTS;Опцион на фьючерс на Индекс РТС;P;;62,000;75,000;101580;295155;9651,0;14663;0,10498;0,05228;
2017-09-29;RTS;Опцион на фьючерс на Индекс РТС;P;1,0000;1100,0;919,00;312754;119179;7945,0;2933,0;0,02607;0,02523;
