moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2017-04-11;CHMF;"Фьючерсный контракт на обыкновенные акции ПАО ""Северсталь""";F;1,0000;38,000;32,000;597,00;310,00;93,000;-3,0000;0,18452;-0,00958;
2017-04-11;BR;Фьючерсный контракт на нефть BRENT;F;;63,000;92,000;60387;216602;3693,0;-17491;0,06514;-0,07472;
2017-04-11;BR;Фьючерсный контракт на нефть BRENT;F;1,0000;3100,0;3438,0;277487;121272;-13326;7858,0;-0,04582;0,06929;
2017-04-11;Eu;Фьючерсный контракт на курс евро - российский рубль;F;;83,000;39,000;71973;51080;217,00;-3506,0;0,00302;-0,06423;
2017-04-11;Eu;Фьючерсный контракт на курс евро - российский рубль;F;1,0000;854,00;208,00;4051,0;24944;-1553,0;2170,0;-0,27712;0,09528;
2017-04-11;ED;Фьючерсный контракт на курс евро-доллар США;F;;31,000;34,000;30919;27541;-3680,0;-917,00;-0,10636;-0,03222;
2017-04-11;ED;Фьючерсный контракт на курс евро-доллар США;F;1,0000;547,00;391,00;16581;19959;-1194,0;-3957,0;-0,06717;-0,16545;
2017-04-11;PLT;Фьючерсный контракт на аффинированную платину в слитках;F;;11,000;3,0000;5424,0;1717,0;-239,00;-145,00;-0,04220;-0,07787;
2017-04-11;PLT;Фьючерсный контракт на аффинированную платину в слитках;F;1,0000;166,00;10,000;35,000;3742,0;20,000;-74,000;1,3333;-0,01939;
2017-04-11;PLD;Фьючерсный контракт на аффинированный палладий в слитках;F;;3,0000;2,0000;70,000;1537,0;3,0000;-61,000;0,04478;-0,03817;
2017-04-11;PLD;Фьючерсный контракт на аффинированный палладий в слитках;F;1,0000;18,000;34,000;1559,0;92,000;-67,000;-3,0000;-0,04121;-0,03158;
2017-04-11;URKA;"Фьючерсный контракт на обыкновенные акции ПАО ""Уралкалий""";F;;1,0000;1,0000;25,000;1,0000;-1,0000;;-0,03846;;
2017-04-11;URKA;"Фьючерсный контракт на обыкновенные акции ПАО ""Уралкалий""";F;1,0000;8,0000;5,0000;12,000;36,000;2,0000;1,0000;0,20000;0,02857;
2017-04-11;SNGP;"Фьючерсный контракт на привилегированные акции ОАО ""Сургутнефтегаз""";F;;8,0000;11,000;6406,0;4121,0;275,00;121,00;0,04485;0,03025;
2017-04-11;SNGP;"Фьючерсный контракт на привилегированные акции ОАО ""Сургутнефтегаз""";F;1,0000;140,00;74,000;858,00;3143,0;-24,000;130,00;-0,02721;0,04315;
2017-04-11;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;;8,0000;11,000;11898;149,00;104,00;-44,000;0,00882;-0,22798;
2017-04-11;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;1,0000;449,00;76,000;922,00;12671;8,0000;156,00;0,00875;0,01247;
2017-04-11;NLMK;"Фьючесрный контракт на обыкновенные акции ПАО ""НЛМК""";F;;1,0000;3,0000;2432,0;277,00;567,00;;0,30402;;
2017-04-11;NLMK;"Фьючесрный контракт на обыкновенные акции ПАО ""НЛМК""";F;1,0000;85,000;30,000;515,00;2670,0;-13,000;554,00;-0,02462;0,26181;
2017-04-11;ED;Опцион на фьючерс на курс евро-доллар;C;;;1,0000;1,0000;;;;;;
2017-04-11;ED;Опцион на фьючерс на курс евро-доллар;C;1,0000;5,0000;3,0000;5,0000;6,0000;;;;;
2017-04-11;ED;Опцион на фьючерс на курс евро-доллар;P;;;2,0000;2,0000;;;;;;
2017-04-11;ED;Опцион на фьючерс на курс евро-доллар;P;1,0000;11,000;8,0000;19,000;21,000;;;;;
2017-04-11;BR;Опцион на фьючерс на нефть BRENT;C;;69,000;95,000;21826;24086;3450,0;2312,0;0,18774;0,10618;
2017-04-11;BR;Опцион на фьючерс на нефть BRENT;C;1,0000;307,00;289,00;18093;15833;394,00;1532,0;0,02226;0,10713;
2017-04-11;BR;Опцион на фьючерс на нефть BRENT;P;;57,000;86,000;14034;8038,0;1719,0;292,00;0,13959;0,03770;
2017-04-11;BR;Опцион на фьючерс на нефть BRENT;P;1,0000;477,00;275,00;9160,0;15156;217,00;1644,0;0,02426;0,12167;
2017-04-11;SUGR;Фьючерсный контракт на сахар-сырец;F;;1,0000;;;1,0000;;;;;
2017-04-11;SUGR;Фьючерсный контракт на сахар-сырец;F;1,0000;6,0000;3,0000;10,000;9,0000;;;;;
2017-04-11;CU;Фьючерсный контракт на медь;F;1,0000;4,0000;3,0000;7,0000;7,0000;;;;;
2017-04-11;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;2,0000;5,0000;784,00;5,0000;55,000;-108,00;0,07545;-0,95575;
2017-04-11;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;64,000;40,000;453,00;1232,0;-60,000;103,00;-0,11696;0,09123;
