moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-06-16;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;31,000;20,000;337,00;265,00;26,000;13,000;0,08360;0,05159;
2016-06-16;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;4,0000;2,0000;1395,0;1467,0;-3574,0;-3561,0;-0,71926;-0,70823;
2016-06-16;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;3024,0;1495,0;75978;190966;-1890,0;-16639;-0,02427;-0,08015;
2016-06-16;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;279,00;167,00;4855,0;6147,0;613,00;320,00;0,14451;0,05492;
2016-06-16;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;16,000;43,000;24259;22967;-24322;-24029;-0,50065;-0,51130;
2016-06-16;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;219,00;126,00;4994,0;11879;136,00;390,00;0,02800;0,03395;
2016-06-16;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;19,000;41,000;64286;57401;224,00;-30,000;0,00350;-0,00052;
2016-06-16;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;73,000;54,000;159744;44756;943,00;15692;0,00594;0,53991;
2016-06-16;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;43,000;33,000;257,00;165,00;-1,0000;14,000;-0,00388;0,09272;
2016-06-16;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-06-16;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;7,0000;7,0000;549,00;641,00;39,000;24,000;0,07647;0,03890;
2016-06-16;CU;Фьючерсный контракт на медь;F;;;1,0000;6,0000;;-34,000;;-0,85000;;
2016-06-16;CU;Фьючерсный контракт на медь;F;1,0000;5,0000;7,0000;41,000;47,000;-10,000;-44,000;-0,19608;-0,48352;
2016-06-16;ED;Фьючерсный контракт на курс евро-доллар США;F;;23,000;23,000;33112;41756;17080;-1738,0;1,0654;-0,03996;
2016-06-16;ED;Фьючерсный контракт на курс евро-доллар США;F;1,0000;292,00;328,00;26523;17879;-8083,0;10735;-0,23357;1,5027;
2016-06-16;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;1,0000;1,0000;2,0000;39,000;39,000;-919,00;-939,00;-0,95929;-0,96012;
2016-06-16;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;1,0000;3,0000;4,0000;116,00;116,00;-1036,0;-1036,0;-0,89931;-0,89931;
2016-06-16;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;;5,0000;3,0000;31000;31005;18758;18695;1,5323;1,5187;
2016-06-16;Eu;Фьючерсный контракт на курс евро - российский рубль;F;1,0000;349,00;397,00;11186;14532;896,00;-4184,0;0,08707;-0,22355;
2016-06-16;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;1,0000;6,0000;6,0000;1100,0;1100,0;-1,0000;;-0,00091;;
2016-06-16;Eu;Фьючерсный контракт на курс евро - российский рубль;F;;70,000;50,000;48993;45647;-19164;-14084;-0,28117;-0,23579;
2016-06-16;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;1,0000;6,0000;8,0000;1205,0;1200,0;-68,000;-5,0000;-0,05342;-0,00415;
2016-06-16;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";C;1,0000;;1,0000;5,0000;;;-5,0000;;-1,0000;
2016-06-16;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";C;;1,0000;;;5,0000;;;;;
2016-06-16;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";P;1,0000;1,0000;1,0000;16,000;16,000;;;;;
2016-06-16;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;;9,0000;9,0000;1451,0;2111,0;-556,00;467,00;-0,27703;0,28406;
2016-06-16;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;1,0000;64,000;86,000;3752,0;3092,0;738,00;-285,00;0,24486;-0,08439;
