moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-06-23;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;4,0000;2,0000;944,00;1102,0;-594,00;-347,00;-0,38622;-0,23948;
2016-06-23;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;18,000;31,000;494,00;336,00;265,00;18,000;1,1572;0,05660;
2016-06-23;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;19,000;50,000;34611;28679;-47698;-47509;-0,57950;-0,62358;
2016-06-23;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;20,000;40,000;33204;31601;-27410;-27436;-0,45221;-0,46473;
2016-06-23;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;1687,0;2307,0;87946;96422;1909,0;-23394;0,02219;-0,19525;
2016-06-23;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;330,00;191,00;5547,0;7150,0;401,00;427,00;0,07792;0,06351;
2016-06-23;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;229,00;156,00;6355,0;12287;370,00;181,00;0,06182;0,01495;
2016-06-23;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;45,000;84,000;94163;85687;-23620;1683,0;-0,20054;0,02003;
2016-06-23;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-06-23;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;3,0000;2,0000;73,000;85,000;-22,000;-14,000;-0,23158;-0,14141;
2016-06-23;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;31,000;30,000;164,00;152,00;3,0000;-5,0000;0,01863;-0,03185;
2016-06-23;CU;Фьючерсный контракт на медь;F;1,0000;8,0000;10,000;73,000;77,000;;;;;
2016-06-23;CU;Фьючерсный контракт на медь;F;;;1,0000;4,0000;;;;;;
