moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2017-10-25;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;;397,00;152,00;1872480;1191822;45334;5654,0;0,02481;0,00477;
2017-10-25;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;1,0000;10956;2294,0;134835;815493;-22719;16961;-0,14420;0,02124;
2017-10-25;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;62,000;51,000;472702;94618;-22454;9125,0;-0,04535;0,10673;
2017-10-25;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;1842,0;707,00;36232;414316;7942,0;-23637;0,28074;-0,05397;
2017-10-25;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";C;;15,000;14,000;5993,0;3742,0;-10,000;17,000;-0,00167;0,00456;
2017-10-25;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";C;1,0000;123,00;87,000;15948;18199;1104,0;1077,0;0,07437;0,06290;
2017-10-25;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";P;;4,0000;7,0000;1035,0;1244,0;;;;;
2017-10-25;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";P;1,0000;45,000;59,000;4069,0;3860,0;233,00;233,00;0,06074;0,06424;
2017-10-25;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;;4,0000;10,000;2181,0;650,00;-61,000;34,000;-0,02721;0,05519;
2017-10-25;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;1,0000;61,000;51,000;862,00;2393,0;39,000;-56,000;0,04739;-0,02287;
2017-10-25;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;;30,000;18,000;19417;10324;4596,0;2586,0;0,31010;0,33419;
2017-10-25;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;1,0000;496,00;139,00;2146,0;11239;-177,00;1833,0;-0,07619;0,19488;
2017-10-25;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";C;;1,0000;5,0000;513,00;522,00;250,00;;0,95057;;
2017-10-25;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";C;1,0000;5,0000;3,0000;522,00;513,00;250,00;500,00;0,91912;38,462;
2017-10-25;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";P;;2,0000;1,0000;3,0000;6,0000;;;;;
2017-10-25;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";P;1,0000;5,0000;8,0000;39,000;36,000;;;;;
2017-10-25;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский Никель""";F;;16,000;20,000;1208,0;2770,0;214,00;-117,00;0,21529;-0,04053;
