moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2017-11-17;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;;373,00;197,00;1638327;1315949;-32429;3490,0;-0,01941;0,00266;
2017-11-17;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;1,0000;8519,0;3759,0;208919;531297;-8852,0;-44771;-0,04065;-0,07772;
2017-11-17;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;46,000;48,000;439948;57749;26109;1689,0;0,06309;0,03013;
2017-11-17;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;1532,0;735,00;27527;409726;-3063,0;21357;-0,10013;0,05499;
2017-11-17;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";C;;15,000;14,000;12473;9935,0;1090,0;561,00;0,09576;0,05985;
2017-11-17;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";C;1,0000;122,00;91,000;20785;23323;878,00;1407,0;0,04411;0,06420;
2017-11-17;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";P;;4,0000;8,0000;3325,0;3019,0;;3,0000;;0,00099;
2017-11-17;GAZR;"Опцион на фьючерс на обыкновенные акции ПАО ""Газпром""";P;1,0000;58,000;68,000;4154,0;4460,0;80,000;77,000;0,01964;0,01757;
2017-11-17;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;;3,0000;10,000;2854,0;762,00;28,000;5,0000;0,00991;0,00661;
2017-11-17;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;1,0000;63,000;41,000;329,00;2421,0;5,0000;28,000;0,01543;0,01170;
2017-11-17;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;;21,000;26,000;12654;11766;-63,000;-650,00;-0,00495;-0,05235;
2017-11-17;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;1,0000;207,00;295,00;4399,0;5287,0;116,00;703,00;0,02708;0,15336;
2017-11-17;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";C;;1,0000;4,0000;510,00;552,00;;;;;
2017-11-17;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";C;1,0000;6,0000;5,0000;68,000;26,000;;;;;
2017-11-17;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";P;;1,0000;1,0000;3,0000;5,0000;;;;;
2017-11-17;LKOH;"Опцион на фьючерс на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";P;1,0000;5,0000;7,0000;296,00;294,00;10,000;10,000;0,03497;0,03521;
2017-11-17;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский Никель""";F;;12,000;30,000;4151,0;4501,0;191,00;-321,00;0,04823;-0,06657;
2017-11-17;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ""ГМК ""Норильский Никель""";F;1,0000;189,00;237,00;2170,0;1820,0;-283,00;229,00;-0,11537;0,14393;
2017-11-17;Si;Опцион на фьючерс на доллар США;C;;79,000;63,000;213500;241639;11462;16012;0,05673;0,07097;
2017-11-17;Si;Опцион на фьючерс на доллар США;C;1,0000;994,00;577,00;219659;191520;13100;8550,0;0,06342;0,04673;
2017-11-17;Si;Опцион на фьючерс на доллар США;P;;43,000;47,000;265594;241417;7599,0;7950,0;0,02945;0,03405;
2017-11-17;Si;Опцион на фьючерс на доллар США;P;1,0000;541,00;478,00;101927;126104;7107,0;6756,0;0,07495;0,05661;
2017-11-17;RTS;Фьючерсный контракт на Индекс РТС;F;;154,00;114,00;145167;143755;-10365;861,00;-0,06664;0,00603;
2017-11-17;RTS;Фьючерсный контракт на Индекс РТС;F;1,0000;3449,0;2651,0;62092;63504;1355,0;-9871,0;0,02231;-0,13453;
