moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-05-12;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;6,0000;4,0000;5774,0;3718,0;758,00;-12,000;0,15112;-0,00322;
2016-05-12;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;59,000;22,000;166,00;2222,0;13,000;783,00;0,08497;0,54413;
2016-05-12;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;61,000;53,000;1024,0;1841,0;79,000;79,000;0,08360;0,04484;
2016-05-12;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;1,0000;9,0000;736,00;42,000;258,00;20,000;0,53975;0,90909;
2016-05-12;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;4631,0;2795,0;123004;128182;5708,0;-5807,0;0,04866;-0,04334;
2016-05-12;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;98,000;71,000;2142,0;2836,0;195,00;433,00;0,10015;0,18019;
2016-05-12;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;1,0000;10,000;20817;20000;;;;;
2016-05-12;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;60,000;85,000;247502;242324;-35759;-24244;-0,12624;-0,09095;
2016-05-12;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;;1,0000;;;1,0000;;;;;
2016-05-12;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;;1,0000;1,0000;;;;;;
2016-05-12;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;6,0000;6,0000;492,00;397,00;-90,000;-58,000;-0,15464;-0,12747;
2016-05-12;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;39,000;50,000;409,00;504,00;-19,000;-51,000;-0,04439;-0,09189;
2016-05-12;CU;Фьючерсный контракт на медь;F;1,0000;5,0000;9,0000;85,000;85,000;1,0000;1,0000;0,01190;0,01190;
2016-05-12;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;1,0000;1,0000;2,0000;3,0000;2,0000;;;;;
2016-05-12;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;;1,0000;1,0000;13,000;14,000;;;;;
2016-05-12;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;1,0000;12,000;8,0000;135,00;135,00;1,0000;1,0000;0,00746;0,00746;
2016-05-12;ED;Фьючерсный контракт на курс евро-доллар США;F;1,0000;348,00;603,00;21195;14432;-2796,0;996,00;-0,11654;0,07413;
2016-05-12;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;1,0000;7,0000;8,0000;30,000;30,000;;;;;
2016-05-12;ED;Фьючерсный контракт на курс евро-доллар США;F;;26,000;24,000;28566;35329;837,00;-2955,0;0,03019;-0,07719;
2016-05-12;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;;4,0000;4,0000;22742;22885;;;;;
2016-05-12;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;1,0000;5,0000;5,0000;398,00;255,00;250,00;250,00;1,6892;50,000;
2016-05-12;Eu;Фьючерсный контракт на курс евро - российский рубль;F;;89,000;57,000;45539;47321;3698,0;-1698,0;0,08838;-0,03464;
2016-05-12;Eu;Фьючерсный контракт на курс евро - российский рубль;F;1,0000;506,00;417,00;14264;12482;-5611,0;-215,00;-0,28231;-0,01693;
2016-05-12;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;1,0000;2,0000;3,0000;401,00;400,00;;;;;
2016-05-12;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;;1,0000;;;1,0000;;;;;
2016-05-12;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;;3,0000;6,0000;197,00;498,00;;425,00;;5,8219;
2016-05-12;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;1,0000;51,000;65,000;1979,0;1678,0;84,000;-341,00;0,04433;-0,16890;
2016-05-12;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;1,0000;234,00;135,00;10580;16572;91,000;1290,0;0,00868;0,08441;
2016-05-12;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;77,000;84,000;190653;165923;-2864,0;775,00;-0,01480;0,00469;
2016-05-12;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;771,00;945,00;33774;58504;2362,0;-1277,0;0,07519;-0,02136;
2016-05-12;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;;49,000;76,000;15236;7948,0;1647,0;-108,00;0,12120;-0,01341;
2016-05-12;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;;60,000;56,000;17069;11077;793,00;-406,00;0,04872;-0,03536;
2016-05-12;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;1,0000;261,00;175,00;13387;20675;271,00;2026,0;0,02066;0,10864;
2016-05-12;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;;6,0000;4,0000;1348,0;2483,0;104,00;704,00;0,08360;0,39573;
2016-05-12;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;1,0000;62,000;76,000;1860,0;725,00;482,00;-118,00;0,34978;-0,13998;
2016-05-12;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;1,0000;199,00;52,000;259,00;3936,0;32,000;-46,000;0,14097;-0,01155;
