<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160401;100000;68422.0000000;68500.0000000;68197.0000000;68381.0000000;101271
20160401;100500;68377.0000000;68546.0000000;68290.0000000;68410.0000000;70096
20160401;101000;68410.0000000;68558.0000000;68396.0000000;68558.0000000;42153
20160401;101500;68557.0000000;68672.0000000;68494.0000000;68567.0000000;65684
20160401;102000;68569.0000000;68605.0000000;68535.0000000;68568.0000000;32750
20160401;102500;68570.0000000;68573.0000000;68519.0000000;68543.0000000;24468
20160401;103000;68539.0000000;68643.0000000;68523.0000000;68535.0000000;38705
20160401;103500;68535.0000000;68554.0000000;68472.0000000;68494.0000000;34530
20160401;104000;68498.0000000;68499.0000000;68436.0000000;68487.0000000;27851
20160401;104500;68490.0000000;68607.0000000;68480.0000000;68589.0000000;29699
20160401;105000;68590.0000000;68658.0000000;68544.0000000;68586.0000000;35058
20160401;105500;68585.0000000;68610.0000000;68525.0000000;68568.0000000;41383
20160401;110000;68565.0000000;68633.0000000;68540.0000000;68572.0000000;40887
20160401;110500;68572.0000000;68590.0000000;68511.0000000;68573.0000000;22721
20160401;111000;68575.0000000;68608.0000000;68551.0000000;68558.0000000;15462
20160401;111500;68555.0000000;68602.0000000;68544.0000000;68592.0000000;15068
20160401;112000;68589.0000000;68602.0000000;68527.0000000;68537.0000000;31543
20160401;112500;68533.0000000;68551.0000000;68479.0000000;68520.0000000;26587
20160401;113000;68522.0000000;68535.0000000;68461.0000000;68481.0000000;21944
20160401;113500;68484.0000000;68493.0000000;68400.0000000;68440.0000000;38659
20160401;114000;68440.0000000;68500.0000000;68434.0000000;68467.0000000;16245
20160401;114500;68469.0000000;68494.0000000;68428.0000000;68494.0000000;11372
20160401;115000;68493.0000000;68498.0000000;68429.0000000;68451.0000000;11255
20160401;115500;68451.0000000;68477.0000000;68419.0000000;68432.0000000;10762
20160401;120000;68432.0000000;68484.0000000;68419.0000000;68484.0000000;15309
20160401;120500;68482.0000000;68504.0000000;68449.0000000;68460.0000000;13025
20160401;121000;68460.0000000;68488.0000000;68420.0000000;68424.0000000;19692
20160401;121500;68422.0000000;68462.0000000;68415.0000000;68450.0000000;22169
20160401;122000;68451.0000000;68481.0000000;68421.0000000;68474.0000000;15705
20160401;122500;68475.0000000;68499.0000000;68468.0000000;68484.0000000;10417
20160401;123000;68485.0000000;68738.0000000;68479.0000000;68646.0000000;95149
20160401;123500;68646.0000000;68661.0000000;68577.0000000;68599.0000000;31444
20160401;124000;68598.0000000;68679.0000000;68523.0000000;68676.0000000;45075
20160401;124500;68676.0000000;68897.0000000;68671.0000000;68799.0000000;98622
20160401;125000;68804.0000000;68944.0000000;68794.0000000;68892.0000000;55734
20160401;125500;68889.0000000;68970.0000000;68825.0000000;68967.0000000;56423
20160401;130000;68967.0000000;69147.0000000;68967.0000000;69043.0000000;102641
20160401;130500;69041.0000000;69107.0000000;68986.0000000;69000.0000000;36095
20160401;131000;69001.0000000;69062.0000000;68886.0000000;68917.0000000;35988
20160401;131500;68917.0000000;68966.0000000;68840.0000000;68842.0000000;29559
20160401;132000;68846.0000000;68951.0000000;68842.0000000;68941.0000000;21610
20160401;132500;68944.0000000;69025.0000000;68941.0000000;68994.0000000;26599
20160401;133000;68994.0000000;69071.0000000;68938.0000000;69050.0000000;25732
20160401;133500;69050.0000000;69120.0000000;69036.0000000;69060.0000000;31770
20160401;134000;69061.0000000;69085.0000000;69006.0000000;69007.0000000;25542
20160401;134500;69006.0000000;69067.0000000;68971.0000000;69051.0000000;26336
20160401;135000;69055.0000000;69136.0000000;69016.0000000;69115.0000000;29305
20160401;135500;69115.0000000;69348.0000000;69110.0000000;69321.0000000;72774
20160401;140500;69321.0000000;69412.0000000;69283.0000000;69381.0000000;62745
20160401;141000;69385.0000000;69442.0000000;69340.0000000;69373.0000000;50563
