<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160201; 134500; 76814.00; 76816.00; 76731.00; 76765.00; 6480.00
20160201; 134600; 76765.00; 76784.00; 76737.00; 76774.00; 3587.00
20160201; 134700; 76775.00; 76805.00; 76772.00; 76792.00; 1694.00
20160201; 134800; 76789.00; 76830.00; 76786.00; 76807.00; 2434.00
20160201; 134900; 76804.00; 76826.00; 76786.00; 76810.00; 1820.00
20160201; 135000; 76807.00; 76848.00; 76792.00; 76809.00; 3559.00
20160201; 135100; 76809.00; 76848.00; 76809.00; 76834.00; 1440.00
20160201; 135200; 76833.00; 76875.00; 76831.00; 76875.00; 3081.00
20160201; 135300; 76871.00; 76900.00; 76851.00; 76858.00; 6072.00
20160201; 135400; 76858.00; 76864.00; 76815.00; 76825.00; 3275.00
20160201; 135500; 76827.00; 76829.00; 76781.00; 76786.00; 2970.00
20160201; 135600; 76785.00; 76817.00; 76781.00; 76803.00; 1670.00
20160201; 135700; 76803.00; 76828.00; 76787.00; 76812.00; 1839.00
20160201; 135800; 76814.00; 76859.00; 76802.00; 76808.00; 3086.00
20160201; 135900; 76803.00; 76837.00; 76788.00; 76793.00; 2010.00
20160201; 140400; 76797.00; 76857.00; 76792.00; 76803.00; 2841.00
20160201; 140500; 76802.00; 76811.00; 76654.00; 76693.00; 19926.00
20160201; 140600; 76693.00; 76787.00; 76688.00; 76781.00; 4994.00
20160201; 140700; 76781.00; 76787.00; 76707.00; 76712.00; 4351.00
20160201; 140800; 76715.00; 76716.00; 76651.00; 76702.00; 6429.00
20160201; 140900; 76704.00; 76706.00; 76600.00; 76627.00; 9697.00
20160201; 141000; 76628.00; 76636.00; 76585.00; 76612.00; 7551.00
20160201; 141100; 76611.00; 76628.00; 76529.00; 76572.00; 10248.00
20160201; 141200; 76571.00; 76628.00; 76567.00; 76586.00; 6676.00
20160201; 141300; 76587.00; 76626.00; 76570.00; 76593.00; 4743.00
20160201; 141400; 76596.00; 76601.00; 76500.00; 76542.00; 15479.00
20160201; 141500; 76541.00; 76541.00; 76440.00; 76460.00; 16986.00
20160201; 141600; 76460.00; 76589.00; 76426.00; 76576.00; 20108.00
20160201; 141700; 76570.00; 76639.00; 76563.00; 76567.00; 21132.00
20160201; 141800; 76568.00; 76613.00; 76533.00; 76601.00; 6810.00
20160201; 141900; 76597.00; 76621.00; 76577.00; 76584.00; 4893.00
20160201; 142000; 76584.00; 76624.00; 76580.00; 76615.00; 2493.00
20160201; 142100; 76615.00; 76656.00; 76610.00; 76628.00; 3576.00
20160201; 142200; 76628.00; 76636.00; 76573.00; 76605.00; 5260.00
20160201; 142300; 76605.00; 76619.00; 76588.00; 76601.00; 2736.00
20160201; 142400; 76600.00; 76606.00; 76520.00; 76549.00; 3900.00
20160201; 142500; 76552.00; 76560.00; 76527.00; 76539.00; 2592.00
20160201; 142600; 76540.00; 76585.00; 76534.00; 76581.00; 3103.00
20160201; 142700; 76580.00; 76602.00; 76558.00; 76589.00; 2574.00
20160201; 142800; 76590.00; 76595.00; 76565.00; 76583.00; 2669.00
20160201; 142900; 76581.00; 76585.00; 76543.00; 76566.00; 2175.00
20160201; 143000; 76564.00; 76613.00; 76562.00; 76602.00; 4537.00
20160201; 143100; 76606.00; 76629.00; 76572.00; 76582.00; 4096.00
20160201; 143200; 76580.00; 76599.00; 76571.00; 76585.00; 2236.00
20160201; 143300; 76588.00; 76610.00; 76568.00; 76603.00; 2298.00
20160201; 143400; 76603.00; 76609.00; 76464.00; 76474.00; 12001.00
20160201; 143500; 76475.00; 76477.00; 76353.00; 76363.00; 20191.00
20160201; 143600; 76362.00; 76482.00; 76340.00; 76465.00; 18187.00
20160201; 143700; 76465.00; 76483.00; 76419.00; 76456.00; 4766.00
20160201; 143800; 76455.00; 76479.00; 76424.00; 76450.00; 2318.00
20160201; 143900; 76448.00; 76514.00; 76433.00; 76486.00; 7271.00
20160201; 144000; 76486.00; 76562.00; 76482.00; 76534.00; 16211.00
20160201; 144100; 76532.00; 76585.00; 76532.00; 76570.00; 4610.00
20160201; 144200; 76568.00; 76590.00; 76564.00; 76589.00; 4092.00
20160201; 144300; 76585.00; 76624.00; 76566.00; 76566.00; 4710.00
20160201; 144400; 76566.00; 76588.00; 76554.00; 76566.00; 3304.00
20160201; 144500; 76564.00; 76602.00; 76560.00; 76573.00; 2249.00
20160201; 144600; 76571.00; 76604.00; 76563.00; 76592.00; 2260.00
