<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160201; 162200; 77166.00; 77207.00; 77162.00; 77193.00; 2735.00
20160201; 162300; 77193.00; 77205.00; 77153.00; 77155.00; 3952.00
20160201; 162400; 77157.00; 77188.00; 77145.00; 77178.00; 3443.00
20160201; 162500; 77176.00; 77222.00; 77168.00; 77189.00; 4837.00
20160201; 162600; 77190.00; 77222.00; 77159.00; 77214.00; 3930.00
20160201; 162700; 77218.00; 77242.00; 77202.00; 77231.00; 2065.00
20160201; 162800; 77234.00; 77254.00; 77222.00; 77244.00; 2939.00
20160201; 162900; 77245.00; 77267.00; 77214.00; 77243.00; 5844.00
20160201; 163000; 77245.00; 77360.00; 77237.00; 77343.00; 24895.00
20160201; 163100; 77343.00; 77368.00; 77292.00; 77337.00; 15204.00
20160201; 163200; 77337.00; 77362.00; 77286.00; 77321.00; 8835.00
20160201; 163300; 77321.00; 77456.00; 77319.00; 77456.00; 15812.00
20160201; 163400; 77452.00; 77464.00; 77403.00; 77431.00; 7526.00
20160201; 163500; 77434.00; 77436.00; 77388.00; 77404.00; 7147.00
20160201; 163600; 77406.00; 77467.00; 77389.00; 77467.00; 5078.00
20160201; 163700; 77461.00; 77467.00; 77223.00; 77242.00; 19402.00
20160201; 163800; 77242.00; 77278.00; 77157.00; 77204.00; 13227.00
20160201; 163900; 77207.00; 77231.00; 77085.00; 77224.00; 23717.00
20160201; 164000; 77225.00; 77300.00; 77214.00; 77244.00; 10711.00
20160201; 164100; 77244.00; 77330.00; 77233.00; 77252.00; 8254.00
20160201; 164200; 77251.00; 77263.00; 77225.00; 77226.00; 6523.00
20160201; 164300; 77228.00; 77250.00; 77190.00; 77250.00; 7100.00
20160201; 164400; 77249.00; 77293.00; 77210.00; 77254.00; 9236.00
20160201; 164500; 77256.00; 77281.00; 77209.00; 77234.00; 7156.00
20160201; 164600; 77239.00; 77279.00; 77230.00; 77272.00; 3814.00
20160201; 164700; 77269.00; 77333.00; 77255.00; 77324.00; 6262.00
20160201; 164800; 77328.00; 77400.00; 77317.00; 77398.00; 9766.00
20160201; 164900; 77397.00; 77402.00; 77351.00; 77372.00; 5478.00
20160201; 165000; 77373.00; 77480.00; 77370.00; 77398.00; 17591.00
20160201; 165100; 77396.00; 77455.00; 77362.00; 77418.00; 5785.00
20160201; 165200; 77416.00; 77434.00; 77367.00; 77383.00; 4493.00
20160201; 165300; 77388.00; 77450.00; 77370.00; 77384.00; 5436.00
20160201; 165400; 77389.00; 77485.00; 77386.00; 77422.00; 7876.00
20160201; 165500; 77427.00; 77454.00; 77391.00; 77408.00; 6221.00
20160201; 165600; 77412.00; 77427.00; 77378.00; 77402.00; 4910.00
20160201; 165700; 77403.00; 77427.00; 77341.00; 77408.00; 5342.00
20160201; 165800; 77411.00; 77434.00; 77372.00; 77402.00; 6603.00
20160201; 165900; 77402.00; 77425.00; 77365.00; 77400.00; 5458.00
20160201; 170000; 77399.00; 77453.00; 77190.00; 77212.00; 28589.00
20160201; 170100; 77216.00; 77270.00; 77190.00; 77258.00; 10619.00
20160201; 170200; 77259.00; 77262.00; 77204.00; 77230.00; 5861.00
20160201; 170300; 77230.00; 77249.00; 77151.00; 77217.00; 12480.00
20160201; 170400; 77216.00; 77318.00; 77209.00; 77290.00; 8011.00
20160201; 170500; 77292.00; 77324.00; 77246.00; 77324.00; 5691.00
20160201; 170600; 77324.00; 77400.00; 77278.00; 77318.00; 10113.00
20160201; 170700; 77318.00; 77378.00; 77316.00; 77351.00; 2566.00
20160201; 170800; 77354.00; 77366.00; 77295.00; 77316.00; 3815.00
20160201; 170900; 77314.00; 77318.00; 77207.00; 77227.00; 9260.00
20160201; 171000; 77229.00; 77258.00; 77210.00; 77238.00; 3988.00
20160201; 171100; 77237.00; 77285.00; 77191.00; 77276.00; 8461.00
20160201; 171200; 77276.00; 77353.00; 77237.00; 77249.00; 8114.00
20160201; 171300; 77252.00; 77315.00; 77248.00; 77297.00; 4161.00
20160201; 171400; 77297.00; 77302.00; 77236.00; 77283.00; 7160.00
20160201; 171500; 77280.00; 77345.00; 77273.00; 77309.00; 6428.00
20160201; 171600; 77309.00; 77351.00; 77108.00; 77108.00; 13420.00
20160201; 171700; 77111.00; 77181.00; 77106.00; 77165.00; 9491.00
20160201; 171800; 77168.00; 77174.00; 77106.00; 77155.00; 6427.00
20160201; 171900; 77152.00; 77163.00; 77062.00; 77117.00; 9778.00
20160201; 172000; 77118.00; 77175.00; 77106.00; 77166.00; 5646.00
20160201; 172100; 77162.00; 77166.00; 77081.00; 77133.00; 8246.00
20160201; 172200; 77134.00; 77245.00; 77130.00; 77229.00; 8583.00
20160201; 172300; 77229.00; 77252.00; 77170.00; 77226.00; 11354.00
20160201; 172400; 77224.00; 77239.00; 77194.00; 77206.00; 2537.00
20160201; 172500; 77207.00; 77234.00; 77195.00; 77215.00; 2129.00
20160201; 172600; 77214.00; 77265.00; 77176.00; 77230.00; 3934.00
20160201; 172700; 77226.00; 77292.00; 77160.00; 77183.00; 4787.00
20160201; 172800; 77183.00; 77225.00; 77140.00; 77206.00; 14824.00
20160201; 172900; 77202.00; 77218.00; 77096.00; 77102.00; 5712.00
20160201; 173000; 77097.00; 77196.00; 77094.00; 77185.00; 6837.00
20160201; 173100; 77185.00; 77292.00; 77155.00; 77167.00; 18692.00
20160201; 173200; 77167.00; 77217.00; 77140.00; 77161.00; 8113.00
20160201; 173300; 77164.00; 77174.00; 77074.00; 77128.00; 12317.00
20160201; 173400; 77128.00; 77230.00; 77128.00; 77222.00; 5529.00
20160201; 173500; 77221.00; 77237.00; 77181.00; 77219.00; 5233.00
20160201; 173600; 77222.00; 77233.00; 77128.00; 77183.00; 6773.00
20160201; 173700; 77184.00; 77186.00; 77122.00; 77172.00; 3778.00
20160201; 173800; 77173.00; 77240.00; 77163.00; 77183.00; 6572.00
20160201; 173900; 77183.00; 77233.00; 77174.00; 77221.00; 5590.00
20160201; 174000; 77220.00; 77236.00; 77174.00; 77208.00; 6631.00
