<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160211; 145300; 80217.00; 80234.00; 80191.00; 80191.00; 2095.00
20160211; 145400; 80191.00; 80220.00; 80182.00; 80217.00; 1682.00
20160211; 145500; 80218.00; 80270.00; 80216.00; 80245.00; 3781.00
20160211; 145600; 80245.00; 80253.00; 80200.00; 80218.00; 2522.00
20160211; 145700; 80214.00; 80233.00; 80197.00; 80216.00; 1690.00
20160211; 145800; 80221.00; 80255.00; 80201.00; 80249.00; 2542.00
20160211; 145900; 80245.00; 80285.00; 80232.00; 80272.00; 4749.00
20160211; 150000; 80272.00; 80341.00; 80253.00; 80294.00; 15193.00
20160211; 150100; 80294.00; 80367.00; 80289.00; 80319.00; 9540.00
20160211; 150200; 80320.00; 80340.00; 80281.00; 80297.00; 4783.00
20160211; 150300; 80297.00; 80359.00; 80294.00; 80343.00; 5254.00
20160211; 150400; 80349.00; 80380.00; 80319.00; 80351.00; 5640.00
20160211; 150500; 80356.00; 80430.00; 80302.00; 80304.00; 23805.00
20160211; 150600; 80303.00; 80395.00; 80302.00; 80385.00; 9286.00
20160211; 150700; 80388.00; 80438.00; 80388.00; 80401.00; 12521.00
20160211; 150800; 80404.00; 80469.00; 80365.00; 80423.00; 10551.00
20160211; 150900; 80422.00; 80500.00; 80397.00; 80485.00; 16282.00
20160211; 151000; 80490.00; 80558.00; 80469.00; 80497.00; 21431.00
20160211; 151100; 80493.00; 80519.00; 80474.00; 80517.00; 6449.00
20160211; 151200; 80519.00; 80618.00; 80507.00; 80600.00; 18051.00
20160211; 151300; 80602.00; 80650.00; 80579.00; 80609.00; 22410.00
20160211; 151400; 80612.00; 80645.00; 80510.00; 80570.00; 13519.00
20160211; 151500; 80571.00; 80610.00; 80548.00; 80564.00; 8467.00
20160211; 151600; 80570.00; 80604.00; 80533.00; 80541.00; 7186.00
20160211; 151700; 80540.00; 80546.00; 80481.00; 80522.00; 8887.00
20160211; 151800; 80522.00; 80607.00; 80504.00; 80594.00; 6120.00
20160211; 151900; 80594.00; 80602.00; 80550.00; 80554.00; 6741.00
20160211; 152000; 80549.00; 80570.00; 80500.00; 80506.00; 9132.00
20160211; 152100; 80510.00; 80568.00; 80262.00; 80323.00; 28458.00
20160211; 152200; 80327.00; 80447.00; 80300.00; 80444.00; 16188.00
20160211; 152300; 80442.00; 80490.00; 80368.00; 80412.00; 11262.00
20160211; 152400; 80408.00; 80513.00; 80378.00; 80466.00; 23095.00
20160211; 152500; 80465.00; 80469.00; 80383.00; 80410.00; 9689.00
20160211; 152600; 80412.00; 80443.00; 80356.00; 80387.00; 7415.00
20160211; 152700; 80389.00; 80389.00; 80340.00; 80370.00; 4725.00
20160211; 152800; 80376.00; 80404.00; 80271.00; 80282.00; 9667.00
20160211; 152900; 80281.00; 80297.00; 80191.00; 80266.00; 14706.00
20160211; 153000; 80266.00; 80370.00; 80243.00; 80324.00; 26563.00
20160211; 153100; 80325.00; 80386.00; 80275.00; 80367.00; 9124.00
20160211; 153200; 80363.00; 80470.00; 80351.00; 80462.00; 10224.00
20160211; 153300; 80462.00; 80472.00; 80408.00; 80451.00; 11431.00
20160211; 153400; 80452.00; 80526.00; 80443.00; 80491.00; 10109.00
20160211; 153500; 80491.00; 80535.00; 80465.00; 80516.00; 11513.00
20160211; 153600; 80521.00; 80560.00; 80450.00; 80479.00; 9224.00
20160211; 153700; 80477.00; 80503.00; 80452.00; 80471.00; 2687.00
20160211; 153800; 80470.00; 80539.00; 80464.00; 80480.00; 4538.00
20160211; 153900; 80482.00; 80525.00; 80463.00; 80501.00; 4103.00
20160211; 154000; 80501.00; 80512.00; 80455.00; 80475.00; 4043.00
20160211; 154100; 80474.00; 80496.00; 80449.00; 80449.00; 3055.00
20160211; 154200; 80450.00; 80489.00; 80432.00; 80461.00; 9704.00
20160211; 154300; 80459.00; 80497.00; 80437.00; 80483.00; 3201.00
