<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160202; 133400; 80330.00; 80346.00; 80253.00; 80276.00; 20233.00
20160202; 133500; 80277.00; 80310.00; 80258.00; 80284.00; 7183.00
20160202; 133600; 80282.00; 80320.00; 80280.00; 80315.00; 4853.00
20160202; 133700; 80313.00; 80364.00; 80277.00; 80282.00; 11066.00
20160202; 133800; 80284.00; 80351.00; 80281.00; 80320.00; 10004.00
20160202; 133900; 80324.00; 80333.00; 80243.00; 80254.00; 6221.00
20160202; 134000; 80255.00; 80292.00; 80228.00; 80234.00; 6055.00
20160202; 134100; 80238.00; 80265.00; 80153.00; 80187.00; 16625.00
20160202; 134200; 80188.00; 80247.00; 80181.00; 80209.00; 9836.00
20160202; 134300; 80210.00; 80213.00; 80125.00; 80157.00; 12969.00
20160202; 134400; 80158.00; 80172.00; 80137.00; 80161.00; 4989.00
20160202; 134500; 80163.00; 80258.00; 80153.00; 80250.00; 13817.00
20160202; 134600; 80246.00; 80250.00; 80193.00; 80210.00; 4797.00
20160202; 134700; 80210.00; 80210.00; 80127.00; 80176.00; 12840.00
20160202; 134800; 80178.00; 80236.00; 80118.00; 80188.00; 11971.00
20160202; 134900; 80188.00; 80321.00; 80170.00; 80305.00; 10267.00
20160202; 135000; 80305.00; 80372.00; 80304.00; 80329.00; 10500.00
20160202; 135100; 80327.00; 80382.00; 80313.00; 80373.00; 7370.00
20160202; 135200; 80372.00; 80425.00; 80368.00; 80404.00; 9054.00
20160202; 135300; 80404.00; 80425.00; 80224.00; 80265.00; 18545.00
20160202; 135400; 80268.00; 80294.00; 80253.00; 80272.00; 5195.00
20160202; 135500; 80271.00; 80308.00; 80267.00; 80300.00; 6013.00
20160202; 135600; 80303.00; 80306.00; 80285.00; 80290.00; 2163.00
20160202; 135700; 80298.00; 80364.00; 80284.00; 80355.00; 5484.00
20160202; 135800; 80352.00; 80390.00; 80337.00; 80379.00; 2653.00
20160202; 135900; 80380.00; 80390.00; 80332.00; 80354.00; 4704.00
20160202; 140400; 80354.00; 80354.00; 80233.00; 80240.00; 8610.00
20160202; 140500; 80243.00; 80255.00; 80203.00; 80205.00; 5275.00
20160202; 140600; 80207.00; 80223.00; 80171.00; 80195.00; 5831.00
20160202; 140700; 80194.00; 80234.00; 80050.00; 80070.00; 16697.00
20160202; 140800; 80070.00; 80121.00; 80050.00; 80065.00; 11785.00
20160202; 140900; 80067.00; 80073.00; 79955.00; 79988.00; 23234.00
20160202; 141000; 79984.00; 79999.00; 79860.00; 79886.00; 21987.00
20160202; 141100; 79883.00; 79921.00; 79843.00; 79872.00; 20437.00
20160202; 141200; 79868.00; 79950.00; 79864.00; 79942.00; 9268.00
20160202; 141300; 79946.00; 79958.00; 79906.00; 79915.00; 9750.00
20160202; 141400; 79915.00; 79967.00; 79909.00; 79959.00; 6560.00
20160202; 141500; 79959.00; 80024.00; 79930.00; 80003.00; 10300.00
20160202; 141600; 80009.00; 80105.00; 80005.00; 80068.00; 11345.00
20160202; 141700; 80072.00; 80091.00; 80034.00; 80079.00; 9590.00
20160202; 141800; 80084.00; 80097.00; 80021.00; 80033.00; 7918.00
20160202; 141900; 80034.00; 80109.00; 80029.00; 80061.00; 7143.00
20160202; 142000; 80064.00; 80067.00; 79924.00; 79952.00; 6491.00
20160202; 142100; 79953.00; 79955.00; 79837.00; 79876.00; 14279.00
20160202; 142200; 79876.00; 79897.00; 79828.00; 79894.00; 6320.00
20160202; 142300; 79897.00; 79947.00; 79860.00; 79870.00; 6696.00
20160202; 142400; 79869.00; 79942.00; 79863.00; 79938.00; 4554.00
20160202; 142500; 79938.00; 79941.00; 79854.00; 79854.00; 4366.00
20160202; 142600; 79861.00; 79876.00; 79796.00; 79821.00; 10988.00
20160202; 142700; 79817.00; 79840.00; 79751.00; 79759.00; 6879.00
20160202; 142800; 79756.00; 79861.00; 79739.00; 79857.00; 11047.00
20160202; 142900; 79857.00; 79888.00; 79801.00; 79815.00; 6428.00
20160202; 143000; 79815.00; 79931.00; 79802.00; 79911.00; 7647.00
20160202; 143100; 79913.00; 80068.00; 79913.00; 80025.00; 14151.00
20160202; 143200; 80028.00; 80065.00; 79960.00; 79992.00; 6503.00
20160202; 143300; 79992.00; 79992.00; 79917.00; 79974.00; 4745.00
20160202; 143400; 79971.00; 79987.00; 79961.00; 79976.00; 2957.00
