<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160224; 100400; 76979.00; 76997.00; 76900.00; 76920.00; 8433.00
20160224; 100500; 76921.00; 76963.00; 76895.00; 76914.00; 14852.00
20160224; 100600; 76914.00; 76935.00; 76890.00; 76912.00; 12881.00
20160224; 100700; 76911.00; 76960.00; 76883.00; 76959.00; 9706.00
20160224; 100800; 76959.00; 76961.00; 76881.00; 76954.00; 17237.00
20160224; 100900; 76953.00; 76987.00; 76767.00; 76792.00; 22880.00
20160224; 101000; 76793.00; 76847.00; 76626.00; 76644.00; 20651.00
20160224; 101100; 76639.00; 76704.00; 76600.00; 76696.00; 19162.00
20160224; 101200; 76699.00; 76744.00; 76684.00; 76721.00; 9192.00
20160224; 101300; 76724.00; 76781.00; 76722.00; 76780.00; 3384.00
20160224; 101400; 76776.00; 76785.00; 76707.00; 76752.00; 9224.00
20160224; 101500; 76753.00; 76842.00; 76753.00; 76770.00; 13810.00
20160224; 101600; 76771.00; 76821.00; 76770.00; 76783.00; 4488.00
20160224; 101700; 76781.00; 76793.00; 76734.00; 76763.00; 5715.00
20160224; 101800; 76767.00; 76796.00; 76730.00; 76739.00; 5958.00
20160224; 101900; 76740.00; 76757.00; 76730.00; 76741.00; 2321.00
20160224; 102000; 76735.00; 76744.00; 76669.00; 76701.00; 9317.00
20160224; 102100; 76698.00; 76750.00; 76669.00; 76729.00; 6530.00
20160224; 102200; 76734.00; 76741.00; 76666.00; 76673.00; 3738.00
20160224; 102300; 76671.00; 76687.00; 76635.00; 76659.00; 7039.00
20160224; 102400; 76659.00; 76669.00; 76605.00; 76605.00; 7138.00
20160224; 102500; 76608.00; 76615.00; 76486.00; 76525.00; 19121.00
20160224; 102600; 76527.00; 76572.00; 76477.00; 76509.00; 9744.00
20160224; 102700; 76516.00; 76537.00; 76461.00; 76503.00; 11167.00
20160224; 102800; 76499.00; 76537.00; 76417.00; 76529.00; 16086.00
20160224; 102900; 76524.00; 76576.00; 76501.00; 76564.00; 7289.00
20160224; 103000; 76566.00; 76644.00; 76483.00; 76618.00; 16661.00
20160224; 103100; 76619.00; 76686.00; 76612.00; 76629.00; 8275.00
20160224; 103200; 76626.00; 76672.00; 76602.00; 76626.00; 6882.00
20160224; 103300; 76631.00; 76637.00; 76578.00; 76613.00; 5957.00
20160224; 103400; 76613.00; 76671.00; 76608.00; 76650.00; 4207.00
20160224; 103500; 76650.00; 76685.00; 76639.00; 76657.00; 11015.00
20160224; 103600; 76656.00; 76661.00; 76632.00; 76643.00; 3707.00
20160224; 103700; 76643.00; 76665.00; 76621.00; 76629.00; 9818.00
20160224; 103800; 76626.00; 76648.00; 76600.00; 76606.00; 3471.00
20160224; 103900; 76609.00; 76640.00; 76608.00; 76627.00; 2526.00
20160224; 104000; 76628.00; 76707.00; 76626.00; 76697.00; 12791.00
20160224; 104100; 76697.00; 76724.00; 76682.00; 76720.00; 7588.00
20160224; 104200; 76723.00; 76727.00; 76701.00; 76708.00; 2822.00
20160224; 104300; 76707.00; 76711.00; 76670.00; 76685.00; 3416.00
20160224; 104400; 76683.00; 76717.00; 76680.00; 76712.00; 2004.00
20160224; 104500; 76711.00; 76740.00; 76684.00; 76714.00; 6063.00
20160224; 104600; 76714.00; 76738.00; 76675.00; 76691.00; 4426.00
20160224; 104700; 76691.00; 76709.00; 76663.00; 76675.00; 3375.00
20160224; 104800; 76672.00; 76701.00; 76657.00; 76673.00; 3630.00
20160224; 104900; 76670.00; 76674.00; 76629.00; 76641.00; 3079.00
20160224; 105000; 76637.00; 76666.00; 76632.00; 76651.00; 6292.00
20160224; 105100; 76651.00; 76674.00; 76622.00; 76649.00; 8840.00
20160224; 105200; 76647.00; 76683.00; 76640.00; 76682.00; 4216.00
20160224; 105300; 76682.00; 76735.00; 76662.00; 76731.00; 4224.00
20160224; 105400; 76725.00; 76737.00; 76681.00; 76698.00; 3175.00
20160224; 105500; 76698.00; 76743.00; 76696.00; 76733.00; 4111.00
20160224; 105600; 76733.00; 76739.00; 76654.00; 76670.00; 3985.00
20160224; 105700; 76671.00; 76696.00; 76654.00; 76681.00; 2373.00
20160224; 105800; 76682.00; 76699.00; 76659.00; 76699.00; 3030.00
20160224; 105900; 76697.00; 76727.00; 76696.00; 76709.00; 3785.00
20160224; 110000; 76709.00; 76746.00; 76692.00; 76732.00; 11135.00
