<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160208; 192200; 79154.00; 79203.00; 79100.00; 79194.00; 9147.00
20160208; 192300; 79191.00; 79198.00; 79135.00; 79167.00; 5569.00
20160208; 192400; 79167.00; 79172.00; 79053.00; 79081.00; 9303.00
20160208; 192500; 79077.00; 79088.00; 79045.00; 79076.00; 4681.00
20160208; 192600; 79076.00; 79096.00; 79059.00; 79076.00; 6880.00
20160208; 192700; 79073.00; 79100.00; 79018.00; 79098.00; 9776.00
20160208; 192800; 79095.00; 79100.00; 79072.00; 79081.00; 6112.00
20160208; 192900; 79086.00; 79100.00; 79072.00; 79093.00; 6448.00
20160208; 193000; 79097.00; 79164.00; 79082.00; 79140.00; 20876.00
20160208; 193100; 79139.00; 79164.00; 79109.00; 79145.00; 2172.00
20160208; 193200; 79139.00; 79170.00; 79126.00; 79140.00; 3029.00
20160208; 193300; 79143.00; 79160.00; 79020.00; 79037.00; 7106.00
20160208; 193400; 79034.00; 79101.00; 79016.00; 79097.00; 3687.00
20160208; 193500; 79101.00; 79115.00; 79052.00; 79056.00; 4674.00
20160208; 193600; 79055.00; 79119.00; 79034.00; 79114.00; 3915.00
20160208; 193700; 79117.00; 79179.00; 79112.00; 79139.00; 3112.00
20160208; 193800; 79139.00; 79156.00; 79123.00; 79152.00; 1132.00
20160208; 193900; 79149.00; 79189.00; 79138.00; 79171.00; 2298.00
20160208; 194000; 79175.00; 79239.00; 79161.00; 79199.00; 4046.00
20160208; 194100; 79200.00; 79208.00; 79113.00; 79136.00; 4511.00
20160208; 194200; 79141.00; 79183.00; 79121.00; 79183.00; 2589.00
20160208; 194300; 79184.00; 79185.00; 79124.00; 79131.00; 1489.00
20160208; 194400; 79137.00; 79241.00; 79135.00; 79226.00; 2561.00
20160208; 194500; 79225.00; 79335.00; 79225.00; 79286.00; 6995.00
20160208; 194600; 79289.00; 79331.00; 79274.00; 79301.00; 4550.00
20160208; 194700; 79301.00; 79386.00; 79295.00; 79362.00; 5883.00
20160208; 194800; 79363.00; 79363.00; 79296.00; 79303.00; 6155.00
20160208; 194900; 79303.00; 79311.00; 79247.00; 79291.00; 4210.00
