<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160208; 142500; 77888.00; 77932.00; 77873.00; 77930.00; 6044.00
20160208; 142600; 77932.00; 77975.00; 77902.00; 77911.00; 6200.00
20160208; 142700; 77912.00; 77959.00; 77894.00; 77902.00; 5460.00
20160208; 142800; 77898.00; 77932.00; 77815.00; 77849.00; 11316.00
20160208; 142900; 77855.00; 77883.00; 77821.00; 77840.00; 5240.00
20160208; 143000; 77841.00; 77858.00; 77777.00; 77811.00; 11449.00
20160208; 143100; 77811.00; 77836.00; 77793.00; 77835.00; 5458.00
20160208; 143200; 77835.00; 77850.00; 77795.00; 77846.00; 5864.00
20160208; 143300; 77842.00; 77867.00; 77814.00; 77850.00; 5007.00
20160208; 143400; 77850.00; 77899.00; 77838.00; 77852.00; 3859.00
20160208; 143500; 77852.00; 77882.00; 77848.00; 77864.00; 2028.00
20160208; 143600; 77864.00; 77871.00; 77831.00; 77851.00; 2931.00
20160208; 143700; 77851.00; 77927.00; 77851.00; 77903.00; 5164.00
20160208; 143800; 77904.00; 77908.00; 77870.00; 77878.00; 1746.00
20160208; 143900; 77879.00; 77900.00; 77826.00; 77830.00; 4662.00
20160208; 144000; 77830.00; 77833.00; 77725.00; 77759.00; 8022.00
20160208; 144100; 77758.00; 77821.00; 77755.00; 77803.00; 7194.00
20160208; 144200; 77800.00; 77810.00; 77773.00; 77784.00; 2517.00
20160208; 144300; 77782.00; 77786.00; 77712.00; 77730.00; 4562.00
20160208; 144400; 77731.00; 77779.00; 77723.00; 77774.00; 3139.00
20160208; 144500; 77776.00; 77836.00; 77769.00; 77831.00; 3818.00
20160208; 144600; 77829.00; 77867.00; 77794.00; 77859.00; 5104.00
20160208; 144700; 77862.00; 77887.00; 77845.00; 77848.00; 4815.00
20160208; 144800; 77845.00; 77860.00; 77803.00; 77807.00; 4150.00
20160208; 144900; 77807.00; 77854.00; 77802.00; 77821.00; 2318.00
20160208; 145000; 77819.00; 77836.00; 77802.00; 77814.00; 2358.00
20160208; 145100; 77815.00; 77855.00; 77807.00; 77839.00; 4556.00
20160208; 145200; 77839.00; 77840.00; 77814.00; 77821.00; 2241.00
20160208; 145300; 77817.00; 77821.00; 77739.00; 77754.00; 4821.00
20160208; 145400; 77752.00; 77777.00; 77712.00; 77746.00; 4206.00
20160208; 145500; 77745.00; 77789.00; 77740.00; 77773.00; 2074.00
20160208; 145600; 77773.00; 77794.00; 77753.00; 77785.00; 2436.00
20160208; 145700; 77788.00; 77788.00; 77721.00; 77741.00; 3926.00
20160208; 145800; 77737.00; 77750.00; 77676.00; 77700.00; 9630.00
20160208; 145900; 77702.00; 77716.00; 77682.00; 77699.00; 2998.00
20160208; 150000; 77700.00; 77748.00; 77668.00; 77744.00; 5239.00
20160208; 150100; 77745.00; 77756.00; 77685.00; 77688.00; 2318.00
20160208; 150200; 77688.00; 77739.00; 77681.00; 77733.00; 2193.00
20160208; 150300; 77732.00; 77787.00; 77730.00; 77772.00; 4757.00
20160208; 150400; 77769.00; 77769.00; 77725.00; 77736.00; 2536.00
20160208; 150500; 77736.00; 77809.00; 77731.00; 77749.00; 11885.00
20160208; 150600; 77749.00; 77788.00; 77740.00; 77760.00; 5247.00
20160208; 150700; 77762.00; 77800.00; 77758.00; 77782.00; 10112.00
20160208; 150800; 77780.00; 77789.00; 77751.00; 77770.00; 3976.00
20160208; 150900; 77770.00; 77807.00; 77758.00; 77764.00; 5395.00
20160208; 151000; 77762.00; 77764.00; 77717.00; 77732.00; 5421.00
20160208; 151100; 77731.00; 77765.00; 77722.00; 77746.00; 3214.00
20160208; 151200; 77746.00; 77756.00; 77718.00; 77725.00; 1439.00
20160208; 151300; 77726.00; 77759.00; 77713.00; 77754.00; 3203.00
20160208; 151400; 77754.00; 77779.00; 77713.00; 77769.00; 4380.00
20160208; 151500; 77769.00; 77779.00; 77727.00; 77729.00; 3741.00
20160208; 151600; 77729.00; 77740.00; 77705.00; 77735.00; 2074.00
20160208; 151700; 77735.00; 77763.00; 77716.00; 77737.00; 3421.00
20160208; 151800; 77738.00; 77738.00; 77671.00; 77719.00; 4586.00
20160208; 151900; 77715.00; 77720.00; 77683.00; 77693.00; 2508.00
20160208; 152000; 77695.00; 77728.00; 77690.00; 77717.00; 3452.00
20160208; 152100; 77713.00; 77744.00; 77706.00; 77740.00; 2606.00
20160208; 152200; 77742.00; 77765.00; 77727.00; 77736.00; 4352.00
20160208; 152300; 77738.00; 77810.00; 77731.00; 77800.00; 7359.00
20160208; 152400; 77800.00; 77810.00; 77755.00; 77785.00; 6018.00
20160208; 152500; 77785.00; 77810.00; 77758.00; 77792.00; 9359.00
20160208; 152600; 77793.00; 77864.00; 77784.00; 77856.00; 6303.00
20160208; 152700; 77857.00; 77895.00; 77813.00; 77841.00; 5776.00
20160208; 152800; 77842.00; 77848.00; 77765.00; 77796.00; 5412.00
20160208; 152900; 77795.00; 77796.00; 77729.00; 77777.00; 5277.00
20160208; 153000; 77776.00; 77809.00; 77718.00; 77778.00; 8155.00
20160208; 153100; 77779.00; 77871.00; 77746.00; 77826.00; 8894.00
20160208; 153200; 77825.00; 77889.00; 77806.00; 77849.00; 6133.00
20160208; 153300; 77846.00; 77861.00; 77795.00; 77801.00; 4008.00
20160208; 153400; 77799.00; 77841.00; 77799.00; 77836.00; 2564.00
