<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160219; 145700; 77320.00; 77331.00; 77275.00; 77292.00; 4363.00
20160219; 145800; 77289.00; 77292.00; 77250.00; 77255.00; 4045.00
20160219; 145900; 77255.00; 77260.00; 77220.00; 77245.00; 5799.00
20160219; 150000; 77243.00; 77299.00; 77235.00; 77299.00; 4165.00
20160219; 150100; 77298.00; 77318.00; 77292.00; 77317.00; 3188.00
20160219; 150200; 77318.00; 77335.00; 77303.00; 77320.00; 2832.00
20160219; 150300; 77326.00; 77330.00; 77297.00; 77301.00; 2186.00
20160219; 150400; 77304.00; 77323.00; 77300.00; 77309.00; 1385.00
20160219; 150500; 77316.00; 77324.00; 77290.00; 77302.00; 1661.00
20160219; 150600; 77306.00; 77352.00; 77280.00; 77344.00; 4232.00
20160219; 150700; 77345.00; 77345.00; 77317.00; 77321.00; 2114.00
20160219; 150800; 77323.00; 77324.00; 77311.00; 77313.00; 860.00
20160219; 150900; 77316.00; 77332.00; 77300.00; 77307.00; 6801.00
20160219; 151000; 77305.00; 77335.00; 77285.00; 77335.00; 2694.00
20160219; 151100; 77334.00; 77349.00; 77329.00; 77339.00; 2179.00
20160219; 151200; 77341.00; 77341.00; 77320.00; 77335.00; 1549.00
20160219; 151300; 77338.00; 77374.00; 77332.00; 77364.00; 6809.00
20160219; 151400; 77364.00; 77370.00; 77340.00; 77360.00; 1946.00
20160219; 151500; 77363.00; 77386.00; 77359.00; 77379.00; 1941.00
20160219; 151600; 77382.00; 77388.00; 77357.00; 77365.00; 2721.00
20160219; 151700; 77369.00; 77376.00; 77318.00; 77321.00; 5843.00
20160219; 151800; 77323.00; 77378.00; 77306.00; 77374.00; 4722.00
20160219; 151900; 77378.00; 77399.00; 77324.00; 77347.00; 9081.00
20160219; 152000; 77348.00; 77382.00; 77321.00; 77374.00; 3427.00
20160219; 152100; 77374.00; 77385.00; 77358.00; 77360.00; 2035.00
20160219; 152200; 77358.00; 77420.00; 77350.00; 77400.00; 6274.00
20160219; 152300; 77400.00; 77403.00; 77358.00; 77373.00; 4323.00
20160219; 152400; 77374.00; 77389.00; 77344.00; 77355.00; 3042.00
20160219; 152500; 77357.00; 77359.00; 77289.00; 77316.00; 4334.00
20160219; 152600; 77317.00; 77324.00; 77270.00; 77275.00; 4580.00
20160219; 152700; 77274.00; 77307.00; 77215.00; 77247.00; 8996.00
20160219; 152800; 77247.00; 77255.00; 77162.00; 77190.00; 8095.00
20160219; 152900; 77195.00; 77210.00; 77172.00; 77178.00; 4100.00
20160219; 153000; 77178.00; 77179.00; 77112.00; 77179.00; 12210.00
20160219; 153100; 77179.00; 77217.00; 77138.00; 77148.00; 8458.00
20160219; 153200; 77149.00; 77172.00; 77111.00; 77121.00; 4503.00
20160219; 153300; 77119.00; 77148.00; 77105.00; 77108.00; 3364.00
20160219; 153400; 77109.00; 77134.00; 77103.00; 77112.00; 3084.00
20160219; 153500; 77107.00; 77115.00; 77077.00; 77114.00; 5296.00
20160219; 153600; 77108.00; 77125.00; 77097.00; 77107.00; 3943.00
20160219; 153700; 77111.00; 77122.00; 77082.00; 77117.00; 2801.00
20160219; 153800; 77117.00; 77154.00; 77090.00; 77090.00; 8085.00
20160219; 153900; 77092.00; 77174.00; 77087.00; 77133.00; 8426.00
20160219; 154000; 77137.00; 77160.00; 77127.00; 77139.00; 1760.00
20160219; 154100; 77142.00; 77170.00; 77132.00; 77155.00; 2262.00
20160219; 154200; 77151.00; 77152.00; 77071.00; 77104.00; 7322.00
20160219; 154300; 77107.00; 77111.00; 77085.00; 77092.00; 4005.00
20160219; 154400; 77092.00; 77100.00; 77056.00; 77073.00; 5131.00
20160219; 154500; 77073.00; 77090.00; 77025.00; 77045.00; 6638.00
20160219; 154600; 77051.00; 77089.00; 77046.00; 77057.00; 3457.00
20160219; 154700; 77059.00; 77100.00; 77051.00; 77094.00; 4399.00
20160219; 154800; 77097.00; 77131.00; 77084.00; 77124.00; 4421.00
20160219; 154900; 77124.00; 77190.00; 77110.00; 77186.00; 4647.00
20160219; 155000; 77186.00; 77238.00; 77152.00; 77238.00; 10431.00
20160219; 155100; 77237.00; 77241.00; 77182.00; 77194.00; 9060.00
20160219; 155200; 77194.00; 77218.00; 77183.00; 77200.00; 1665.00
20160219; 155300; 77201.00; 77240.00; 77192.00; 77232.00; 2476.00
20160219; 155400; 77231.00; 77236.00; 77177.00; 77191.00; 2122.00
20160219; 155500; 77192.00; 77207.00; 77142.00; 77185.00; 3901.00
20160219; 155600; 77181.00; 77211.00; 77153.00; 77198.00; 4427.00
