<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160211; 201500; 80919.00; 80993.00; 80885.00; 80959.00; 6662.00
20160211; 201600; 80964.00; 80995.00; 80950.00; 80986.00; 2661.00
20160211; 201700; 80987.00; 81025.00; 80951.00; 81018.00; 4659.00
20160211; 201800; 81017.00; 81080.00; 81016.00; 81049.00; 6271.00
20160211; 201900; 81045.00; 81120.00; 81033.00; 81106.00; 6075.00
20160211; 202000; 81110.00; 81137.00; 81067.00; 81077.00; 6527.00
20160211; 202100; 81077.00; 81117.00; 81074.00; 81091.00; 3047.00
20160211; 202200; 81088.00; 81113.00; 80990.00; 81006.00; 6199.00
20160211; 202300; 81004.00; 81075.00; 81004.00; 81043.00; 1924.00
20160211; 202400; 81045.00; 81103.00; 81043.00; 81067.00; 2954.00
20160211; 202500; 81068.00; 81105.00; 81054.00; 81083.00; 1346.00
20160211; 202600; 81083.00; 81096.00; 80955.00; 80995.00; 5568.00
20160211; 202700; 80998.00; 81033.00; 80985.00; 81032.00; 1620.00
20160211; 202800; 81033.00; 81094.00; 81029.00; 81088.00; 2700.00
20160211; 202900; 81086.00; 81094.00; 81055.00; 81059.00; 1899.00
20160211; 203000; 81067.00; 81089.00; 81053.00; 81071.00; 1877.00
20160211; 203100; 81071.00; 81080.00; 81024.00; 81027.00; 1642.00
20160211; 203200; 81034.00; 81046.00; 81007.00; 81009.00; 1296.00
20160211; 203300; 81013.00; 81033.00; 80985.00; 81022.00; 1647.00
20160211; 203400; 81026.00; 81100.00; 81020.00; 81060.00; 3954.00
20160211; 203500; 81054.00; 81079.00; 81027.00; 81032.00; 1896.00
20160211; 203600; 81033.00; 81042.00; 80919.00; 80928.00; 4384.00
20160211; 203700; 80924.00; 80967.00; 80918.00; 80927.00; 2304.00
20160211; 203800; 80924.00; 81018.00; 80922.00; 81009.00; 2564.00
20160211; 203900; 81009.00; 81040.00; 80933.00; 80955.00; 2809.00
20160211; 204000; 80954.00; 81030.00; 80934.00; 81020.00; 1815.00
20160211; 204100; 81015.00; 81030.00; 80987.00; 80999.00; 1870.00
20160211; 204200; 81005.00; 81025.00; 80976.00; 80979.00; 1384.00
20160211; 204300; 80981.00; 81021.00; 80974.00; 80989.00; 3560.00
20160211; 204400; 80983.00; 80991.00; 80932.00; 80942.00; 3239.00
