<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160226; 160800; 75624.00; 75688.00; 75607.00; 75658.00; 4219.00
20160226; 160900; 75658.00; 75690.00; 75631.00; 75671.00; 4888.00
20160226; 161000; 75672.00; 75755.00; 75644.00; 75750.00; 11855.00
20160226; 161100; 75750.00; 75815.00; 75735.00; 75773.00; 7947.00
20160226; 161200; 75773.00; 75809.00; 75767.00; 75796.00; 8559.00
20160226; 161300; 75796.00; 75847.00; 75790.00; 75823.00; 6655.00
20160226; 161400; 75826.00; 75829.00; 75760.00; 75760.00; 3180.00
20160226; 161500; 75764.00; 75780.00; 75746.00; 75777.00; 4605.00
20160226; 161600; 75773.00; 75823.00; 75746.00; 75760.00; 8170.00
20160226; 161700; 75764.00; 75788.00; 75721.00; 75755.00; 8438.00
20160226; 161800; 75751.00; 75768.00; 75704.00; 75709.00; 3074.00
20160226; 161900; 75711.00; 75740.00; 75663.00; 75669.00; 6561.00
20160226; 162000; 75665.00; 75714.00; 75656.00; 75703.00; 4311.00
20160226; 162100; 75705.00; 75748.00; 75683.00; 75715.00; 2843.00
20160226; 162200; 75717.00; 75734.00; 75678.00; 75678.00; 2280.00
20160226; 162300; 75684.00; 75689.00; 75639.00; 75652.00; 4533.00
20160226; 162400; 75653.00; 75653.00; 75600.00; 75620.00; 5654.00
20160226; 162500; 75620.00; 75622.00; 75557.00; 75562.00; 4352.00
20160226; 162600; 75563.00; 75578.00; 75454.00; 75479.00; 18856.00
20160226; 162700; 75479.00; 75482.00; 75413.00; 75430.00; 10448.00
20160226; 162800; 75427.00; 75427.00; 75345.00; 75372.00; 21644.00
20160226; 162900; 75371.00; 75412.00; 75345.00; 75379.00; 14304.00
20160226; 163000; 75380.00; 75514.00; 75370.00; 75419.00; 28451.00
20160226; 163100; 75420.00; 75499.00; 75400.00; 75455.00; 13091.00
20160226; 163200; 75453.00; 75459.00; 75364.00; 75402.00; 8039.00
20160226; 163300; 75402.00; 75403.00; 75303.00; 75341.00; 16308.00
20160226; 163400; 75338.00; 75386.00; 75292.00; 75383.00; 14233.00
20160226; 163500; 75384.00; 75428.00; 75265.00; 75282.00; 15674.00
20160226; 163600; 75285.00; 75316.00; 75262.00; 75308.00; 7717.00
20160226; 163700; 75303.00; 75379.00; 75295.00; 75374.00; 6251.00
20160226; 163800; 75374.00; 75381.00; 75346.00; 75364.00; 6874.00
20160226; 163900; 75364.00; 75373.00; 75114.00; 75125.00; 32812.00
20160226; 164000; 75122.00; 75135.00; 75055.00; 75111.00; 28798.00
20160226; 164100; 75111.00; 75244.00; 75110.00; 75231.00; 15760.00
20160226; 164200; 75226.00; 75238.00; 75150.00; 75170.00; 11681.00
20160226; 164300; 75169.00; 75214.00; 75148.00; 75157.00; 9406.00
20160226; 164400; 75157.00; 75168.00; 75016.00; 75021.00; 19677.00
20160226; 164500; 75018.00; 75022.00; 74878.00; 74985.00; 50779.00
20160226; 164600; 74988.00; 74992.00; 74906.00; 74950.00; 18709.00
20160226; 164700; 74952.00; 75067.00; 74946.00; 74967.00; 26164.00
20160226; 164800; 74966.00; 75024.00; 74952.00; 75009.00; 8588.00
20160226; 164900; 75009.00; 75050.00; 74953.00; 75015.00; 8472.00
20160226; 165000; 75019.00; 75034.00; 74920.00; 74945.00; 14778.00
20160226; 165100; 74944.00; 74974.00; 74883.00; 74941.00; 13310.00
20160226; 165200; 74941.00; 74947.00; 74861.00; 74888.00; 26485.00
20160226; 165300; 74884.00; 74970.00; 74874.00; 74965.00; 10589.00
20160226; 165400; 74969.00; 75018.00; 74934.00; 74960.00; 10475.00
20160226; 165500; 74958.00; 74966.00; 74857.00; 74869.00; 10460.00
20160226; 165600; 74864.00; 74898.00; 74811.00; 74891.00; 18897.00
20160226; 165700; 74891.00; 74900.00; 74836.00; 74875.00; 10624.00
20160226; 165800; 74875.00; 74900.00; 74856.00; 74876.00; 5831.00
20160226; 165900; 74883.00; 75020.00; 74864.00; 74985.00; 26885.00
20160226; 170000; 74973.00; 75059.00; 74941.00; 75027.00; 31991.00
20160226; 170100; 75027.00; 75162.00; 75027.00; 75127.00; 24184.00
20160226; 170200; 75128.00; 75180.00; 75094.00; 75174.00; 9851.00
20160226; 170300; 75174.00; 75186.00; 75112.00; 75125.00; 13817.00
20160226; 170400; 75123.00; 75170.00; 75123.00; 75139.00; 6381.00
20160226; 170500; 75140.00; 75164.00; 75095.00; 75143.00; 7170.00
20160226; 170600; 75138.00; 75263.00; 75138.00; 75208.00; 13000.00
20160226; 170700; 75205.00; 75214.00; 75138.00; 75186.00; 8598.00
20160226; 170800; 75182.00; 75205.00; 75141.00; 75199.00; 5584.00
20160226; 170900; 75199.00; 75220.00; 75150.00; 75174.00; 7686.00
20160226; 171000; 75171.00; 75178.00; 75079.00; 75133.00; 9418.00
20160226; 171100; 75128.00; 75174.00; 75109.00; 75126.00; 3601.00
20160226; 171200; 75127.00; 75190.00; 75066.00; 75181.00; 9530.00
20160226; 171300; 75174.00; 75188.00; 75091.00; 75131.00; 4818.00
20160226; 171400; 75130.00; 75132.00; 75030.00; 75032.00; 9186.00
20160226; 171500; 75035.00; 75063.00; 74804.00; 74843.00; 29975.00
20160226; 171600; 74839.00; 74897.00; 74824.00; 74862.00; 17074.00
20160226; 171700; 74871.00; 74887.00; 74840.00; 74842.00; 8425.00
20160226; 171800; 74842.00; 74863.00; 74785.00; 74811.00; 16012.00
20160226; 171900; 74814.00; 74912.00; 74804.00; 74900.00; 6244.00
20160226; 172000; 74905.00; 74986.00; 74896.00; 74954.00; 11721.00
20160226; 172100; 74951.00; 75023.00; 74937.00; 74977.00; 6656.00
20160226; 172200; 74978.00; 75070.00; 74977.00; 75068.00; 12432.00
20160226; 172300; 75063.00; 75099.00; 75037.00; 75060.00; 9683.00
20160226; 172400; 75056.00; 75067.00; 74985.00; 75015.00; 7440.00
20160226; 172500; 75014.00; 75033.00; 74939.00; 75010.00; 7456.00
20160226; 172600; 75007.00; 75047.00; 74977.00; 74995.00; 5517.00
20160226; 172700; 74995.00; 75073.00; 74977.00; 75049.00; 3864.00
