<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160202; 150500; 80116.00; 80158.00; 80042.00; 80153.00; 12401.00
20160202; 150600; 80150.00; 80161.00; 80120.00; 80138.00; 3368.00
20160202; 150700; 80133.00; 80155.00; 80111.00; 80149.00; 4127.00
20160202; 150800; 80151.00; 80164.00; 80104.00; 80130.00; 4444.00
20160202; 150900; 80133.00; 80146.00; 80073.00; 80108.00; 5820.00
20160202; 151000; 80105.00; 80147.00; 80088.00; 80125.00; 4030.00
20160202; 151100; 80132.00; 80140.00; 80095.00; 80099.00; 2125.00
20160202; 151200; 80103.00; 80240.00; 80095.00; 80199.00; 12026.00
20160202; 151300; 80200.00; 80249.00; 80187.00; 80232.00; 5255.00
20160202; 151400; 80231.00; 80275.00; 80206.00; 80269.00; 7017.00
20160202; 151500; 80266.00; 80273.00; 80167.00; 80177.00; 12833.00
20160202; 151600; 80180.00; 80188.00; 80128.00; 80175.00; 4809.00
20160202; 151700; 80177.00; 80179.00; 80129.00; 80144.00; 3760.00
20160202; 151800; 80144.00; 80171.00; 80126.00; 80126.00; 2459.00
20160202; 151900; 80128.00; 80157.00; 80100.00; 80102.00; 6030.00
20160202; 152000; 80107.00; 80132.00; 80075.00; 80107.00; 5768.00
20160202; 152100; 80106.00; 80122.00; 80075.00; 80089.00; 3819.00
20160202; 152200; 80090.00; 80100.00; 80018.00; 80034.00; 13627.00
20160202; 152300; 80034.00; 80047.00; 79961.00; 79974.00; 8258.00
20160202; 152400; 79972.00; 80051.00; 79970.00; 80018.00; 6941.00
20160202; 152500; 80020.00; 80056.00; 79996.00; 80038.00; 4003.00
20160202; 152600; 80038.00; 80050.00; 79979.00; 79991.00; 4262.00
20160202; 152700; 79986.00; 79992.00; 79876.00; 79885.00; 9235.00
20160202; 152800; 79888.00; 79943.00; 79886.00; 79938.00; 4790.00
20160202; 152900; 79938.00; 80021.00; 79926.00; 80015.00; 5626.00
20160202; 153000; 80015.00; 80069.00; 79962.00; 79971.00; 8459.00
20160202; 153100; 79971.00; 80129.00; 79957.00; 80101.00; 9077.00
20160202; 153200; 80104.00; 80171.00; 80076.00; 80118.00; 13099.00
20160202; 153300; 80117.00; 80153.00; 80106.00; 80120.00; 8176.00
20160202; 153400; 80123.00; 80130.00; 80068.00; 80093.00; 4815.00
20160202; 153500; 80093.00; 80140.00; 80064.00; 80067.00; 5892.00
20160202; 153600; 80066.00; 80068.00; 80016.00; 80026.00; 3426.00
20160202; 153700; 80028.00; 80048.00; 79991.00; 79999.00; 2277.00
20160202; 153800; 80000.00; 80007.00; 79975.00; 80002.00; 3973.00
20160202; 153900; 80004.00; 80024.00; 79986.00; 80015.00; 2489.00
20160202; 154000; 80018.00; 80024.00; 79950.00; 79988.00; 8170.00
20160202; 154100; 79988.00; 80037.00; 79971.00; 79983.00; 6170.00
20160202; 154200; 79987.00; 80003.00; 79960.00; 79977.00; 3778.00
20160202; 154300; 79977.00; 80015.00; 79909.00; 79918.00; 13919.00
20160202; 154400; 79920.00; 79989.00; 79905.00; 79935.00; 6233.00
20160202; 154500; 79938.00; 79942.00; 79822.00; 79833.00; 8939.00
20160202; 154600; 79833.00; 79882.00; 79821.00; 79861.00; 7153.00
20160202; 154700; 79865.00; 79974.00; 79864.00; 79932.00; 6713.00
20160202; 154800; 79935.00; 80000.00; 79935.00; 79990.00; 6127.00
20160202; 154900; 79993.00; 80148.00; 79975.00; 80127.00; 12018.00
20160202; 155000; 80126.00; 80143.00; 80003.00; 80057.00; 11116.00
20160202; 155100; 80061.00; 80076.00; 80009.00; 80073.00; 6786.00
20160202; 155200; 80074.00; 80090.00; 80002.00; 80044.00; 9005.00
20160202; 155300; 80043.00; 80077.00; 80028.00; 80063.00; 2605.00
20160202; 155400; 80067.00; 80073.00; 80023.00; 80041.00; 3128.00
20160202; 155500; 80042.00; 80057.00; 80016.00; 80027.00; 2000.00
20160202; 155600; 80029.00; 80044.00; 79978.00; 80024.00; 4594.00
20160202; 155700; 80027.00; 80047.00; 79992.00; 80045.00; 4599.00
20160202; 155800; 80045.00; 80069.00; 80020.00; 80035.00; 3624.00
20160202; 155900; 80037.00; 80053.00; 79945.00; 79960.00; 5271.00
20160202; 160000; 79963.00; 80063.00; 79940.00; 79942.00; 10787.00
20160202; 160100; 79942.00; 79955.00; 79884.00; 79927.00; 6296.00
20160202; 160200; 79926.00; 79979.00; 79919.00; 79929.00; 4258.00
20160202; 160300; 79929.00; 79976.00; 79880.00; 79972.00; 7899.00
20160202; 160400; 79972.00; 79997.00; 79842.00; 79845.00; 9220.00
20160202; 160500; 79842.00; 79937.00; 79842.00; 79888.00; 7474.00
20160202; 160600; 79888.00; 79937.00; 79886.00; 79936.00; 4758.00
20160202; 160700; 79934.00; 79962.00; 79868.00; 79892.00; 11994.00
20160202; 160800; 79889.00; 79914.00; 79881.00; 79903.00; 2632.00
20160202; 160900; 79906.00; 80003.00; 79900.00; 79990.00; 8719.00
20160202; 161000; 79986.00; 80011.00; 79959.00; 79977.00; 4422.00
20160202; 161100; 79980.00; 79983.00; 79927.00; 79935.00; 5032.00
20160202; 161200; 79939.00; 80005.00; 79910.00; 79982.00; 5983.00
20160202; 161300; 79985.00; 80068.00; 79979.00; 80056.00; 7850.00
20160202; 161400; 80055.00; 80121.00; 80008.00; 80023.00; 20060.00
20160202; 161500; 80024.00; 80029.00; 79876.00; 79886.00; 13239.00
20160202; 161600; 79886.00; 79991.00; 79876.00; 79970.00; 7383.00
20160202; 161700; 79970.00; 79987.00; 79942.00; 79968.00; 3014.00
20160202; 161800; 79968.00; 80061.00; 79966.00; 80056.00; 8641.00
