<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160217; 214500; 75869.00; 75935.00; 75861.00; 75909.00; 4356.00
20160217; 214600; 75901.00; 75902.00; 75864.00; 75887.00; 4430.00
20160217; 214700; 75886.00; 75919.00; 75851.00; 75863.00; 2762.00
20160217; 214800; 75859.00; 75886.00; 75837.00; 75860.00; 2604.00
20160217; 214900; 75857.00; 75921.00; 75848.00; 75911.00; 4090.00
20160217; 215000; 75910.00; 75916.00; 75857.00; 75861.00; 2694.00
20160217; 215100; 75861.00; 75870.00; 75700.00; 75757.00; 11469.00
20160217; 215200; 75756.00; 75775.00; 75702.00; 75734.00; 4700.00
20160217; 215300; 75733.00; 75807.00; 75730.00; 75793.00; 3621.00
20160217; 215400; 75793.00; 75845.00; 75760.00; 75841.00; 4032.00
20160217; 215500; 75841.00; 75894.00; 75835.00; 75855.00; 5275.00
20160217; 215600; 75861.00; 75884.00; 75825.00; 75832.00; 2008.00
20160217; 215700; 75832.00; 75870.00; 75822.00; 75847.00; 1733.00
20160217; 215800; 75850.00; 75891.00; 75844.00; 75890.00; 2356.00
20160217; 215900; 75891.00; 75891.00; 75868.00; 75883.00; 959.00
20160217; 220000; 75880.00; 75993.00; 75851.00; 75969.00; 5246.00
20160217; 220100; 75969.00; 76035.00; 75905.00; 75907.00; 8057.00
20160217; 220200; 75908.00; 75979.00; 75847.00; 75852.00; 7776.00
20160217; 220300; 75848.00; 75858.00; 75742.00; 75786.00; 8442.00
20160217; 220400; 75780.00; 75860.00; 75767.00; 75823.00; 8564.00
20160217; 220500; 75824.00; 75869.00; 75797.00; 75820.00; 5619.00
20160217; 220600; 75819.00; 75822.00; 75696.00; 75696.00; 7957.00
20160217; 220700; 75695.00; 75730.00; 75650.00; 75661.00; 6577.00
20160217; 220800; 75661.00; 75687.00; 75615.00; 75658.00; 7309.00
20160217; 220900; 75658.00; 75674.00; 75631.00; 75654.00; 4919.00
20160217; 221000; 75654.00; 75674.00; 75603.00; 75670.00; 8187.00
20160217; 221100; 75671.00; 75736.00; 75664.00; 75715.00; 4509.00
20160217; 221200; 75715.00; 75715.00; 75647.00; 75657.00; 3137.00
20160217; 221300; 75663.00; 75711.00; 75650.00; 75707.00; 2636.00
20160217; 221400; 75708.00; 75711.00; 75662.00; 75687.00; 2781.00
20160217; 221500; 75682.00; 75703.00; 75613.00; 75676.00; 4747.00
20160217; 221600; 75682.00; 75682.00; 75617.00; 75636.00; 3544.00
20160217; 221700; 75632.00; 75691.00; 75629.00; 75635.00; 3713.00
20160217; 221800; 75644.00; 75694.00; 75643.00; 75675.00; 2252.00
20160217; 221900; 75675.00; 75690.00; 75659.00; 75675.00; 1295.00
20160217; 222000; 75680.00; 75691.00; 75656.00; 75671.00; 1549.00
20160217; 222100; 75676.00; 75680.00; 75636.00; 75646.00; 2440.00
20160217; 222200; 75644.00; 75650.00; 75577.00; 75591.00; 4070.00
20160217; 222300; 75592.00; 75609.00; 75541.00; 75560.00; 10106.00
20160217; 222400; 75559.00; 75616.00; 75550.00; 75597.00; 7321.00
20160217; 222500; 75601.00; 75669.00; 75592.00; 75620.00; 5910.00
20160217; 222600; 75619.00; 75658.00; 75594.00; 75603.00; 2459.00
20160217; 222700; 75610.00; 75660.00; 75561.00; 75651.00; 5075.00
20160217; 222800; 75650.00; 75738.00; 75642.00; 75701.00; 6601.00
20160217; 222900; 75698.00; 75729.00; 75671.00; 75695.00; 5086.00
20160217; 223000; 75695.00; 75737.00; 75687.00; 75694.00; 3055.00
20160217; 223100; 75695.00; 75698.00; 75631.00; 75639.00; 2588.00
20160217; 223200; 75640.00; 75692.00; 75637.00; 75673.00; 1907.00
20160217; 223300; 75671.00; 75687.00; 75653.00; 75677.00; 687.00
20160217; 223400; 75675.00; 75715.00; 75669.00; 75706.00; 1210.00
20160217; 223500; 75709.00; 75711.00; 75665.00; 75666.00; 991.00
20160217; 223600; 75669.00; 75684.00; 75657.00; 75684.00; 2420.00
20160217; 223700; 75684.00; 75702.00; 75671.00; 75702.00; 1080.00
20160217; 223800; 75697.00; 75704.00; 75684.00; 75690.00; 276.00
20160217; 223900; 75685.00; 75701.00; 75666.00; 75692.00; 1277.00
20160217; 224000; 75692.00; 75714.00; 75692.00; 75704.00; 842.00
20160217; 224100; 75702.00; 75704.00; 75683.00; 75689.00; 947.00
20160217; 224200; 75688.00; 75711.00; 75670.00; 75688.00; 862.00
20160217; 224300; 75686.00; 75695.00; 75671.00; 75684.00; 328.00
20160217; 224400; 75681.00; 75719.00; 75675.00; 75699.00; 1623.00
