<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160211; 135400; 80100.00; 80115.00; 80064.00; 80067.00; 4252.00
20160211; 135500; 80066.00; 80074.00; 80041.00; 80045.00; 2440.00
20160211; 135600; 80046.00; 80055.00; 80017.00; 80018.00; 2314.00
20160211; 135700; 80022.00; 80054.00; 80012.00; 80050.00; 2751.00
20160211; 135800; 80048.00; 80067.00; 80040.00; 80066.00; 790.00
20160211; 135900; 80065.00; 80091.00; 80053.00; 80056.00; 2595.00
20160211; 140400; 80074.00; 80157.00; 80074.00; 80157.00; 5165.00
20160211; 140500; 80154.00; 80168.00; 80133.00; 80161.00; 5020.00
20160211; 140600; 80161.00; 80190.00; 80157.00; 80183.00; 3935.00
20160211; 140700; 80184.00; 80253.00; 80180.00; 80249.00; 10285.00
20160211; 140800; 80249.00; 80292.00; 80221.00; 80266.00; 13138.00
20160211; 140900; 80268.00; 80310.00; 80227.00; 80254.00; 10817.00
20160211; 141000; 80258.00; 80274.00; 80191.00; 80212.00; 6695.00
20160211; 141100; 80215.00; 80272.00; 80210.00; 80220.00; 4706.00
20160211; 141200; 80225.00; 80292.00; 80219.00; 80291.00; 5874.00
20160211; 141300; 80292.00; 80358.00; 80287.00; 80342.00; 12537.00
20160211; 141400; 80338.00; 80400.00; 80338.00; 80347.00; 20893.00
20160211; 141500; 80348.00; 80381.00; 80307.00; 80314.00; 7196.00
20160211; 141600; 80315.00; 80340.00; 80298.00; 80315.00; 4814.00
20160211; 141700; 80317.00; 80336.00; 80282.00; 80296.00; 4190.00
20160211; 141800; 80292.00; 80298.00; 80172.00; 80179.00; 14627.00
20160211; 141900; 80178.00; 80225.00; 80153.00; 80210.00; 10880.00
20160211; 142000; 80213.00; 80240.00; 80201.00; 80232.00; 3557.00
20160211; 142100; 80235.00; 80248.00; 80153.00; 80190.00; 5917.00
20160211; 142200; 80192.00; 80193.00; 80116.00; 80116.00; 4592.00
20160211; 142300; 80119.00; 80138.00; 80067.00; 80111.00; 10538.00
20160211; 142400; 80108.00; 80157.00; 80104.00; 80141.00; 3938.00
20160211; 142500; 80142.00; 80185.00; 80112.00; 80185.00; 7236.00
20160211; 142600; 80184.00; 80215.00; 80176.00; 80195.00; 2800.00
20160211; 142700; 80198.00; 80200.00; 80124.00; 80134.00; 3850.00
20160211; 142800; 80135.00; 80179.00; 80126.00; 80154.00; 2696.00
20160211; 142900; 80154.00; 80258.00; 80154.00; 80222.00; 5046.00
20160211; 143000; 80226.00; 80234.00; 80192.00; 80232.00; 3264.00
20160211; 143100; 80234.00; 80274.00; 80225.00; 80264.00; 3431.00
20160211; 143200; 80266.00; 80277.00; 80232.00; 80244.00; 2168.00
20160211; 143300; 80244.00; 80247.00; 80201.00; 80230.00; 2831.00
20160211; 143400; 80230.00; 80235.00; 80197.00; 80211.00; 2407.00
20160211; 143500; 80212.00; 80234.00; 80204.00; 80234.00; 1844.00
20160211; 143600; 80231.00; 80297.00; 80230.00; 80291.00; 5074.00
20160211; 143700; 80289.00; 80310.00; 80266.00; 80274.00; 5128.00
20160211; 143800; 80274.00; 80283.00; 80160.00; 80176.00; 5682.00
20160211; 143900; 80179.00; 80182.00; 80093.00; 80113.00; 9009.00
20160211; 144000; 80114.00; 80188.00; 80109.00; 80134.00; 11924.00
20160211; 144100; 80136.00; 80207.00; 80132.00; 80204.00; 4681.00
20160211; 144200; 80200.00; 80270.00; 80163.00; 80243.00; 8380.00
20160211; 144300; 80243.00; 80249.00; 80169.00; 80179.00; 5970.00
20160211; 144400; 80180.00; 80183.00; 80131.00; 80148.00; 5129.00
20160211; 144500; 80146.00; 80158.00; 80119.00; 80152.00; 4821.00
20160211; 144600; 80149.00; 80162.00; 80113.00; 80134.00; 2747.00
20160211; 144700; 80132.00; 80171.00; 80130.00; 80148.00; 2248.00
20160211; 144800; 80152.00; 80156.00; 80134.00; 80139.00; 2999.00
20160211; 144900; 80145.00; 80216.00; 80139.00; 80202.00; 14743.00
20160211; 145000; 80208.00; 80221.00; 80183.00; 80216.00; 2087.00
20160211; 145100; 80218.00; 80234.00; 80180.00; 80204.00; 5715.00
20160211; 145200; 80205.00; 80225.00; 80201.00; 80213.00; 3022.00
20160211; 145300; 80217.00; 80234.00; 80191.00; 80191.00; 2095.00
20160211; 145400; 80191.00; 80220.00; 80182.00; 80217.00; 1682.00
