<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160222; 202800; 75608.00; 75627.00; 75606.00; 75621.00; 1072.00
20160222; 202900; 75617.00; 75621.00; 75566.00; 75577.00; 4600.00
20160222; 203000; 75577.00; 75580.00; 75533.00; 75533.00; 3956.00
20160222; 203100; 75532.00; 75550.00; 75520.00; 75542.00; 2710.00
20160222; 203200; 75542.00; 75565.00; 75533.00; 75555.00; 1234.00
20160222; 203300; 75552.00; 75560.00; 75536.00; 75545.00; 711.00
20160222; 203400; 75543.00; 75561.00; 75541.00; 75550.00; 381.00
20160222; 203500; 75546.00; 75549.00; 75517.00; 75544.00; 1736.00
20160222; 203600; 75543.00; 75543.00; 75517.00; 75525.00; 848.00
20160222; 203700; 75525.00; 75543.00; 75520.00; 75525.00; 540.00
20160222; 203800; 75525.00; 75568.00; 75523.00; 75568.00; 1701.00
20160222; 203900; 75565.00; 75588.00; 75565.00; 75577.00; 1627.00
20160222; 204000; 75571.00; 75604.00; 75571.00; 75580.00; 2223.00
20160222; 204100; 75582.00; 75595.00; 75574.00; 75588.00; 512.00
20160222; 204200; 75584.00; 75586.00; 75571.00; 75584.00; 396.00
20160222; 204300; 75587.00; 75598.00; 75541.00; 75547.00; 3288.00
20160222; 204400; 75549.00; 75567.00; 75531.00; 75566.00; 1142.00
20160222; 204500; 75565.00; 75578.00; 75541.00; 75548.00; 1186.00
20160222; 204600; 75549.00; 75555.00; 75527.00; 75539.00; 553.00
20160222; 204700; 75540.00; 75558.00; 75527.00; 75552.00; 374.00
20160222; 204800; 75551.00; 75562.00; 75545.00; 75554.00; 328.00
20160222; 204900; 75557.00; 75594.00; 75557.00; 75591.00; 1145.00
20160222; 205000; 75595.00; 75630.00; 75583.00; 75592.00; 2920.00
20160222; 205100; 75592.00; 75598.00; 75574.00; 75582.00; 1821.00
20160222; 205200; 75578.00; 75604.00; 75550.00; 75564.00; 1655.00
20160222; 205300; 75563.00; 75573.00; 75542.00; 75557.00; 716.00
20160222; 205400; 75562.00; 75576.00; 75523.00; 75541.00; 1524.00
20160222; 205500; 75539.00; 75550.00; 75530.00; 75536.00; 505.00
20160222; 205600; 75532.00; 75544.00; 75523.00; 75541.00; 962.00
20160222; 205700; 75538.00; 75567.00; 75516.00; 75528.00; 1732.00
20160222; 205800; 75533.00; 75540.00; 75529.00; 75536.00; 297.00
