<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160229; 201200; 75449.00; 75450.00; 75371.00; 75376.00; 3743.00
20160229; 201300; 75376.00; 75392.00; 75358.00; 75377.00; 1968.00
20160229; 201400; 75377.00; 75382.00; 75354.00; 75355.00; 1090.00
20160229; 201500; 75357.00; 75369.00; 75298.00; 75306.00; 3199.00
20160229; 201600; 75304.00; 75319.00; 75300.00; 75302.00; 1401.00
20160229; 201700; 75305.00; 75318.00; 75285.00; 75307.00; 2200.00
20160229; 201800; 75313.00; 75331.00; 75302.00; 75311.00; 3277.00
20160229; 201900; 75308.00; 75325.00; 75299.00; 75302.00; 663.00
20160229; 202000; 75302.00; 75310.00; 75290.00; 75295.00; 1643.00
20160229; 202100; 75294.00; 75325.00; 75294.00; 75318.00; 2074.00
20160229; 202200; 75314.00; 75360.00; 75300.00; 75343.00; 2367.00
20160229; 202300; 75343.00; 75370.00; 75341.00; 75358.00; 1050.00
20160229; 202400; 75355.00; 75385.00; 75352.00; 75364.00; 1596.00
20160229; 202500; 75362.00; 75393.00; 75345.00; 75352.00; 1126.00
20160229; 202600; 75347.00; 75395.00; 75326.00; 75391.00; 2086.00
20160229; 202700; 75392.00; 75394.00; 75361.00; 75365.00; 1764.00
20160229; 202800; 75365.00; 75365.00; 75310.00; 75311.00; 1943.00
20160229; 202900; 75312.00; 75312.00; 75280.00; 75281.00; 2608.00
20160229; 203000; 75282.00; 75312.00; 75274.00; 75311.00; 1759.00
20160229; 203100; 75310.00; 75342.00; 75294.00; 75332.00; 1785.00
20160229; 203200; 75331.00; 75344.00; 75317.00; 75317.00; 564.00
20160229; 203300; 75318.00; 75323.00; 75288.00; 75311.00; 1384.00
20160229; 203400; 75311.00; 75312.00; 75277.00; 75280.00; 1950.00
20160229; 203500; 75279.00; 75308.00; 75264.00; 75274.00; 4040.00
20160229; 203600; 75271.00; 75276.00; 75231.00; 75253.00; 3176.00
20160229; 203700; 75251.00; 75268.00; 75247.00; 75255.00; 1029.00
20160229; 203800; 75251.00; 75274.00; 75240.00; 75262.00; 888.00
20160229; 203900; 75267.00; 75299.00; 75262.00; 75291.00; 1573.00
20160229; 204000; 75293.00; 75305.00; 75286.00; 75297.00; 1656.00
20160229; 204100; 75299.00; 75317.00; 75299.00; 75305.00; 549.00
20160229; 204200; 75301.00; 75314.00; 75294.00; 75310.00; 915.00
20160229; 204300; 75305.00; 75320.00; 75297.00; 75299.00; 1042.00
20160229; 204400; 75298.00; 75313.00; 75266.00; 75302.00; 1936.00
20160229; 204500; 75302.00; 75318.00; 75299.00; 75318.00; 930.00
20160229; 204600; 75313.00; 75335.00; 75313.00; 75326.00; 1118.00
20160229; 204700; 75325.00; 75337.00; 75318.00; 75337.00; 481.00
20160229; 204800; 75330.00; 75366.00; 75330.00; 75363.00; 1128.00
20160229; 204900; 75360.00; 75360.00; 75343.00; 75352.00; 576.00
20160229; 205000; 75349.00; 75350.00; 75317.00; 75335.00; 1436.00
20160229; 205100; 75331.00; 75338.00; 75326.00; 75332.00; 234.00
20160229; 205200; 75328.00; 75328.00; 75282.00; 75286.00; 965.00
20160229; 205300; 75286.00; 75300.00; 75280.00; 75293.00; 728.00
20160229; 205400; 75297.00; 75310.00; 75293.00; 75303.00; 477.00
20160229; 205500; 75294.00; 75325.00; 75291.00; 75320.00; 1052.00
20160229; 205600; 75315.00; 75318.00; 75303.00; 75303.00; 202.00
20160229; 205700; 75301.00; 75324.00; 75293.00; 75319.00; 603.00
20160229; 205800; 75314.00; 75327.00; 75252.00; 75295.00; 7939.00
20160229; 205900; 75300.00; 75308.00; 75260.00; 75280.00; 2541.00
20160229; 210000; 75280.00; 75287.00; 75260.00; 75274.00; 1199.00
20160229; 210100; 75274.00; 75283.00; 75253.00; 75271.00; 660.00
20160229; 210200; 75265.00; 75294.00; 75250.00; 75294.00; 1634.00
20160229; 210300; 75291.00; 75294.00; 75252.00; 75263.00; 1184.00
20160229; 210400; 75260.00; 75283.00; 75243.00; 75283.00; 1763.00
20160229; 210500; 75281.00; 75295.00; 75265.00; 75284.00; 788.00
20160229; 210600; 75280.00; 75293.00; 75240.00; 75265.00; 1280.00
20160229; 210700; 75265.00; 75266.00; 75215.00; 75243.00; 2930.00
20160229; 210800; 75240.00; 75256.00; 75218.00; 75234.00; 1309.00
20160229; 210900; 75229.00; 75268.00; 75229.00; 75263.00; 1036.00
20160229; 211000; 75263.00; 75310.00; 75254.00; 75288.00; 2113.00
20160229; 211100; 75288.00; 75358.00; 75288.00; 75348.00; 1737.00
20160229; 211200; 75351.00; 75379.00; 75344.00; 75370.00; 1918.00
20160229; 211300; 75369.00; 75380.00; 75354.00; 75359.00; 1437.00
20160229; 211400; 75358.00; 75368.00; 75349.00; 75367.00; 886.00
20160229; 211500; 75366.00; 75371.00; 75354.00; 75356.00; 798.00
20160229; 211600; 75361.00; 75363.00; 75337.00; 75344.00; 1077.00
20160229; 211700; 75341.00; 75364.00; 75338.00; 75348.00; 705.00
20160229; 211800; 75347.00; 75359.00; 75326.00; 75339.00; 1230.00
20160229; 211900; 75338.00; 75358.00; 75333.00; 75343.00; 521.00
