<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160203; 163100; 79226.00; 79276.00; 79206.00; 79274.00; 8013.00
20160203; 163200; 79269.00; 79320.00; 79244.00; 79256.00; 7207.00
20160203; 163300; 79253.00; 79384.00; 79246.00; 79359.00; 8116.00
20160203; 163400; 79355.00; 79371.00; 79306.00; 79321.00; 5065.00
20160203; 163500; 79321.00; 79384.00; 79300.00; 79384.00; 4463.00
20160203; 163600; 79378.00; 79432.00; 79328.00; 79337.00; 10977.00
20160203; 163700; 79338.00; 79454.00; 79315.00; 79423.00; 10263.00
20160203; 163800; 79427.00; 79467.00; 79405.00; 79418.00; 7150.00
20160203; 163900; 79417.00; 79459.00; 79382.00; 79387.00; 6765.00
20160203; 164000; 79389.00; 79410.00; 79346.00; 79396.00; 5040.00
20160203; 164100; 79394.00; 79440.00; 79386.00; 79404.00; 6200.00
20160203; 164200; 79403.00; 79409.00; 79340.00; 79367.00; 7987.00
20160203; 164300; 79363.00; 79369.00; 79322.00; 79349.00; 3351.00
20160203; 164400; 79347.00; 79400.00; 79331.00; 79343.00; 3212.00
20160203; 164500; 79342.00; 79370.00; 79317.00; 79327.00; 3483.00
20160203; 164600; 79327.00; 79337.00; 79266.00; 79275.00; 3540.00
20160203; 164700; 79273.00; 79289.00; 79223.00; 79255.00; 4741.00
20160203; 164800; 79253.00; 79313.00; 79227.00; 79281.00; 7699.00
20160203; 164900; 79283.00; 79288.00; 79150.00; 79150.00; 7636.00
20160203; 165000; 79150.00; 79181.00; 79067.00; 79074.00; 14096.00
20160203; 165100; 79071.00; 79078.00; 78915.00; 78960.00; 34932.00
20160203; 165200; 78956.00; 79042.00; 78930.00; 79004.00; 10814.00
20160203; 165300; 79004.00; 79058.00; 78993.00; 79014.00; 7399.00
20160203; 165400; 79011.00; 79024.00; 78940.00; 78978.00; 10153.00
20160203; 165500; 78978.00; 79077.00; 78950.00; 79032.00; 12823.00
20160203; 165600; 79032.00; 79102.00; 79017.00; 79092.00; 9023.00
20160203; 165700; 79092.00; 79110.00; 79028.00; 79108.00; 7650.00
20160203; 165800; 79107.00; 79110.00; 79040.00; 79070.00; 5877.00
20160203; 165900; 79070.00; 79106.00; 78991.00; 78995.00; 8927.00
20160203; 170000; 78996.00; 79000.00; 78802.00; 78820.00; 31121.00
20160203; 170100; 78820.00; 78935.00; 78800.00; 78914.00; 23274.00
20160203; 170200; 78915.00; 78935.00; 78871.00; 78930.00; 10050.00
20160203; 170300; 78930.00; 79063.00; 78903.00; 79009.00; 19142.00
20160203; 170400; 79004.00; 79030.00; 78962.00; 78970.00; 9739.00
20160203; 170500; 78970.00; 79005.00; 78902.00; 78966.00; 18994.00
20160203; 170600; 78966.00; 78966.00; 78841.00; 78843.00; 10346.00
20160203; 170700; 78843.00; 78964.00; 78840.00; 78890.00; 10636.00
20160203; 170800; 78894.00; 78895.00; 78750.00; 78791.00; 26942.00
20160203; 170900; 78786.00; 78829.00; 78770.00; 78817.00; 10404.00
20160203; 171000; 78817.00; 78941.00; 78807.00; 78890.00; 12856.00
20160203; 171100; 78890.00; 78922.00; 78841.00; 78910.00; 10309.00
20160203; 171200; 78909.00; 78946.00; 78858.00; 78893.00; 5995.00
20160203; 171300; 78890.00; 78906.00; 78825.00; 78892.00; 5206.00
20160203; 171400; 78891.00; 78988.00; 78859.00; 78964.00; 11140.00
20160203; 171500; 78965.00; 79078.00; 78951.00; 79057.00; 13342.00
20160203; 171600; 79052.00; 79062.00; 78991.00; 79007.00; 6352.00
20160203; 171700; 79005.00; 79084.00; 79000.00; 79065.00; 8245.00
20160203; 171800; 79065.00; 79135.00; 79040.00; 79075.00; 10282.00
20160203; 171900; 79072.00; 79073.00; 79013.00; 79022.00; 7701.00
20160203; 172000; 79023.00; 79023.00; 78926.00; 78945.00; 13683.00
20160203; 172100; 78944.00; 78955.00; 78887.00; 78895.00; 6698.00
20160203; 172200; 78891.00; 78996.00; 78883.00; 78984.00; 7911.00
20160203; 172300; 78984.00; 79041.00; 78947.00; 79022.00; 4538.00
20160203; 172400; 79023.00; 79066.00; 78991.00; 79043.00; 7859.00
20160203; 172500; 79043.00; 79047.00; 78959.00; 78983.00; 7640.00
20160203; 172600; 78981.00; 79053.00; 78935.00; 79003.00; 7627.00
20160203; 172700; 79004.00; 79027.00; 78983.00; 79008.00; 3456.00
20160203; 172800; 79004.00; 79006.00; 78958.00; 78970.00; 4257.00
20160203; 172900; 78970.00; 79025.00; 78955.00; 78999.00; 8324.00
20160203; 173000; 78997.00; 79088.00; 78941.00; 79045.00; 12665.00
