<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160202; 201200; 80017.00; 80095.00; 80016.00; 80088.00; 7084.00
20160202; 201300; 80090.00; 80097.00; 80011.00; 80056.00; 5734.00
20160202; 201400; 80052.00; 80073.00; 80040.00; 80067.00; 3527.00
20160202; 201500; 80067.00; 80142.00; 80064.00; 80125.00; 12133.00
20160202; 201600; 80130.00; 80141.00; 80106.00; 80117.00; 3119.00
20160202; 201700; 80116.00; 80128.00; 80105.00; 80122.00; 2691.00
20160202; 201800; 80123.00; 80150.00; 80095.00; 80119.00; 5236.00
20160202; 201900; 80115.00; 80128.00; 80071.00; 80096.00; 6795.00
20160202; 202000; 80094.00; 80114.00; 80093.00; 80112.00; 1856.00
20160202; 202100; 80111.00; 80113.00; 80089.00; 80101.00; 909.00
20160202; 202200; 80102.00; 80108.00; 80071.00; 80075.00; 3527.00
20160202; 202300; 80081.00; 80088.00; 80034.00; 80055.00; 3525.00
20160202; 202400; 80052.00; 80056.00; 79980.00; 79990.00; 5941.00
20160202; 202500; 79990.00; 79999.00; 79946.00; 79957.00; 3167.00
20160202; 202600; 79955.00; 80065.00; 79944.00; 80045.00; 5067.00
20160202; 202700; 80040.00; 80044.00; 80006.00; 80036.00; 2284.00
20160202; 202800; 80032.00; 80070.00; 80030.00; 80052.00; 1863.00
20160202; 202900; 80056.00; 80064.00; 80017.00; 80020.00; 1424.00
20160202; 203000; 80024.00; 80047.00; 80017.00; 80034.00; 1096.00
20160202; 203100; 80034.00; 80084.00; 80029.00; 80062.00; 2766.00
20160202; 203200; 80062.00; 80065.00; 80045.00; 80062.00; 1130.00
20160202; 203300; 80060.00; 80116.00; 80035.00; 80055.00; 3040.00
20160202; 203400; 80051.00; 80084.00; 80043.00; 80064.00; 2337.00
20160202; 203500; 80069.00; 80105.00; 80050.00; 80059.00; 2064.00
20160202; 203600; 80059.00; 80063.00; 79969.00; 79994.00; 4046.00
20160202; 203700; 80000.00; 80000.00; 79920.00; 79950.00; 4327.00
20160202; 203800; 79950.00; 79966.00; 79943.00; 79963.00; 1404.00
20160202; 203900; 79963.00; 79982.00; 79951.00; 79968.00; 1901.00
20160202; 204000; 79973.00; 80039.00; 79973.00; 80037.00; 3655.00
20160202; 204100; 80040.00; 80047.00; 79992.00; 80003.00; 1294.00
20160202; 204200; 80008.00; 80011.00; 79933.00; 79940.00; 1551.00
20160202; 204300; 79943.00; 79956.00; 79913.00; 79924.00; 2989.00
20160202; 204400; 79928.00; 79947.00; 79900.00; 79943.00; 5616.00
20160202; 204500; 79940.00; 79956.00; 79912.00; 79939.00; 2333.00
20160202; 204600; 79936.00; 79959.00; 79928.00; 79938.00; 1119.00
20160202; 204700; 79935.00; 79935.00; 79900.00; 79906.00; 2382.00
20160202; 204800; 79908.00; 79941.00; 79907.00; 79941.00; 1547.00
20160202; 204900; 79938.00; 79940.00; 79865.00; 79886.00; 5951.00
20160202; 205000; 79882.00; 79897.00; 79828.00; 79860.00; 3491.00
20160202; 205100; 79862.00; 79886.00; 79856.00; 79873.00; 1166.00
20160202; 205200; 79876.00; 79914.00; 79872.00; 79892.00; 3191.00
20160202; 205300; 79889.00; 79934.00; 79878.00; 79922.00; 1400.00
20160202; 205400; 79922.00; 79936.00; 79904.00; 79923.00; 1520.00
20160202; 205500; 79922.00; 79978.00; 79896.00; 79975.00; 2278.00
20160202; 205600; 79978.00; 80000.00; 79965.00; 79987.00; 2449.00
20160202; 205700; 79980.00; 80013.00; 79966.00; 79972.00; 1528.00
20160202; 205800; 79971.00; 79976.00; 79911.00; 79928.00; 1915.00
20160202; 205900; 79927.00; 79987.00; 79915.00; 79982.00; 1788.00
20160202; 210000; 79976.00; 80011.00; 79948.00; 79991.00; 2560.00
20160202; 210100; 79991.00; 80049.00; 79990.00; 80024.00; 5218.00
