<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160219; 110900; 76678.00; 76692.00; 76580.00; 76590.00; 11856.00
20160219; 111000; 76585.00; 76642.00; 76556.00; 76623.00; 10870.00
20160219; 111100; 76625.00; 76625.00; 76481.00; 76526.00; 25697.00
20160219; 111200; 76526.00; 76566.00; 76505.00; 76535.00; 11940.00
20160219; 111300; 76537.00; 76608.00; 76532.00; 76564.00; 6619.00
20160219; 111400; 76566.00; 76608.00; 76525.00; 76596.00; 6970.00
20160219; 111500; 76597.00; 76644.00; 76574.00; 76643.00; 4689.00
20160219; 111600; 76644.00; 76644.00; 76555.00; 76604.00; 7649.00
20160219; 111700; 76597.00; 76686.00; 76570.00; 76680.00; 8507.00
20160219; 111800; 76677.00; 76687.00; 76630.00; 76639.00; 8194.00
20160219; 111900; 76645.00; 76678.00; 76627.00; 76666.00; 4155.00
20160219; 112000; 76663.00; 76735.00; 76630.00; 76702.00; 8461.00
20160219; 112100; 76702.00; 76711.00; 76651.00; 76660.00; 4620.00
20160219; 112200; 76662.00; 76678.00; 76605.00; 76624.00; 4519.00
20160219; 112300; 76624.00; 76669.00; 76607.00; 76640.00; 3812.00
20160219; 112400; 76636.00; 76700.00; 76611.00; 76700.00; 4207.00
20160219; 112500; 76698.00; 76730.00; 76653.00; 76678.00; 6181.00
20160219; 112600; 76675.00; 76704.00; 76636.00; 76655.00; 4576.00
20160219; 112700; 76654.00; 76711.00; 76644.00; 76711.00; 4953.00
20160219; 112800; 76705.00; 76756.00; 76696.00; 76728.00; 8808.00
20160219; 112900; 76727.00; 76741.00; 76688.00; 76692.00; 7173.00
20160219; 113000; 76696.00; 76731.00; 76675.00; 76692.00; 8928.00
20160219; 113100; 76696.00; 76756.00; 76675.00; 76733.00; 7253.00
20160219; 113200; 76739.00; 76739.00; 76665.00; 76703.00; 8340.00
20160219; 113300; 76703.00; 76739.00; 76657.00; 76672.00; 5743.00
20160219; 113400; 76671.00; 76671.00; 76618.00; 76644.00; 5486.00
20160219; 113500; 76647.00; 76670.00; 76625.00; 76633.00; 1898.00
20160219; 113600; 76632.00; 76638.00; 76516.00; 76546.00; 11201.00
20160219; 113700; 76543.00; 76597.00; 76542.00; 76593.00; 8257.00
20160219; 113800; 76590.00; 76596.00; 76542.00; 76580.00; 5577.00
20160219; 113900; 76585.00; 76599.00; 76535.00; 76579.00; 6144.00
20160219; 114000; 76581.00; 76607.00; 76551.00; 76564.00; 6462.00
20160219; 114100; 76563.00; 76594.00; 76533.00; 76577.00; 9028.00
20160219; 114200; 76581.00; 76594.00; 76515.00; 76520.00; 4820.00
20160219; 114300; 76521.00; 76552.00; 76462.00; 76545.00; 19788.00
20160219; 114400; 76541.00; 76552.00; 76502.00; 76526.00; 6188.00
20160219; 114500; 76526.00; 76571.00; 76501.00; 76558.00; 11743.00
20160219; 114600; 76552.00; 76571.00; 76527.00; 76527.00; 5196.00
20160219; 114700; 76527.00; 76540.00; 76483.00; 76526.00; 4733.00
20160219; 114800; 76525.00; 76600.00; 76519.00; 76575.00; 7323.00
20160219; 114900; 76575.00; 76613.00; 76548.00; 76602.00; 5685.00
20160219; 115000; 76601.00; 76606.00; 76562.00; 76585.00; 5165.00
20160219; 115100; 76588.00; 76644.00; 76582.00; 76615.00; 6170.00
20160219; 115200; 76614.00; 76659.00; 76600.00; 76602.00; 11114.00
20160219; 115300; 76603.00; 76607.00; 76558.00; 76569.00; 14479.00
20160219; 115400; 76569.00; 76587.00; 76534.00; 76566.00; 4627.00
20160219; 115500; 76566.00; 76573.00; 76523.00; 76524.00; 6115.00
20160219; 115600; 76527.00; 76538.00; 76430.00; 76477.00; 16191.00
20160219; 115700; 76473.00; 76528.00; 76473.00; 76496.00; 6857.00
20160219; 115800; 76494.00; 76584.00; 76490.00; 76547.00; 8437.00
20160219; 115900; 76546.00; 76570.00; 76525.00; 76544.00; 8607.00
20160219; 120000; 76539.00; 76591.00; 76527.00; 76570.00; 12152.00
