<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160205; 210000; 78191.00; 78191.00; 78052.00; 78086.00; 7406.00
20160205; 210100; 78095.00; 78128.00; 78062.00; 78076.00; 5323.00
20160205; 210200; 78082.00; 78094.00; 78006.00; 78044.00; 7486.00
20160205; 210300; 78046.00; 78124.00; 78029.00; 78100.00; 4109.00
20160205; 210400; 78097.00; 78126.00; 78066.00; 78066.00; 4966.00
20160205; 210500; 78065.00; 78086.00; 78035.00; 78081.00; 1479.00
20160205; 210600; 78077.00; 78081.00; 77997.00; 78013.00; 5218.00
20160205; 210700; 78007.00; 78029.00; 77984.00; 78012.00; 4301.00
20160205; 210800; 78017.00; 78030.00; 77949.00; 78011.00; 5770.00
20160205; 210900; 78011.00; 78012.00; 77952.00; 77996.00; 2750.00
20160205; 211000; 77996.00; 78072.00; 77996.00; 78055.00; 4295.00
20160205; 211100; 78059.00; 78060.00; 77981.00; 77999.00; 3454.00
20160205; 211200; 77997.00; 78010.00; 77927.00; 77988.00; 3386.00
20160205; 211300; 77988.00; 78075.00; 77985.00; 78047.00; 4703.00
20160205; 211400; 78051.00; 78064.00; 77993.00; 78063.00; 1906.00
20160205; 211500; 78059.00; 78100.00; 78050.00; 78056.00; 2898.00
20160205; 211600; 78059.00; 78061.00; 77959.00; 77976.00; 3011.00
20160205; 211700; 77981.00; 78013.00; 77931.00; 77995.00; 3967.00
20160205; 211800; 77994.00; 78016.00; 77958.00; 78009.00; 1602.00
20160205; 211900; 78015.00; 78039.00; 77986.00; 78012.00; 1805.00
20160205; 212000; 78012.00; 78019.00; 77957.00; 77991.00; 2691.00
20160205; 212100; 77997.00; 78042.00; 77970.00; 78027.00; 3019.00
20160205; 212200; 78028.00; 78058.00; 77987.00; 78006.00; 2741.00
20160205; 212300; 77999.00; 78018.00; 77950.00; 77985.00; 5637.00
20160205; 212400; 77984.00; 78030.00; 77950.00; 77972.00; 3772.00
20160205; 212500; 77972.00; 77985.00; 77903.00; 77916.00; 5464.00
20160205; 212600; 77915.00; 77956.00; 77904.00; 77923.00; 4303.00
20160205; 212700; 77921.00; 77951.00; 77908.00; 77912.00; 1852.00
20160205; 212800; 77909.00; 77953.00; 77900.00; 77934.00; 5253.00
20160205; 212900; 77935.00; 77953.00; 77928.00; 77947.00; 917.00
20160205; 213000; 77942.00; 77991.00; 77934.00; 77986.00; 2865.00
20160205; 213100; 77985.00; 78025.00; 77964.00; 78013.00; 1955.00
20160205; 213200; 78010.00; 78015.00; 77985.00; 78005.00; 1798.00
20160205; 213300; 78000.00; 78040.00; 77982.00; 77988.00; 1769.00
20160205; 213400; 77986.00; 77987.00; 77949.00; 77962.00; 1785.00
20160205; 213500; 77958.00; 77996.00; 77954.00; 77981.00; 1860.00
20160205; 213600; 77985.00; 78010.00; 77937.00; 77954.00; 3905.00
20160205; 213700; 77958.00; 77970.00; 77941.00; 77967.00; 1085.00
20160205; 213800; 77961.00; 77989.00; 77959.00; 77980.00; 930.00
20160205; 213900; 77982.00; 77989.00; 77935.00; 77987.00; 2107.00
20160205; 214000; 77981.00; 77991.00; 77958.00; 77986.00; 1534.00
20160205; 214100; 77978.00; 77984.00; 77936.00; 77979.00; 1311.00
20160205; 214200; 77972.00; 77979.00; 77943.00; 77954.00; 1716.00
20160205; 214300; 77954.00; 77963.00; 77910.00; 77930.00; 2272.00
20160205; 214400; 77938.00; 77960.00; 77927.00; 77955.00; 1070.00
20160205; 214500; 77955.00; 77965.00; 77930.00; 77960.00; 1911.00
20160205; 214600; 77958.00; 77980.00; 77953.00; 77971.00; 3152.00
20160205; 214700; 77966.00; 78002.00; 77958.00; 78000.00; 2060.00
20160205; 214800; 77998.00; 78020.00; 77982.00; 78003.00; 2971.00
20160205; 214900; 78003.00; 78005.00; 77964.00; 77986.00; 2876.00
20160205; 215000; 77992.00; 78046.00; 77981.00; 78043.00; 3673.00
20160205; 215100; 78039.00; 78083.00; 78037.00; 78059.00; 3649.00
20160205; 215200; 78060.00; 78088.00; 78049.00; 78076.00; 3641.00
20160205; 215300; 78073.00; 78078.00; 78044.00; 78049.00; 2955.00
20160205; 215400; 78049.00; 78061.00; 78035.00; 78037.00; 1475.00
20160205; 215500; 78039.00; 78057.00; 78025.00; 78047.00; 934.00
20160205; 215600; 78054.00; 78057.00; 77999.00; 78025.00; 1414.00
20160205; 215700; 78029.00; 78045.00; 78011.00; 78011.00; 769.00
20160205; 215800; 78017.00; 78036.00; 78002.00; 78020.00; 1093.00
20160205; 215900; 78026.00; 78044.00; 77996.00; 77996.00; 1170.00
20160205; 220000; 77994.00; 78000.00; 77971.00; 77982.00; 1538.00
20160205; 220100; 77979.00; 78041.00; 77966.00; 78020.00; 2008.00
20160205; 220200; 78011.00; 78057.00; 78009.00; 78046.00; 1916.00
20160205; 220300; 78047.00; 78055.00; 78028.00; 78047.00; 1421.00
20160205; 220400; 78048.00; 78071.00; 78013.00; 78016.00; 3275.00
20160205; 220500; 78014.00; 78028.00; 78003.00; 78020.00; 850.00
20160205; 220600; 78020.00; 78050.00; 78017.00; 78042.00; 2236.00
