<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160215; 173300; 77961.00; 78006.00; 77960.00; 77987.00; 3920.00
20160215; 173400; 77984.00; 78003.00; 77962.00; 77976.00; 3503.00
20160215; 173500; 77975.00; 78029.00; 77968.00; 78015.00; 2886.00
20160215; 173600; 78020.00; 78049.00; 78010.00; 78041.00; 4315.00
20160215; 173700; 78041.00; 78045.00; 77982.00; 77990.00; 5865.00
20160215; 173800; 77988.00; 77995.00; 77907.00; 77910.00; 6465.00
20160215; 173900; 77908.00; 77916.00; 77874.00; 77905.00; 7868.00
20160215; 174000; 77901.00; 77905.00; 77829.00; 77886.00; 6885.00
20160215; 174100; 77884.00; 77895.00; 77852.00; 77867.00; 4587.00
20160215; 174200; 77871.00; 77895.00; 77862.00; 77881.00; 4565.00
20160215; 174300; 77882.00; 77901.00; 77859.00; 77860.00; 2724.00
20160215; 174400; 77863.00; 77879.00; 77857.00; 77875.00; 1636.00
20160215; 174500; 77877.00; 77950.00; 77867.00; 77944.00; 4946.00
20160215; 174600; 77944.00; 77971.00; 77940.00; 77970.00; 2129.00
20160215; 174700; 77967.00; 77985.00; 77957.00; 77957.00; 1637.00
20160215; 174800; 77957.00; 77971.00; 77908.00; 77941.00; 3472.00
20160215; 174900; 77940.00; 77979.00; 77917.00; 77946.00; 5248.00
20160215; 175000; 77945.00; 77949.00; 77900.00; 77934.00; 5801.00
20160215; 175100; 77938.00; 77944.00; 77894.00; 77914.00; 2131.00
20160215; 175200; 77917.00; 77917.00; 77850.00; 77860.00; 4768.00
20160215; 175300; 77860.00; 77874.00; 77850.00; 77869.00; 1977.00
20160215; 175400; 77871.00; 77871.00; 77766.00; 77797.00; 8062.00
20160215; 175500; 77797.00; 77824.00; 77770.00; 77807.00; 6116.00
20160215; 175600; 77808.00; 77848.00; 77805.00; 77845.00; 3554.00
20160215; 175700; 77844.00; 77846.00; 77817.00; 77824.00; 1604.00
20160215; 175800; 77822.00; 77865.00; 77822.00; 77862.00; 2308.00
20160215; 175900; 77859.00; 77935.00; 77851.00; 77907.00; 5949.00
20160215; 180000; 77904.00; 77967.00; 77874.00; 77949.00; 6684.00
20160215; 180100; 77951.00; 77953.00; 77918.00; 77929.00; 4106.00
20160215; 180200; 77930.00; 77933.00; 77860.00; 77917.00; 4720.00
20160215; 180300; 77915.00; 77940.00; 77879.00; 77932.00; 6127.00
20160215; 180400; 77932.00; 77945.00; 77896.00; 77901.00; 3430.00
20160215; 180500; 77903.00; 77912.00; 77844.00; 77854.00; 3173.00
20160215; 180600; 77852.00; 77875.00; 77839.00; 77875.00; 2089.00
20160215; 180700; 77873.00; 77922.00; 77867.00; 77922.00; 3360.00
20160215; 180800; 77921.00; 77928.00; 77860.00; 77861.00; 4535.00
