<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160225; 142800; 76342.00; 76344.00; 76259.00; 76278.00; 12358.00
20160225; 142900; 76274.00; 76330.00; 76262.00; 76310.00; 5965.00
20160225; 143000; 76307.00; 76349.00; 76289.00; 76325.00; 8844.00
20160225; 143100; 76328.00; 76376.00; 76310.00; 76353.00; 6639.00
20160225; 143200; 76354.00; 76370.00; 76308.00; 76310.00; 3264.00
20160225; 143300; 76311.00; 76337.00; 76274.00; 76294.00; 4032.00
20160225; 143400; 76290.00; 76294.00; 76270.00; 76290.00; 1523.00
20160225; 143500; 76283.00; 76319.00; 76276.00; 76285.00; 1557.00
20160225; 143600; 76288.00; 76303.00; 76270.00; 76286.00; 2412.00
20160225; 143700; 76286.00; 76290.00; 76243.00; 76270.00; 6444.00
20160225; 143800; 76272.00; 76282.00; 76243.00; 76256.00; 2628.00
20160225; 143900; 76256.00; 76265.00; 76186.00; 76187.00; 13913.00
20160225; 144000; 76187.00; 76192.00; 76161.00; 76190.00; 9750.00
20160225; 144100; 76190.00; 76232.00; 76180.00; 76210.00; 7997.00
20160225; 144200; 76210.00; 76220.00; 76192.00; 76210.00; 4579.00
20160225; 144300; 76206.00; 76232.00; 76201.00; 76215.00; 5523.00
20160225; 144400; 76214.00; 76261.00; 76214.00; 76249.00; 3048.00
20160225; 144500; 76249.00; 76281.00; 76235.00; 76265.00; 3740.00
20160225; 144600; 76262.00; 76290.00; 76241.00; 76282.00; 5098.00
20160225; 144700; 76280.00; 76296.00; 76256.00; 76289.00; 4555.00
20160225; 144800; 76289.00; 76310.00; 76263.00; 76290.00; 4216.00
20160225; 144900; 76288.00; 76320.00; 76286.00; 76315.00; 4926.00
20160225; 145000; 76312.00; 76320.00; 76284.00; 76304.00; 4010.00
20160225; 145100; 76303.00; 76309.00; 76282.00; 76295.00; 2340.00
20160225; 145200; 76293.00; 76293.00; 76245.00; 76252.00; 4187.00
20160225; 145300; 76248.00; 76262.00; 76226.00; 76254.00; 4543.00
20160225; 145400; 76254.00; 76255.00; 76201.00; 76228.00; 4806.00
20160225; 145500; 76228.00; 76230.00; 76190.00; 76197.00; 1514.00
20160225; 145600; 76194.00; 76212.00; 76190.00; 76205.00; 1195.00
20160225; 145700; 76202.00; 76220.00; 76202.00; 76211.00; 1309.00
20160225; 145800; 76210.00; 76220.00; 76199.00; 76199.00; 1047.00
20160225; 145900; 76199.00; 76207.00; 76127.00; 76132.00; 6907.00
20160225; 150000; 76132.00; 76184.00; 76124.00; 76176.00; 9799.00
20160225; 150100; 76178.00; 76189.00; 76146.00; 76151.00; 3460.00
20160225; 150200; 76150.00; 76160.00; 76106.00; 76109.00; 7331.00
20160225; 150300; 76111.00; 76115.00; 76020.00; 76050.00; 28939.00
20160225; 150400; 76053.00; 76057.00; 75955.00; 75977.00; 13941.00
20160225; 150500; 75977.00; 75998.00; 75945.00; 75969.00; 9302.00
20160225; 150600; 75967.00; 76000.00; 75957.00; 75989.00; 7722.00
20160225; 150700; 75989.00; 75998.00; 75947.00; 75982.00; 5867.00
20160225; 150800; 75980.00; 76016.00; 75969.00; 76008.00; 5818.00
20160225; 150900; 76008.00; 76053.00; 76006.00; 76018.00; 10392.00
20160225; 151000; 76015.00; 76076.00; 76010.00; 76055.00; 9624.00
20160225; 151100; 76059.00; 76061.00; 76027.00; 76042.00; 1838.00
20160225; 151200; 76043.00; 76053.00; 75988.00; 75988.00; 2825.00
20160225; 151300; 75991.00; 76014.00; 75958.00; 75987.00; 7402.00
20160225; 151400; 75986.00; 76022.00; 75984.00; 75995.00; 2987.00
20160225; 151500; 75992.00; 76016.00; 75964.00; 76001.00; 3863.00
20160225; 151600; 76003.00; 76039.00; 75995.00; 76037.00; 4495.00
20160225; 151700; 76031.00; 76048.00; 76017.00; 76031.00; 2270.00
20160225; 151800; 76030.00; 76052.00; 76022.00; 76047.00; 2759.00
