<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160202; 165000; 80198.00; 80330.00; 80198.00; 80302.00; 11801.00
20160202; 165100; 80304.00; 80412.00; 80301.00; 80354.00; 15931.00
20160202; 165200; 80355.00; 80395.00; 80297.00; 80332.00; 16908.00
20160202; 165300; 80332.00; 80358.00; 80206.00; 80228.00; 12080.00
20160202; 165400; 80231.00; 80254.00; 80160.00; 80160.00; 6343.00
20160202; 165500; 80163.00; 80246.00; 80160.00; 80216.00; 7892.00
20160202; 165600; 80215.00; 80243.00; 80212.00; 80242.00; 10166.00
20160202; 165700; 80243.00; 80360.00; 80239.00; 80326.00; 19975.00
20160202; 165800; 80321.00; 80376.00; 80314.00; 80361.00; 18055.00
20160202; 165900; 80362.00; 80419.00; 80317.00; 80412.00; 11285.00
20160202; 170000; 80413.00; 80539.00; 80407.00; 80442.00; 60328.00
20160202; 170100; 80443.00; 80448.00; 80372.00; 80392.00; 29584.00
20160202; 170200; 80389.00; 80432.00; 80242.00; 80256.00; 32904.00
20160202; 170300; 80256.00; 80317.00; 80209.00; 80249.00; 10953.00
20160202; 170400; 80242.00; 80347.00; 80216.00; 80311.00; 9216.00
20160202; 170500; 80310.00; 80338.00; 80168.00; 80242.00; 21036.00
20160202; 170600; 80240.00; 80315.00; 80234.00; 80236.00; 8225.00
20160202; 170700; 80236.00; 80285.00; 80197.00; 80209.00; 8623.00
20160202; 170800; 80209.00; 80339.00; 80184.00; 80260.00; 14729.00
20160202; 170900; 80258.00; 80348.00; 80232.00; 80299.00; 11363.00
20160202; 171000; 80299.00; 80367.00; 80270.00; 80348.00; 15095.00
20160202; 171100; 80351.00; 80390.00; 80344.00; 80371.00; 7959.00
20160202; 171200; 80370.00; 80400.00; 80344.00; 80395.00; 11465.00
20160202; 171300; 80395.00; 80409.00; 80326.00; 80355.00; 10976.00
20160202; 171400; 80354.00; 80361.00; 80288.00; 80298.00; 5492.00
20160202; 171500; 80296.00; 80352.00; 80275.00; 80325.00; 9386.00
20160202; 171600; 80325.00; 80343.00; 80264.00; 80274.00; 4488.00
20160202; 171700; 80275.00; 80293.00; 80236.00; 80252.00; 6885.00
20160202; 171800; 80259.00; 80261.00; 80209.00; 80251.00; 7525.00
20160202; 171900; 80249.00; 80307.00; 80248.00; 80307.00; 4028.00
20160202; 172000; 80299.00; 80338.00; 80251.00; 80254.00; 6582.00
20160202; 172100; 80255.00; 80296.00; 80216.00; 80259.00; 11350.00
20160202; 172200; 80255.00; 80298.00; 80234.00; 80280.00; 3645.00
20160202; 172300; 80283.00; 80294.00; 80249.00; 80268.00; 1707.00
20160202; 172400; 80267.00; 80310.00; 80234.00; 80265.00; 7008.00
20160202; 172500; 80265.00; 80283.00; 80233.00; 80240.00; 4045.00
20160202; 172600; 80239.00; 80274.00; 80207.00; 80222.00; 8250.00
20160202; 172700; 80218.00; 80233.00; 80155.00; 80164.00; 17022.00
20160202; 172800; 80162.00; 80187.00; 80100.00; 80163.00; 13570.00
20160202; 172900; 80161.00; 80164.00; 80033.00; 80071.00; 13349.00
20160202; 173000; 80072.00; 80162.00; 80070.00; 80118.00; 9928.00
20160202; 173100; 80112.00; 80169.00; 80105.00; 80146.00; 7198.00
20160202; 173200; 80145.00; 80250.00; 80135.00; 80212.00; 13489.00
20160202; 173300; 80216.00; 80219.00; 80135.00; 80137.00; 5907.00
20160202; 173400; 80140.00; 80221.00; 80128.00; 80219.00; 6246.00
20160202; 173500; 80219.00; 80230.00; 80128.00; 80172.00; 10823.00
20160202; 173600; 80173.00; 80253.00; 80172.00; 80200.00; 27480.00
20160202; 173700; 80200.00; 80240.00; 80179.00; 80228.00; 10176.00
20160202; 173800; 80226.00; 80244.00; 80198.00; 80231.00; 11999.00
20160202; 173900; 80236.00; 80291.00; 80202.00; 80217.00; 16512.00
20160202; 174000; 80220.00; 80274.00; 80188.00; 80252.00; 9779.00
20160202; 174100; 80255.00; 80273.00; 80214.00; 80231.00; 11655.00
20160202; 174200; 80233.00; 80295.00; 80220.00; 80229.00; 10570.00
20160202; 174300; 80232.00; 80260.00; 80207.00; 80235.00; 13277.00
20160202; 174400; 80234.00; 80281.00; 80225.00; 80250.00; 8244.00
