<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160203; 142100; 79133.00; 79200.00; 79125.00; 79192.00; 4721.00
20160203; 142200; 79196.00; 79245.00; 79191.00; 79217.00; 6217.00
20160203; 142300; 79214.00; 79214.00; 79093.00; 79109.00; 7491.00
20160203; 142400; 79105.00; 79120.00; 79040.00; 79051.00; 12297.00
20160203; 142500; 79049.00; 79083.00; 79026.00; 79055.00; 9166.00
20160203; 142600; 79057.00; 79236.00; 79050.00; 79187.00; 12838.00
20160203; 142700; 79181.00; 79224.00; 79150.00; 79220.00; 8413.00
20160203; 142800; 79214.00; 79217.00; 79122.00; 79139.00; 3672.00
20160203; 142900; 79135.00; 79165.00; 79055.00; 79162.00; 9419.00
20160203; 143000; 79157.00; 79227.00; 79117.00; 79203.00; 8069.00
20160203; 143100; 79204.00; 79224.00; 79153.00; 79210.00; 3798.00
20160203; 143200; 79209.00; 79212.00; 79159.00; 79182.00; 4751.00
20160203; 143300; 79182.00; 79216.00; 79167.00; 79196.00; 4231.00
20160203; 143400; 79200.00; 79252.00; 79170.00; 79244.00; 8959.00
20160203; 143500; 79245.00; 79255.00; 79173.00; 79187.00; 5871.00
20160203; 143600; 79185.00; 79225.00; 79155.00; 79220.00; 4875.00
20160203; 143700; 79220.00; 79220.00; 79172.00; 79195.00; 4756.00
20160203; 143800; 79192.00; 79222.00; 79146.00; 79174.00; 6340.00
20160203; 143900; 79174.00; 79181.00; 79055.00; 79075.00; 20542.00
20160203; 144000; 79075.00; 79085.00; 79000.00; 79066.00; 13315.00
20160203; 144100; 79067.00; 79143.00; 79058.00; 79132.00; 8376.00
20160203; 144200; 79128.00; 79156.00; 79038.00; 79114.00; 6244.00
20160203; 144300; 79114.00; 79118.00; 79066.00; 79100.00; 5721.00
20160203; 144400; 79093.00; 79109.00; 79070.00; 79086.00; 3249.00
20160203; 144500; 79087.00; 79180.00; 79070.00; 79147.00; 8369.00
20160203; 144600; 79146.00; 79200.00; 79118.00; 79200.00; 4751.00
20160203; 144700; 79196.00; 79220.00; 79159.00; 79218.00; 3491.00
20160203; 144800; 79217.00; 79267.00; 79206.00; 79209.00; 9065.00
20160203; 144900; 79208.00; 79212.00; 79171.00; 79204.00; 4127.00
20160203; 145000; 79204.00; 79215.00; 79180.00; 79191.00; 2036.00
20160203; 145100; 79186.00; 79260.00; 79166.00; 79243.00; 6476.00
20160203; 145200; 79246.00; 79279.00; 79189.00; 79206.00; 12975.00
20160203; 145300; 79209.00; 79213.00; 79068.00; 79094.00; 19525.00
20160203; 145400; 79094.00; 79098.00; 79003.00; 79042.00; 13114.00
20160203; 145500; 79036.00; 79082.00; 79024.00; 79047.00; 4294.00
20160203; 145600; 79047.00; 79059.00; 78925.00; 78929.00; 29335.00
20160203; 145700; 78929.00; 79028.00; 78925.00; 79007.00; 9909.00
20160203; 145800; 79001.00; 79021.00; 78929.00; 78930.00; 5390.00
20160203; 145900; 78930.00; 78954.00; 78900.00; 78918.00; 12049.00
20160203; 150000; 78919.00; 79022.00; 78907.00; 79016.00; 9336.00
20160203; 150100; 79017.00; 79074.00; 79001.00; 79011.00; 8523.00
20160203; 150200; 79013.00; 79035.00; 78977.00; 78981.00; 4331.00
20160203; 150300; 78979.00; 79000.00; 78857.00; 78908.00; 19984.00
20160203; 150400; 78906.00; 78938.00; 78872.00; 78897.00; 7858.00
20160203; 150500; 78893.00; 78898.00; 78818.00; 78843.00; 12675.00
20160203; 150600; 78841.00; 78850.00; 78783.00; 78820.00; 17897.00
20160203; 150700; 78822.00; 78891.00; 78777.00; 78843.00; 16375.00
20160203; 150800; 78845.00; 78910.00; 78844.00; 78910.00; 5675.00
20160203; 150900; 78906.00; 78989.00; 78894.00; 78982.00; 12926.00
20160203; 151000; 78979.00; 78984.00; 78888.00; 78903.00; 6353.00
20160203; 151100; 78907.00; 78949.00; 78902.00; 78922.00; 4038.00
20160203; 151200; 78917.00; 79015.00; 78905.00; 78986.00; 8200.00
20160203; 151300; 78984.00; 79002.00; 78957.00; 78985.00; 5055.00
20160203; 151400; 78985.00; 79049.00; 78923.00; 79040.00; 6094.00
20160203; 151500; 79040.00; 79126.00; 79033.00; 79120.00; 11497.00
20160203; 151600; 79124.00; 79150.00; 79076.00; 79100.00; 5213.00
20160203; 151700; 79101.00; 79136.00; 79041.00; 79069.00; 7283.00
20160203; 151800; 79072.00; 79075.00; 79026.00; 79045.00; 3914.00
20160203; 151900; 79044.00; 79093.00; 79025.00; 79093.00; 3408.00
