<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160212; 183500; 79329.00; 79439.00; 79293.00; 79417.00; 12349.00
20160212; 183600; 79419.00; 79424.00; 79301.00; 79397.00; 11892.00
20160212; 183700; 79397.00; 79478.00; 79387.00; 79474.00; 8212.00
20160212; 183800; 79472.00; 79511.00; 79397.00; 79414.00; 13914.00
20160212; 183900; 79414.00; 79422.00; 79320.00; 79341.00; 11462.00
20160212; 184000; 79340.00; 79454.00; 79339.00; 79436.00; 7324.00
20160212; 184100; 79435.00; 79500.00; 79429.00; 79466.00; 3705.00
20160212; 184200; 79465.00; 79473.00; 79390.00; 79433.00; 6526.00
20160212; 184300; 79428.00; 79491.00; 79415.00; 79477.00; 4982.00
20160212; 184400; 79475.00; 79518.00; 79433.00; 79435.00; 5599.00
20160212; 190000; 79420.00; 79423.00; 79287.00; 79301.00; 14768.00
20160212; 190100; 79302.00; 79338.00; 79263.00; 79337.00; 5901.00
20160212; 190200; 79337.00; 79388.00; 79328.00; 79357.00; 3074.00
20160212; 190300; 79357.00; 79446.00; 79349.00; 79414.00; 6190.00
20160212; 190400; 79407.00; 79442.00; 79360.00; 79438.00; 3030.00
20160212; 190500; 79439.00; 79476.00; 79423.00; 79443.00; 4194.00
20160212; 190600; 79443.00; 79450.00; 79373.00; 79426.00; 9410.00
20160212; 190700; 79421.00; 79428.00; 79353.00; 79400.00; 7227.00
20160212; 190800; 79398.00; 79412.00; 79299.00; 79302.00; 5942.00
20160212; 190900; 79303.00; 79315.00; 79215.00; 79227.00; 7318.00
20160212; 191000; 79227.00; 79300.00; 79200.00; 79274.00; 9389.00
20160212; 191100; 79276.00; 79277.00; 79155.00; 79186.00; 9371.00
20160212; 191200; 79179.00; 79185.00; 79100.00; 79185.00; 9526.00
20160212; 191300; 79185.00; 79224.00; 79157.00; 79163.00; 3887.00
20160212; 191400; 79163.00; 79196.00; 79132.00; 79138.00; 4913.00
20160212; 191500; 79132.00; 79168.00; 79084.00; 79162.00; 11772.00
20160212; 191600; 79161.00; 79239.00; 79159.00; 79220.00; 6579.00
20160212; 191700; 79216.00; 79262.00; 79179.00; 79186.00; 8478.00
20160212; 191800; 79185.00; 79204.00; 79173.00; 79197.00; 2936.00
20160212; 191900; 79196.00; 79198.00; 79120.00; 79157.00; 3875.00
20160212; 192000; 79156.00; 79156.00; 79090.00; 79129.00; 5084.00
20160212; 192100; 79130.00; 79180.00; 79120.00; 79169.00; 4938.00
20160212; 192200; 79173.00; 79177.00; 79118.00; 79128.00; 3390.00
20160212; 192300; 79128.00; 79141.00; 79098.00; 79130.00; 4181.00
