<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160211; 225100; 80819.00; 80820.00; 80720.00; 80738.00; 13488.00
20160211; 225200; 80735.00; 80756.00; 80572.00; 80598.00; 15083.00
20160211; 225300; 80591.00; 80729.00; 80556.00; 80710.00; 13079.00
20160211; 225400; 80710.00; 80717.00; 80542.00; 80572.00; 12291.00
20160211; 225500; 80566.00; 80663.00; 80527.00; 80658.00; 10798.00
20160211; 225600; 80653.00; 80664.00; 80581.00; 80606.00; 4663.00
20160211; 225700; 80604.00; 80649.00; 80567.00; 80618.00; 6841.00
20160211; 225800; 80618.00; 80669.00; 80586.00; 80650.00; 5153.00
20160211; 225900; 80648.00; 80767.00; 80627.00; 80736.00; 9386.00
20160211; 230000; 80735.00; 80763.00; 80691.00; 80740.00; 6798.00
20160211; 230100; 80740.00; 80787.00; 80687.00; 80735.00; 6171.00
20160211; 230200; 80739.00; 80844.00; 80734.00; 80820.00; 6278.00
20160211; 230300; 80819.00; 80830.00; 80735.00; 80739.00; 4350.00
20160211; 230400; 80738.00; 80750.00; 80686.00; 80733.00; 3581.00
20160211; 230500; 80732.00; 80808.00; 80711.00; 80792.00; 3382.00
20160211; 230600; 80790.00; 80853.00; 80776.00; 80824.00; 4349.00
20160211; 230700; 80824.00; 80914.00; 80802.00; 80861.00; 6647.00
20160211; 230800; 80860.00; 80891.00; 80836.00; 80849.00; 2966.00
20160211; 230900; 80846.00; 80920.00; 80809.00; 80818.00; 4320.00
20160211; 231000; 80818.00; 80827.00; 80770.00; 80777.00; 3597.00
20160211; 231100; 80778.00; 80794.00; 80758.00; 80772.00; 1684.00
20160211; 231200; 80771.00; 80800.00; 80750.00; 80750.00; 3844.00
20160211; 231300; 80749.00; 80754.00; 80719.00; 80741.00; 2753.00
20160211; 231400; 80741.00; 80817.00; 80740.00; 80764.00; 3986.00
20160211; 231500; 80765.00; 80810.00; 80745.00; 80808.00; 3349.00
20160211; 231600; 80813.00; 80825.00; 80799.00; 80809.00; 1797.00
20160211; 231700; 80806.00; 80850.00; 80803.00; 80830.00; 1818.00
20160211; 231800; 80827.00; 80858.00; 80827.00; 80836.00; 1445.00
20160211; 231900; 80839.00; 80848.00; 80822.00; 80840.00; 1292.00
20160211; 232000; 80833.00; 80863.00; 80807.00; 80829.00; 3339.00
20160211; 232100; 80831.00; 80850.00; 80825.00; 80837.00; 1210.00
20160211; 232200; 80833.00; 80842.00; 80771.00; 80781.00; 2421.00
20160211; 232300; 80780.00; 80815.00; 80771.00; 80781.00; 1665.00
20160211; 232400; 80776.00; 80814.00; 80771.00; 80811.00; 758.00
20160211; 232500; 80806.00; 80807.00; 80704.00; 80727.00; 3618.00
20160211; 232600; 80726.00; 80732.00; 80677.00; 80689.00; 4017.00
20160211; 232700; 80687.00; 80796.00; 80665.00; 80712.00; 7199.00
20160211; 232800; 80705.00; 80748.00; 80683.00; 80692.00; 3214.00
20160211; 232900; 80688.00; 80732.00; 80667.00; 80705.00; 2475.00
20160211; 233000; 80705.00; 80742.00; 80691.00; 80709.00; 2605.00
20160211; 233100; 80715.00; 80736.00; 80700.00; 80701.00; 1386.00
