<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160218; 131900; 75725.00; 75730.00; 75700.00; 75708.00; 2599.00
20160218; 132000; 75706.00; 75757.00; 75694.00; 75735.00; 6029.00
20160218; 132100; 75738.00; 75747.00; 75707.00; 75722.00; 3109.00
20160218; 132200; 75722.00; 75790.00; 75718.00; 75777.00; 5930.00
20160218; 132300; 75776.00; 75832.00; 75775.00; 75808.00; 10753.00
20160218; 132400; 75803.00; 75836.00; 75785.00; 75826.00; 13263.00
20160218; 132500; 75823.00; 75839.00; 75792.00; 75815.00; 9547.00
20160218; 132600; 75815.00; 75839.00; 75792.00; 75818.00; 3799.00
20160218; 132700; 75819.00; 75913.00; 75807.00; 75897.00; 9169.00
20160218; 132800; 75896.00; 75936.00; 75867.00; 75891.00; 11134.00
20160218; 132900; 75889.00; 75904.00; 75823.00; 75838.00; 15305.00
20160218; 133000; 75840.00; 75889.00; 75820.00; 75822.00; 5143.00
20160218; 133100; 75824.00; 75848.00; 75761.00; 75768.00; 7025.00
20160218; 133200; 75768.00; 75773.00; 75677.00; 75732.00; 14968.00
20160218; 133300; 75729.00; 75785.00; 75709.00; 75762.00; 4686.00
20160218; 133400; 75766.00; 75774.00; 75717.00; 75722.00; 3906.00
20160218; 133500; 75722.00; 75763.00; 75716.00; 75740.00; 3702.00
20160218; 133600; 75745.00; 75748.00; 75684.00; 75692.00; 22202.00
20160218; 133700; 75694.00; 75718.00; 75642.00; 75670.00; 11925.00
20160218; 133800; 75669.00; 75696.00; 75563.00; 75592.00; 27965.00
20160218; 133900; 75591.00; 75610.00; 75540.00; 75605.00; 33021.00
20160218; 134000; 75610.00; 75694.00; 75604.00; 75675.00; 10458.00
20160218; 134100; 75675.00; 75745.00; 75643.00; 75738.00; 10178.00
20160218; 134200; 75739.00; 75748.00; 75701.00; 75708.00; 11662.00
20160218; 134300; 75706.00; 75710.00; 75645.00; 75655.00; 9610.00
20160218; 134400; 75656.00; 75677.00; 75633.00; 75660.00; 4488.00
20160218; 134500; 75663.00; 75668.00; 75606.00; 75638.00; 5702.00
20160218; 134600; 75643.00; 75724.00; 75628.00; 75694.00; 6736.00
20160218; 134700; 75693.00; 75718.00; 75650.00; 75670.00; 4314.00
20160218; 134800; 75670.00; 75681.00; 75645.00; 75661.00; 1664.00
20160218; 134900; 75665.00; 75695.00; 75661.00; 75673.00; 3141.00
20160218; 135000; 75673.00; 75712.00; 75668.00; 75708.00; 2781.00
20160218; 135100; 75705.00; 75718.00; 75700.00; 75704.00; 1909.00
20160218; 135200; 75705.00; 75712.00; 75647.00; 75655.00; 2994.00
20160218; 135300; 75654.00; 75696.00; 75634.00; 75680.00; 3739.00
20160218; 135400; 75685.00; 75696.00; 75670.00; 75681.00; 1324.00
20160218; 135500; 75678.00; 75683.00; 75643.00; 75644.00; 5479.00
