<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20160215; 213600; 78022.00; 78025.00; 77964.00; 77994.00; 1836.00
20160215; 213700; 77991.00; 77991.00; 77967.00; 77974.00; 514.00
20160215; 213800; 77974.00; 77983.00; 77967.00; 77974.00; 593.00
20160215; 213900; 77974.00; 77974.00; 77941.00; 77951.00; 3423.00
20160215; 214000; 77950.00; 77956.00; 77931.00; 77941.00; 2375.00
20160215; 214100; 77942.00; 77985.00; 77941.00; 77961.00; 2238.00
20160215; 214200; 77961.00; 77966.00; 77946.00; 77952.00; 579.00
20160215; 214300; 77947.00; 77947.00; 77887.00; 77895.00; 4250.00
20160215; 214400; 77890.00; 77905.00; 77841.00; 77905.00; 4470.00
20160215; 214500; 77900.00; 77904.00; 77853.00; 77890.00; 2005.00
20160215; 214600; 77888.00; 77936.00; 77885.00; 77932.00; 1120.00
20160215; 214700; 77927.00; 77943.00; 77913.00; 77917.00; 1061.00
20160215; 214800; 77914.00; 77937.00; 77897.00; 77902.00; 1439.00
20160215; 214900; 77903.00; 77905.00; 77896.00; 77904.00; 238.00
20160215; 215000; 77901.00; 77921.00; 77875.00; 77921.00; 1804.00
20160215; 215100; 77916.00; 77932.00; 77915.00; 77927.00; 252.00
20160215; 215200; 77927.00; 77931.00; 77924.00; 77924.00; 257.00
20160215; 215300; 77925.00; 77960.00; 77924.00; 77954.00; 905.00
20160215; 215400; 77957.00; 77982.00; 77944.00; 77982.00; 2592.00
20160215; 215500; 77981.00; 77994.00; 77967.00; 77994.00; 1497.00
20160215; 215600; 77994.00; 77999.00; 77966.00; 77979.00; 1791.00
20160215; 215700; 77975.00; 77995.00; 77964.00; 77995.00; 717.00
20160215; 215800; 77992.00; 77997.00; 77985.00; 77993.00; 530.00
20160215; 215900; 77993.00; 77995.00; 77983.00; 77986.00; 660.00
20160215; 220000; 77984.00; 78005.00; 77979.00; 77995.00; 2165.00
20160215; 220100; 77993.00; 78004.00; 77990.00; 78000.00; 620.00
20160215; 220200; 78000.00; 78049.00; 77998.00; 78041.00; 2477.00
20160215; 220300; 78041.00; 78075.00; 78038.00; 78065.00; 1558.00
20160215; 220400; 78065.00; 78065.00; 78019.00; 78026.00; 1391.00
20160215; 220500; 78023.00; 78052.00; 78018.00; 78034.00; 840.00
20160215; 220600; 78034.00; 78041.00; 78032.00; 78035.00; 197.00
20160215; 220700; 78035.00; 78038.00; 78031.00; 78034.00; 229.00
20160215; 220800; 78032.00; 78038.00; 78022.00; 78022.00; 417.00
20160215; 220900; 78022.00; 78023.00; 78011.00; 78018.00; 351.00
20160215; 221000; 78015.00; 78049.00; 78012.00; 78045.00; 756.00
20160215; 221100; 78045.00; 78049.00; 78017.00; 78017.00; 264.00
20160215; 221200; 78017.00; 78025.00; 78000.00; 78000.00; 665.00
20160215; 221300; 78000.00; 78003.00; 77991.00; 77991.00; 293.00
20160215; 221400; 77991.00; 77998.00; 77982.00; 77982.00; 581.00
20160215; 221500; 77985.00; 77986.00; 77979.00; 77984.00; 729.00
20160215; 221600; 77980.00; 77991.00; 77976.00; 77991.00; 631.00
20160215; 221700; 77989.00; 78000.00; 77986.00; 77993.00; 231.00
20160215; 221800; 77989.00; 77995.00; 77982.00; 77984.00; 311.00
20160215; 221900; 77983.00; 77992.00; 77979.00; 77990.00; 789.00
20160215; 222000; 77985.00; 77987.00; 77932.00; 77935.00; 1668.00
20160215; 222100; 77939.00; 77941.00; 77924.00; 77928.00; 907.00
20160215; 222200; 77924.00; 77938.00; 77911.00; 77938.00; 783.00
20160215; 222300; 77934.00; 77951.00; 77932.00; 77935.00; 555.00
20160215; 222400; 77935.00; 77950.00; 77932.00; 77939.00; 502.00
