<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20150318;151500;63383.0000000;63403.0000000;63375.0000000;63388.0000000;4393
20150318;152000;63388.0000000;63477.0000000;63366.0000000;63459.0000000;9015
20150318;152500;63463.0000000;63486.0000000;63437.0000000;63451.0000000;9956
20150318;153000;63447.0000000;63476.0000000;63432.0000000;63434.0000000;7416
20150318;153500;63436.0000000;63476.0000000;63430.0000000;63442.0000000;9123
20150318;154000;63438.0000000;63500.0000000;63433.0000000;63487.0000000;11551
20150318;154500;63489.0000000;63529.0000000;63485.0000000;63501.0000000;7489
20150318;155000;63499.0000000;63520.0000000;63487.0000000;63495.0000000;9155
20150318;155500;63497.0000000;63520.0000000;63476.0000000;63479.0000000;4316
20150318;160000;63480.0000000;63491.0000000;63414.0000000;63442.0000000;13573
20150318;160500;63441.0000000;63496.0000000;63427.0000000;63478.0000000;8425
20150318;161000;63480.0000000;63522.0000000;63472.0000000;63501.0000000;9266
20150318;161500;63504.0000000;63572.0000000;63490.0000000;63497.0000000;22534
20150318;162000;63495.0000000;63540.0000000;63489.0000000;63519.0000000;10571
20150318;162500;63522.0000000;63592.0000000;63519.0000000;63521.0000000;19429
20150318;163000;63523.0000000;63530.0000000;63491.0000000;63504.0000000;10273
20150318;163500;63504.0000000;63528.0000000;63461.0000000;63472.0000000;10052
20150318;164000;63472.0000000;63510.0000000;63464.0000000;63502.0000000;3423
20150318;164500;63502.0000000;63512.0000000;63480.0000000;63504.0000000;7847
20150318;165000;63508.0000000;63548.0000000;63491.0000000;63520.0000000;8459
20150318;165500;63520.0000000;63538.0000000;63438.0000000;63453.0000000;9927
20150318;170000;63457.0000000;63468.0000000;63338.0000000;63365.0000000;29815
20150318;170500;63364.0000000;63449.0000000;63300.0000000;63326.0000000;16813
20150318;171000;63327.0000000;63463.0000000;63306.0000000;63443.0000000;15857
20150318;171500;63443.0000000;63466.0000000;63412.0000000;63453.0000000;9642
20150318;172000;63454.0000000;63480.0000000;63425.0000000;63451.0000000;10543
20150318;172500;63451.0000000;63511.0000000;63446.0000000;63482.0000000;9760
20150318;173000;63483.0000000;63504.0000000;63453.0000000;63490.0000000;13729
20150318;173500;63492.0000000;63559.0000000;63461.0000000;63502.0000000;30623
20150318;174000;63503.0000000;63567.0000000;63503.0000000;63523.0000000;14584
20150318;174500;63524.0000000;63531.0000000;63461.0000000;63492.0000000;17647
20150318;175000;63492.0000000;63526.0000000;63377.0000000;63452.0000000;47833
20150318;175500;63455.0000000;63550.0000000;63448.0000000;63524.0000000;20623
20150318;180000;63524.0000000;63654.0000000;63486.0000000;63547.0000000;33631
20150318;180500;63548.0000000;63588.0000000;63527.0000000;63536.0000000;18738
20150318;181000;63533.0000000;63563.0000000;63504.0000000;63540.0000000;10544
20150318;181500;63540.0000000;63545.0000000;63458.0000000;63478.0000000;4725
20150318;182000;63479.0000000;63519.0000000;63435.0000000;63439.0000000;17639
20150318;182500;63439.0000000;63452.0000000;63392.0000000;63448.0000000;21731
20150318;183000;63442.0000000;63498.0000000;63442.0000000;63459.0000000;9072
20150318;183500;63464.0000000;63480.0000000;63445.0000000;63464.0000000;3930
20150318;184000;63464.0000000;63467.0000000;63390.0000000;63410.0000000;8867
20150318;184500;63407.0000000;63418.0000000;63342.0000000;63373.0000000;13506
20150318;190500;63331.0000000;63331.0000000;63010.0000000;63172.0000000;27917
20150318;191000;63169.0000000;63173.0000000;63063.0000000;63068.0000000;8407
20150318;191500;63068.0000000;63108.0000000;63017.0000000;63082.0000000;14465
20150318;192000;63083.0000000;63083.0000000;62810.0000000;62873.0000000;51682
20150318;192500;62871.0000000;62931.0000000;62844.0000000;62892.0000000;12748
20150318;193000;62890.0000000;62890.0000000;62672.0000000;62739.0000000;25740
20150318;193500;62740.0000000;62775.0000000;62614.0000000;62654.0000000;29156
20150318;194000;62654.0000000;62694.0000000;62562.0000000;62617.0000000;25978
20150318;194500;62617.0000000;62798.0000000;62585.0000000;62756.0000000;17999
20150318;195000;62756.0000000;62844.0000000;62728.0000000;62822.0000000;13271
20150318;195500;62817.0000000;62837.0000000;62723.0000000;62818.0000000;7941
20150318;200000;62814.0000000;62874.0000000;62784.0000000;62840.0000000;8967
20150318;200500;62839.0000000;62850.0000000;62745.0000000;62777.0000000;8194
20150318;201000;62775.0000000;62818.0000000;62732.0000000;62755.0000000;5976
20150318;201500;62755.0000000;62786.0000000;62682.0000000;62698.0000000;7314
20150318;202000;62703.0000000;62720.0000000;62670.0000000;62694.0000000;5448
20150318;202500;62696.0000000;62745.0000000;62696.0000000;62723.0000000;4059
20150318;203000;62718.0000000;62809.0000000;62718.0000000;62789.0000000;7621
20150318;203500;62789.0000000;62843.0000000;62770.0000000;62816.0000000;5657
20150318;204000;62810.0000000;62816.0000000;62732.0000000;62759.0000000;7157
20150318;204500;62752.0000000;62758.0000000;62691.0000000;62730.0000000;5800
20150318;205000;62729.0000000;62768.0000000;62629.0000000;62758.0000000;13154
20150318;205500;62759.0000000;62770.0000000;62685.0000000;62710.0000000;5959
20150318;210000;62709.0000000;62795.0000000;62708.0000000;62734.0000000;6740
20150318;210500;62731.0000000;62750.0000000;62402.0000000;62533.0000000;50514
20150318;211000;62533.0000000;62676.0000000;62463.0000000;62542.0000000;26396
20150318;211500;62534.0000000;62553.0000000;62222.0000000;62310.0000000;46456
20150318;212000;62304.0000000;62310.0000000;62068.0000000;62141.0000000;44822
20150318;212500;62135.0000000;62222.0000000;61869.0000000;62092.0000000;45080
20150318;213000;62091.0000000;62158.0000000;61938.0000000;61986.0000000;19323
20150318;213500;61980.0000000;62078.0000000;61953.0000000;62034.0000000;16938
20150318;214000;62037.0000000;62117.0000000;61981.0000000;62054.0000000;11926
20150318;214500;62047.0000000;62140.0000000;61736.0000000;61908.0000000;24118
20150318;215000;61908.0000000;62056.0000000;61826.0000000;62023.0000000;13922
20150318;215500;62023.0000000;62158.0000000;61987.0000000;62041.0000000;21193
20150318;220000;62036.0000000;62048.0000000;61925.0000000;61958.0000000;13455
20150318;220500;61957.0000000;61982.0000000;61860.0000000;61887.0000000;12696
20150318;221000;61885.0000000;61919.0000000;61700.0000000;61718.0000000;22702
20150318;221500;61718.0000000;61845.0000000;61643.0000000;61794.0000000;21823
20150318;222000;61800.0000000;61830.0000000;61610.0000000;61619.0000000;12486
