moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-07-12;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;14,000;31,000;1036,0;1507,0;-296,00;-597,00;-0,22222;-0,28375;
2016-07-12;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;13,000;26,000;668,00;197,00;-197,00;104,00;-0,22775;1,1183;
2016-07-12;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;117,00;89,000;42627;41958;1286,0;223,00;0,03111;0,00534;
2016-07-12;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;93,000;83,000;3723,0;4392,0;-305,00;758,00;-0,07572;0,20859;
2016-07-12;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;80,000;74,000;40856;42062;185,00;213,00;0,00455;0,00509;
2016-07-12;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;93,000;69,000;3223,0;2017,0;-23,000;-51,000;-0,00709;-0,02466;
2016-07-12;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;1752,0;1292,0;234408;214912;-7170,0;16032;-0,02968;0,08061;
2016-07-12;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;859,00;678,00;21690;41186;5325,0;-17877;0,32539;-0,30268;
2016-07-12;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;23,000;21,000;224,00;479,00;-7,0000;-24,000;-0,03030;-0,04771;
2016-07-12;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;8,0000;22,000;267,00;12,000;-27,000;-10,000;-0,09184;-0,45455;
2016-07-12;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-07-12;CU;Фьючерсный контракт на медь;F;;4,0000;1,0000;105,00;25,000;89,000;-30,000;5,5625;-0,54545;
2016-07-12;CU;Фьючерсный контракт на медь;F;1,0000;7,0000;2,0000;16,000;96,000;-82,000;37,000;-0,83673;0,62712;
2016-07-12;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;;1,0000;1,0000;2,0000;2,0000;;;;;
2016-07-12;ED;Фьючерсный контракт на курс евро-доллар США;F;;151,00;238,00;30507;33730;-2410,0;-3952,0;-0,07321;-0,10488;
2016-07-12;ED;Фьючерсный контракт на курс евро-доллар США;F;1,0000;134,00;204,00;11640;8417,0;-226,00;1316,0;-0,01905;0,18533;
2016-07-12;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;;4,0000;1,0000;39,000;43,000;;;;;
2016-07-12;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;1,0000;6,0000;8,0000;14,000;10,000;;;;;
2016-07-12;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;;5,0000;1,0000;59,000;144,00;-1,0000;;-0,01667;;
2016-07-12;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;1,0000;5,0000;10,000;97,000;12,000;1,0000;;0,01042;;
2016-07-12;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;;11,000;12,000;45605;45605;;;;;
2016-07-12;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;1,0000;3,0000;3,0000;600,00;600,00;;;;;
2016-07-12;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;;3,0000;5,0000;561,00;550,00;;;;;
2016-07-12;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;1,0000;5,0000;4,0000;551,00;562,00;;;;;
2016-07-12;Eu;Фьючерсный контракт на курс евро - российский рубль;F;;419,00;257,00;94279;93436;947,00;1568,0;0,01015;0,01707;
2016-07-12;Eu;Фьючерсный контракт на курс евро - российский рубль;F;1,0000;260,00;132,00;8152,0;8995,0;964,00;343,00;0,13411;0,03964;
2016-07-12;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;;52,000;59,000;5009,0;6389,0;-844,00;-1963,0;-0,14420;-0,23503;
2016-07-12;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;1,0000;32,000;55,000;2629,0;1249,0;-1194,0;-75,000;-0,31232;-0,05665;
2016-07-12;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";C;;1,0000;1,0000;5,0000;5,0000;;;;;
2016-07-12;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";C;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-07-12;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";P;1,0000;1,0000;1,0000;16,000;16,000;;;;;
2016-07-12;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;819,00;317,00;198180;129993;385,00;828,00;0,00195;0,00641;
2016-07-12;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;727,00;181,00;7661,0;75848;1139,0;696,00;0,17464;0,00926;
2016-07-12;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;;170,00;119,00;13813;11012;607,00;-207,00;0,04596;-0,01845;
2016-07-12;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;1,0000;167,00;99,000;5672,0;8473,0;-339,00;475,00;-0,05640;0,05939;
2016-07-12;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;;109,00;114,00;12814;13923;747,00;360,00;0,06190;0,02654;
2016-07-12;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;1,0000;103,00;89,000;7678,0;6569,0;-49,000;338,00;-0,00634;0,05424;
2016-07-12;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;;131,00;46,000;7572,0;7057,0;-3644,0;-830,00;-0,32489;-0,10524;
2016-07-12;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;1,0000;119,00;32,000;1190,0;1705,0;335,00;-2479,0;0,39181;-0,59250;
2016-07-12;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;;126,00;42,000;5360,0;4421,0;-270,00;-272,00;-0,04796;-0,05796;
