moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-06-30;SNGP;"Фьючерсный контракт на привилегированные акции ОАО ""Сургутнефтегаз""";F;1,0000;39,000;25,000;1937,0;836,00;63,000;172,00;0,03362;0,25904;
2016-06-30;SNGP;"Опцион на фьючерс на привилегированные акции ОАО ""Сургутнефтегаз""";C;1,0000;1,0000;1,0000;15,000;15,000;;;;;
2016-06-30;SNGP;"Опцион на фьючерс на привилегированные акции ОАО ""Сургутнефтегаз""";P;1,0000;1,0000;2,0000;7,0000;7,0000;;;;;
2016-06-30;SNGR;"Опцион на фьючерс на акции ОАО ""Сургутнефтегаз""";P;1,0000;1,0000;1,0000;2,0000;2,0000;;;;;
2016-06-30;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;;42,000;8,0000;1470,0;382,00;70,000;;0,05000;;
2016-06-30;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;1,0000;60,000;14,000;323,00;1411,0;;70,000;;0,05220;
2016-06-30;SUGR;Фьючерсный контракт на сахар-сырец;F;;1,0000;;;5,0000;;;;;
2016-06-30;SUGR;Фьючерсный контракт на сахар-сырец;F;1,0000;1,0000;1,0000;6,0000;1,0000;1,0000;1,0000;0,20000;;
2016-06-30;Si;Опцион на фьючерсный контракт на доллар США;C;;1452,0;959,00;212400;203339;14957;12233;0,07575;0,06401;
2016-06-30;Si;Опцион на фьючерсный контракт на доллар США;C;1,0000;1278,0;932,00;66380;75441;813,00;3537,0;0,01240;0,04919;
2016-06-30;Si;Опцион на фьючерсный контракт на доллар США;P;;849,00;814,00;228279;194724;6425,0;4378,0;0,02896;0,02300;
2016-06-30;Si;Опцион на фьючерсный контракт на доллар США;P;1,0000;900,00;641,00;34415;67970;272,00;2319,0;0,00797;0,03532;
2016-06-30;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;;4832,0;6726,0;1126651;1030155;-34320;-67705;-0,02956;-0,06167;
2016-06-30;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;1,0000;3171,0;1668,0;81374;177870;-29624;3761,0;-0,26689;0,02160;
2016-06-30;TATN;"Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина";F;;19,000;15,000;1004,0;1936,0;108,00;101,00;0,12054;0,05504;
2016-06-30;TATN;"Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина";F;1,0000;10,000;14,000;1401,0;469,00;3,0000;10,000;0,00215;0,02179;
2016-06-30;TATN;"Опцион на фьючерс на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина";P;1,0000;1,0000;1,0000;7,0000;7,0000;;;;;
2016-06-30;TRNF;"Фьючерсный контракт на привилегированные акции ОАО АК ""Транснефть""";F;;20,000;12,000;255,00;287,00;39,000;43,000;0,18056;0,17623;
2016-06-30;TRNF;"Фьючерсный контракт на привилегированные акции ОАО АК ""Транснефть""";F;1,0000;12,000;7,0000;182,00;150,00;1,0000;-3,0000;0,00552;-0,01961;
2016-06-30;UCAD;Фьючерсный контракт на курс доллар США - канадский доллар;F;;14,000;7,0000;545,00;660,00;181,00;191,00;0,49725;0,40725;
2016-06-30;UCAD;Фьючерсный контракт на курс доллар США - канадский доллар;F;1,0000;8,0000;11,000;150,00;35,000;11,000;1,0000;0,07914;0,02941;
2016-06-30;UCHF;Фьючерсный контракт на курс доллар США - швейцарский франк;F;;4,0000;2,0000;3067,0;2929,0;-3,0000;-4,0000;-0,00098;-0,00136;
2016-06-30;UCHF;Фьючерсный контракт на курс доллар США - швейцарский франк;F;1,0000;3,0000;3,0000;3,0000;141,00;-1,0000;;-0,25000;;
