moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-07-26;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;19,000;31,000;2440,0;2557,0;-115,00;-21,000;-0,04501;-0,00815;
2016-07-26;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;17,000;14,000;240,00;123,00;36,000;-58,000;0,17647;-0,32044;
2016-07-26;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;27,000;44,000;499,00;568,00;-45541;-45098;-0,98916;-0,98756;
2016-07-26;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;41,000;44,000;936,00;867,00;-4077,0;-4520,0;-0,81329;-0,83906;
2016-07-26;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;35,000;28,000;281,00;203,00;-23548;-23904;-0,98821;-0,99158;
2016-07-26;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;39,000;33,000;260,00;338,00;-2740,0;-2384,0;-0,91333;-0,87583;
2016-07-26;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;2325,0;1195,0;355519;318330;5008,0;4073,0;0,01429;0,01296;
2016-07-26;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;1203,0;576,00;17576;54765;-1014,0;-79,000;-0,05455;-0,00144;
2016-07-26;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;19,000;33,000;590,00;936,00;-19,000;-1,0000;-0,03120;-0,00107;
2016-07-26;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;9,0000;22,000;374,00;28,000;17,000;-1,0000;0,04762;-0,03448;
2016-07-26;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";C;;1,0000;;;1,0000;;;;;
2016-07-26;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";C;1,0000;;1,0000;1,0000;;;;;;
2016-07-26;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-07-26;CU;Фьючерсный контракт на медь;F;;6,0000;3,0000;115,00;60,000;;;;;
