moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-07-05;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;14,000;22,000;805,00;1050,0;-22,000;2,0000;-0,02660;0,00191;
2016-07-05;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;14,000;13,000;355,00;110,00;33,000;9,0000;0,10248;0,08911;
2016-07-05;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;54,000;48,000;33961;33171;-3467,0;-3251,0;-0,09263;-0,08926;
2016-07-05;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;54,000;58,000;2141,0;2931,0;225,00;9,0000;0,11743;0,00308;
2016-07-05;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;60,000;54,000;24121;24428;-3806,0;-3427,0;-0,13628;-0,12303;
2016-07-05;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;72,000;54,000;1890,0;1583,0;757,00;378,00;0,66814;0,31369;
2016-07-05;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;1739,0;1013,0;214324;171620;97894;53202;0,84080;0,44927;
2016-07-05;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;917,00;585,00;15692;58396;-12168;32524;-0,43676;1,2571;
2016-07-05;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;21,000;24,000;271,00;459,00;104,00;97,000;0,62275;0,26796;
2016-07-05;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;13,000;20,000;281,00;93,000;-8,0000;-1,0000;-0,02768;-0,01064;
2016-07-05;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-07-05;CU;Фьючерсный контракт на медь;F;;5,0000;3,0000;13,000;55,000;2,0000;2,0000;0,18182;0,03774;
