moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-07-07;OF10;"Фьючерсный контракт на ""десятилетние"" облигации федерального займа";F;;4,0000;6,0000;12050;13024;;;;;
2016-07-07;OF10;"Фьючерсный контракт на ""десятилетние"" облигации федерального займа";F;1,0000;4,0000;7,0000;1021,0;47,000;;;;;
2016-07-07;OF15;"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа";F;;9,0000;11,000;12628;14101;;;;;
2016-07-07;OF15;"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа";F;1,0000;5,0000;14,000;4454,0;2981,0;5,0000;5,0000;0,00112;0,00168;
2016-07-07;OFZ2;"Фьючерсный контракт на ""двухлетние"" облигации федерального займа";F;;6,0000;3,0000;1993,0;2105,0;;1,0000;;0,00048;
2016-07-07;OFZ2;"Фьючерсный контракт на ""двухлетние"" облигации федерального займа";F;1,0000;4,0000;1,0000;124,00;12,000;1,0000;;0,00813;;
2016-07-07;OFZ4;"Фьючерсный контракт на ""четырехлетние"" облигации федерального займа";F;;6,0000;1,0000;11555;11629;2500,0;2494,0;0,27609;0,27302;
2016-07-07;OFZ4;"Фьючерсный контракт на ""четырехлетние"" облигации федерального займа";F;1,0000;1,0000;3,0000;77,000;3,0000;-3,0000;3,0000;-0,03750;;
2016-07-07;OFZ6;"Фьючерсный контракт на ""шестилетние"" облигации федерального займа";F;;4,0000;2,0000;140,00;140,00;;;;;
2016-07-07;PLD;Фьючерсный контракт на аффинированный палладий в слитках;F;;2,0000;1,0000;5,0000;4,0000;-2,0000;-1,0000;-0,28571;-0,20000;
2016-07-07;PLD;Фьючерсный контракт на аффинированный палладий в слитках;F;1,0000;4,0000;3,0000;12,000;13,000;;-1,0000;;-0,07143;
2016-07-07;PLT;Фьючерсный контракт на аффинированную платину в слитках;F;;58,000;14,000;7206,0;5879,0;747,00;760,00;0,11565;0,14847;
2016-07-07;PLT;Фьючерсный контракт на аффинированную платину в слитках;F;1,0000;59,000;4,0000;9,0000;1336,0;-11,000;-24,000;-0,55000;-0,01765;
2016-07-07;ROSN;"Фьючерсный контракт на обыкновенные акции ОАО ""НК ""Роснефть""";F;;70,000;187,00;10757;22385;896,00;26,000;0,09086;0,00116;
2016-07-07;ROSN;"Фьючерсный контракт на обыкновенные акции ОАО ""НК ""Роснефть""";F;1,0000;58,000;164,00;12800;1172,0;-679,00;191,00;-0,05037;0,19470;
2016-07-07;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";C;;5,0000;6,0000;72,000;84,000;;;;;
2016-07-07;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";C;1,0000;;1,0000;12,000;;;;;;
2016-07-07;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";P;;4,0000;8,0000;136,00;134,00;;;;;
2016-07-07;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";P;1,0000;8,0000;4,0000;134,00;136,00;;;;;
2016-07-07;RTKM;"Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""";F;;11,000;16,000;958,00;640,00;97,000;94,000;0,11266;0,17216;
2016-07-07;RTKM;"Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""";F;1,0000;12,000;9,0000;59,000;377,00;-43,000;-40,000;-0,42157;-0,09592;
2016-07-07;RTKM;"Опцион на фьючерс на акции ПАО ""Ростелеком""";C;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-07-07;RTKM;"Опцион на фьючерс на акции ПАО ""Ростелеком""";P;1,0000;1,0000;1,0000;25,000;25,000;;;;;
2016-07-07;RTS;Фьючерсный контракт на Индекс РТС;F;;1380,0;1923,0;176241;181872;-14121;-17008;-0,07418;-0,08552;
2016-07-07;RTS;Фьючерсный контракт на Индекс РТС;F;1,0000;1068,0;1527,0;29488;23857;-437,00;2450,0;-0,01460;0,11445;
2016-07-07;RTS;Опцион на фьючерсный контракт на индекс РТС;C;;1142,0;1129,0;183499;173502;755,00;-505,00;0,00413;-0,00290;
2016-07-07;RTS;Опцион на фьючерсный контракт на индекс РТС;C;1,0000;1143,0;862,00;36608;46605;897,00;2157,0;0,02512;0,04853;
2016-07-07;RTS;Опцион на фьючерсный контракт на индекс РТС;P;;1280,0;1286,0;241919;254966;1914,0;1353,0;0,00797;0,00533;
2016-07-07;RTS;Опцион на фьючерсный контракт на индекс РТС;P;1,0000;1296,0;1089,0;66967;53920;-199,00;362,00;-0,00296;0,00676;
2016-07-07;RVI;Фьючерсный контракт на волатильность российского рынка;F;;9,0000;;;64,000;;;;;
2016-07-07;RVI;Фьючерсный контракт на волатильность российского рынка;F;1,0000;7,0000;4,0000;132,00;68,000;;;;;
2016-07-07;SBPR;Опцион на фьючерс на привилегированные акции ПАО Сбербанк;P;;;1,0000;19,000;;;;;;
2016-07-07;SBPR;Опцион на фьючерс на привилегированные акции ПАО Сбербанк;P;1,0000;1,0000;1,0000;20,000;39,000;;;;;
2016-07-07;SBPR;"Фьючерсный контракт на привилегированные акции ПАО ""Сбербанк России""";F;;173,00;132,00;46994;34887;732,00;388,00;0,01582;0,01125;
2016-07-07;SBPR;"Фьючерсный контракт на привилегированные акции ПАО ""Сбербанк России""";F;1,0000;158,00;140,00;3977,0;16084;-317,00;27,000;-0,07382;0,00168;
2016-07-07;SBRF;"Фьючерсный контракт на обыкновенные акции ПАО ""Сбербанк России""";F;;842,00;1486,0;238208;309256;-14498;-28669;-0,05737;-0,08484;
2016-07-07;SBRF;"Фьючерсный контракт на обыкновенные акции ПАО ""Сбербанк России""";F;1,0000;643,00;1476,0;123901;52853;1159,0;15330;0,00944;0,40855;
2016-07-07;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);C;;288,00;205,00;60650;64510;25236;32766;0,71260;1,0322;
2016-07-07;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);C;1,0000;239,00;266,00;19515;15655;9853,0;2323,0;1,0198;0,17424;
2016-07-07;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);P;;383,00;228,00;53721;46685;2990,0;-320,00;0,05894;-0,00681;
2016-07-07;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);P;1,0000;441,00;269,00;21415;28451;-216,00;3094,0;-0,00999;0,12202;
2016-07-07;SILV;Фьючерсный контракт на аффинированное серебро в слитках;F;;179,00;115,00;3703,0;4488,0;61,000;-149,00;0,01675;-0,03213;
