moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-06-20;HYDR;"Опцион на фьючерс на обыкновенные акции ПАО ""РусГидро""";P;1,0000;1,0000;2,0000;41,000;40,000;;;;;
2016-06-20;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;;129,00;78,000;16991;13826;3138,0;1795,0;0,22652;0,14920;
2016-06-20;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;1,0000;115,00;75,000;1027,0;4192,0;-435,00;908,00;-0,29754;0,27649;
2016-06-20;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";C;;14,000;18,000;243,00;198,00;109,00;28,000;0,81343;0,16471;
2016-06-20;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";C;1,0000;5,0000;11,000;157,00;202,00;27,000;108,00;0,20769;1,1489;
2016-06-20;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";P;;5,0000;8,0000;440,00;2455,0;287,00;-17,000;1,8758;-0,00688;
2016-06-20;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";P;1,0000;10,000;11,000;2646,0;631,00;14,000;318,00;0,00532;1,0160;
2016-06-20;MGNT;"Опцион на фьючерс на обыкновенные акции ПАО ""Магнит""";P;1,0000;2,0000;2,0000;13,000;13,000;2,0000;2,0000;0,18182;0,18182;
2016-06-20;MGNT;"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""";F;;98,000;42,000;4509,0;11533;-159,00;654,00;-0,03406;0,06012;
2016-06-20;MGNT;"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""";F;1,0000;38,000;40,000;7759,0;735,00;820,00;7,0000;0,11817;0,00962;
2016-06-20;MIX;Фьючерсный контракт на Индекс ММВБ;F;;107,00;95,000;1837,0;2666,0;-527,00;-51,000;-0,22293;-0,01877;
2016-06-20;MIX;Фьючерсный контракт на Индекс ММВБ;F;1,0000;57,000;86,000;1511,0;682,00;491,00;15,000;0,48137;0,02249;
2016-06-20;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;C;;1,0000;2,0000;53,000;10,000;;-3,0000;;-0,23077;
2016-06-20;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;C;1,0000;3,0000;1,0000;4,0000;47,000;-3,0000;;-0,42857;;
2016-06-20;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;P;;6,0000;4,0000;19,000;390,00;;;;;
2016-06-20;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;P;1,0000;5,0000;16,000;392,00;21,000;;;;;
2016-06-20;MOEX;Опцион на фьючерс на обыкновенные акции ПАО Московская Биржа;C;1,0000;1,0000;1,0000;9,0000;9,0000;;;;;
2016-06-20;MOEX;Опцион на фьючерс на обыкновенные акции ПАО Московская Биржа;P;1,0000;1,0000;1,0000;11,000;11,000;;;;;
2016-06-20;MOEX;Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа;F;;14,000;22,000;2545,0;3986,0;1085,0;1308,0;0,74315;0,48842;
2016-06-20;MOEX;Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа;F;1,0000;13,000;19,000;1669,0;228,00;387,00;164,00;0,30187;2,5625;
2016-06-20;MTSI;"Опцион на фьючерс на обыкновенные акции ПАО ""МТС""";P;1,0000;1,0000;1,0000;2,0000;2,0000;;;;;
2016-06-20;MTSI;"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""";F;;28,000;9,0000;446,00;491,00;-103,00;-13,000;-0,18761;-0,02579;
