moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-08-05;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;19,000;30,000;1865,0;2056,0;-395,00;-1236,0;-0,17478;-0,37546;
2016-08-05;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;15,000;27,000;491,00;300,00;-671,00;170,00;-0,57745;1,3077;
2016-08-05;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;123,00;127,00;3911,0;3149,0;75,000;-211,00;0,01955;-0,06280;
2016-08-05;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;119,00;100,00;2581,0;3343,0;-266,00;20,000;-0,09343;0,00602;
2016-08-05;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;115,00;84,000;3613,0;3529,0;-22,000;182,00;-0,00605;0,05438;
2016-08-05;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;90,000;101,00;1720,0;1804,0;95,000;-109,00;0,05846;-0,05698;
2016-08-05;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;1936,0;1284,0;198857;166763;-30154;-21887;-0,13167;-0,11602;
2016-08-05;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;1088,0;560,00;22087;54181;-2559,0;-10826;-0,10383;-0,16654;
2016-08-05;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;12,000;58,000;616,00;1051,0;-11,000;;-0,01754;;
2016-08-05;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;7,0000;46,000;481,00;46,000;12,000;1,0000;0,02559;0,02222;
2016-08-05;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";C;;1,0000;;;1,0000;;;;;
2016-08-05;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";C;1,0000;;1,0000;1,0000;;;;;;
2016-08-05;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-08-05;CU;Фьючерсный контракт на медь;F;;12,000;2,0000;28,000;97,000;15,000;3,0000;1,1539;0,03191;
2016-08-05;CU;Фьючерсный контракт на медь;F;1,0000;8,0000;6,0000;149,00;80,000;-10,000;2,0000;-0,06289;0,02564;
2016-08-05;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;;1,0000;1,0000;2,0000;1,0000;;;;;
2016-08-05;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;1,0000;1,0000;;;1,0000;;;;;
2016-08-05;ED;Фьючерсный контракт на курс евро-доллар США;F;;202,00;216,00;47540;54968;6441,0;1348,0;0,15672;0,02514;
2016-08-05;ED;Фьючерсный контракт на курс евро-доллар США;F;1,0000;142,00;199,00;13142;5714,0;-3999,0;1094,0;-0,23330;0,23680;
2016-08-05;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;;3,0000;5,0000;54,000;42,000;;;;;
2016-08-05;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;1,0000;14,000;11,000;31,000;43,000;;;;;
2016-08-05;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;;6,0000;1,0000;57,000;146,00;-1,0000;;-0,01724;;
2016-08-05;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;1,0000;5,0000;12,000;100,00;11,000;1,0000;;0,01010;;
2016-08-05;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;;9,0000;12,000;39363;39355;-9000,0;-9000,0;-0,18609;-0,18612;
2016-08-05;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;1,0000;4,0000;3,0000;410,00;418,00;-90,000;-90,000;-0,18000;-0,17717;
2016-08-05;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;;7,0000;7,0000;6452,0;6493,0;;;;;
2016-08-05;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;1,0000;4,0000;5,0000;413,00;372,00;;;;;
2016-08-05;Eu;Фьючерсный контракт на курс евро - российский рубль;F;;299,00;389,00;135790;132824;-3004,0;817,00;-0,02164;0,00619;
2016-08-05;Eu;Фьючерсный контракт на курс евро - российский рубль;F;1,0000;244,00;150,00;6596,0;9562,0;1581,0;-2240,0;0,31525;-0,18980;
2016-08-05;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;;58,000;52,000;2074,0;4024,0;-125,00;-53,000;-0,05684;-0,01300;
2016-08-05;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;1,0000;26,000;53,000;3280,0;1330,0;41,000;-31,000;0,01266;-0,02278;
2016-08-05;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";C;;1,0000;1,0000;5,0000;5,0000;;;;;
2016-08-05;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";C;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-08-05;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";P;1,0000;1,0000;1,0000;16,000;16,000;;;;;
2016-08-05;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;888,00;296,00;228484;133213;8396,0;8095,0;0,03815;0,06470;
2016-08-05;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;752,00;198,00;11791;107062;4032,0;4333,0;0,51965;0,04218;
2016-08-05;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;;159,00;102,00;12506;13813;952,00;1837,0;0,08240;0,15339;
