moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-06-08;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;1,0000;52,000;38,000;1747,0;1400,0;-47,000;120,00;-0,02620;0,09375;
2016-06-08;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";P;1,0000;1,0000;1,0000;16,000;16,000;;;;;
2016-06-08;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;657,00;431,00;166472;126004;4849,0;7120,0;0,03000;0,05989;
2016-06-08;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;612,00;277,00;16113;56581;3401,0;1130,0;0,26754;0,02038;
2016-06-08;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;;199,00;147,00;24861;15562;325,00;206,00;0,01325;0,01341;
2016-06-08;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;1,0000;172,00;109,00;5631,0;14930;-364,00;-245,00;-0,06072;-0,01614;
2016-06-08;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;;131,00;125,00;13466;14732;999,00;1167,0;0,08013;0,08603;
2016-06-08;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;1,0000;120,00;94,000;9567,0;8301,0;-25,000;-193,00;-0,00261;-0,02272;
2016-06-08;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;;34,000;40,000;2473,0;2324,0;193,00;105,00;0,08465;0,04732;
2016-06-08;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;1,0000;34,000;28,000;426,00;575,00;22,000;110,00;0,05446;0,23656;
2016-06-08;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;;90,000;73,000;5463,0;5059,0;1062,0;913,00;0,24131;0,22021;
2016-06-08;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;1,0000;81,000;57,000;792,00;1196,0;116,00;265,00;0,17160;0,28464;
2016-06-08;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";C;;6,0000;8,0000;54,000;37,000;;;;;
2016-06-08;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";C;1,0000;5,0000;3,0000;5,0000;22,000;;;;;
2016-06-08;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";P;;10,000;9,0000;94,000;83,000;;15,000;;0,22059;
2016-06-08;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";P;1,0000;3,0000;3,0000;33,000;44,000;15,000;;0,83333;;
2016-06-08;GOLD;Опцион на фьючерсный контракт на золото в слитках;C;;51,000;46,000;1151,0;1087,0;22,000;25,000;0,01949;0,02354;
2016-06-08;GOLD;Опцион на фьючерсный контракт на золото в слитках;C;1,0000;61,000;62,000;1125,0;1189,0;10,000;7,0000;0,00897;0,00592;
2016-06-08;GOLD;Опцион на фьючерсный контракт на золото в слитках;P;;24,000;34,000;853,00;1053,0;20,000;25,000;0,02401;0,02432;
2016-06-08;GOLD;Опцион на фьючерсный контракт на золото в слитках;P;1,0000;55,000;51,000;1076,0;876,00;4,0000;-1,0000;0,00373;-0,00114;
2016-06-08;GOLD;Фьючерсный контракт на аффинированное золото в слитках;F;;724,00;263,00;99887;93643;-658,00;406,00;-0,00654;0,00435;
2016-06-08;GOLD;Фьючерсный контракт на аффинированное золото в слитках;F;1,0000;549,00;176,00;4720,0;10964;397,00;-667,00;0,09183;-0,05735;
