moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-08-02;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";P;1,0000;1,0000;2,0000;24,000;8,0000;;;;;
2016-08-02;GOLD;Опцион на фьючерсный контракт на золото в слитках;C;;33,000;31,000;587,00;577,00;12,000;-1,0000;0,02087;-0,00173;
2016-08-02;GOLD;Опцион на фьючерсный контракт на золото в слитках;C;1,0000;41,000;41,000;515,00;525,00;29,000;42,000;0,05967;0,08696;
2016-08-02;GOLD;Опцион на фьючерсный контракт на золото в слитках;P;;12,000;38,000;750,00;255,00;-3,0000;;-0,00398;;
2016-08-02;GOLD;Опцион на фьючерсный контракт на золото в слитках;P;1,0000;47,000;25,000;419,00;914,00;3,0000;;0,00721;;
2016-08-02;GOLD;Фьючерсный контракт на аффинированное золото в слитках;F;;3383,0;347,00;139344;127468;2402,0;3170,0;0,01754;0,02550;
2016-08-02;GOLD;Фьючерсный контракт на аффинированное золото в слитках;F;1,0000;921,00;228,00;7409,0;19285;367,00;-401,00;0,05212;-0,02037;
2016-08-02;HYDR;"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""";F;;40,000;38,000;4627,0;3593,0;-96,000;-61,000;-0,02033;-0,01669;
2016-08-02;HYDR;"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""";F;1,0000;43,000;33,000;1238,0;2272,0;;-35,000;;-0,01517;
2016-08-02;HYDR;"Опцион на фьючерс на обыкновенные акции ПАО ""РусГидро""";C;;1,0000;1,0000;3,0000;3,0000;;;;;
2016-08-02;HYDR;"Опцион на фьючерс на обыкновенные акции ПАО ""РусГидро""";P;;1,0000;;;1,0000;;;;;
2016-08-02;HYDR;"Опцион на фьючерс на обыкновенные акции ПАО ""РусГидро""";P;1,0000;1,0000;2,0000;41,000;40,000;;;;;
2016-08-02;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;;113,00;219,00;15307;16500;-2730,0;-4372,0;-0,15136;-0,20947;
2016-08-02;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;1,0000;88,000;184,00;4606,0;3413,0;-1036,0;606,00;-0,18362;0,21589;
2016-08-02;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";C;;14,000;13,000;724,00;240,00;-41,000;9,0000;-0,05359;0,03896;
2016-08-02;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";C;1,0000;14,000;16,000;306,00;790,00;37,000;-13,000;0,13755;-0,01619;
2016-08-02;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";P;;22,000;12,000;615,00;7745,0;33,000;66,000;0,05670;0,00859;
2016-08-02;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";P;1,0000;19,000;16,000;8243,0;1113,0;58,000;25,000;0,00709;0,02298;
2016-08-02;MGNT;"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""";F;;70,000;108,00;12747;26869;339,00;479,00;0,02732;0,01815;
2016-08-02;MGNT;"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""";F;1,0000;31,000;77,000;14812;690,00;-97,000;-237,00;-0,00651;-0,25566;
2016-08-02;MGNT;"Опцион на фьючерс на обыкновенные акции ПАО ""Магнит""";P;1,0000;2,0000;2,0000;13,000;13,000;;;;;
2016-08-02;MIX;Фьючерсный контракт на Индекс ММВБ;F;;133,00;171,00;6044,0;7807,0;-1208,0;-1671,0;-0,16657;-0,17630;
2016-08-02;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;15,000;31,000;2988,0;3404,0;439,00;655,00;0,17222;0,23827;
2016-08-02;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;17,000;22,000;990,00;574,00;297,00;81,000;0,42857;0,16430;
2016-08-02;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;101,00;111,00;3002,0;2547,0;-33,000;117,00;-0,01087;0,04815;
2016-08-02;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;108,00;90,000;2851,0;3306,0;284,00;134,00;0,11063;0,04224;
2016-08-02;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;80,000;79,000;2136,0;1423,0;495,00;449,00;0,30165;0,46099;
2016-08-02;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;78,000;80,000;1428,0;2141,0;98,000;144,00;0,07368;0,07211;
2016-08-02;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;2148,0;1005,0;344147;289448;-26778;-26315;-0,07219;-0,08334;
2016-08-02;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;1313,0;425,00;12328;67027;224,00;-239,00;0,01851;-0,00355;
2016-08-02;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;12,000;46,000;648,00;1036,0;2,0000;-19,000;0,00310;-0,01801;
2016-08-02;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;8,0000;34,000;422,00;34,000;-20,000;1,0000;-0,04525;0,03030;
2016-08-02;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";C;;1,0000;;;1,0000;;;;;
2016-08-02;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";C;1,0000;;1,0000;1,0000;;;;;;
2016-08-02;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-08-02;CU;Фьючерсный контракт на медь;F;;10,000;2,0000;4,0000;87,000;-111,00;-42,000;-0,96522;-0,32558;
2016-08-02;CU;Фьючерсный контракт на медь;F;1,0000;8,0000;5,0000;159,00;76,000;69,000;;0,76667;;
2016-08-02;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;;1,0000;1,0000;2,0000;1,0000;;;;;
2016-08-02;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;1,0000;1,0000;;;1,0000;;;;;
2016-08-02;ED;Фьючерсный контракт на курс евро-доллар США;F;;200,00;289,00;41175;57089;2982,0;3728,0;0,07808;0,06986;
2016-08-02;ED;Фьючерсный контракт на курс евро-доллар США;F;1,0000;140,00;277,00;20515;4601,0;842,00;96,000;0,04280;0,02131;
2016-08-02;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;;3,0000;5,0000;54,000;42,000;;;;;
2016-08-02;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;1,0000;15,000;11,000;31,000;43,000;;;;;
2016-08-02;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;;6,0000;1,0000;58,000;146,00;;;;;
2016-08-02;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;1,0000;5,0000;11,000;99,000;11,000;;;;;
2016-08-02;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;;11,000;14,000;48363;48355;;;;;
2016-08-02;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;1,0000;4,0000;4,0000;500,00;508,00;;;;;
2016-08-02;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;;7,0000;7,0000;6452,0;6493,0;;;;;
2016-08-02;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;1,0000;4,0000;5,0000;413,00;372,00;;;;;
2016-08-02;Eu;Фьючерсный контракт на курс евро - российский рубль;F;;442,00;142,00;133722;124471;2336,0;3268,0;0,01778;0,02696;
2016-08-02;Eu;Фьючерсный контракт на курс евро - российский рубль;F;1,0000;261,00;115,00;3999,0;13250;410,00;-522,00;0,11424;-0,03790;
2016-08-02;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;;63,000;53,000;2446,0;4356,0;-136,00;-82,000;-0,05267;-0,01848;
2016-08-02;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;1,0000;31,000;54,000;3280,0;1370,0;23,000;-31,000;0,00706;-0,02213;
2016-08-02;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";C;;1,0000;1,0000;5,0000;5,0000;;;;;
2016-08-02;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";C;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-08-02;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";P;1,0000;1,0000;1,0000;16,000;16,000;;;;;
2016-08-02;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;692,00;387,00;196355;121367;16221;-248,00;0,09005;-0,00204;
2016-08-02;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;655,00;235,00;15180;90168;-1536,0;14933;-0,09189;0,19848;
2016-08-02;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;;131,00;87,000;8992,0;9133,0;673,00;625,00;0,08090;0,07346;
2016-08-02;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;1,0000;121,00;85,000;5404,0;5263,0;1063,0;1111,0;0,24487;0,26758;
2016-08-02;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;;79,000;86,000;12313;9454,0;649,00;178,00;0,05564;0,01919;
2016-08-02;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;1,0000;85,000;81,000;9738,0;12597;1012,0;1483,0;0,11598;0,13344;
2016-08-02;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;;103,00;47,000;7937,0;7230,0;-278,00;643,00;-0,03384;0,09762;
2016-08-02;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;1,0000;96,000;40,000;626,00;1333,0;15,000;-906,00;0,02455;-0,40464;
2016-08-02;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;;92,000;101,00;5602,0;4947,0;-12,000;-62,000;-0,00214;-0,01238;
2016-08-02;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;1,0000;80,000;73,000;456,00;1111,0;-8,0000;42,000;-0,01724;0,03929;
2016-08-02;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";C;;6,0000;11,000;39,000;29,000;;;;;
2016-08-02;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";C;1,0000;4,0000;;;10,000;;;;;
2016-08-02;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";P;;8,0000;6,0000;35,000;51,000;;;;;
2016-08-02;MIX;Фьючерсный контракт на Индекс ММВБ;F;1,0000;59,000;132,00;2306,0;543,00;-624,00;-161,00;-0,21297;-0,22869;
2016-08-02;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;C;;6,0000;8,0000;97,000;22,000;-2,0000;-2,0000;-0,02020;-0,08333;
2016-08-02;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;C;1,0000;15,000;5,0000;34,000;109,00;;;;;
2016-08-02;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;P;;16,000;10,000;65,000;438,00;;;;;
2016-08-02;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;P;1,0000;18,000;21,000;447,00;74,000;;;;;
2016-08-02;MOEX;Опцион на фьючерс на обыкновенные акции ПАО Московская Биржа;C;1,0000;1,0000;1,0000;9,0000;9,0000;;;;;
2016-08-02;MOEX;Опцион на фьючерс на обыкновенные акции ПАО Московская Биржа;P;1,0000;1,0000;1,0000;11,000;11,000;;;;;
2016-08-02;MOEX;Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа;F;;59,000;33,000;2009,0;2782,0;143,00;-29,000;0,07663;-0,01032;
2016-08-02;MOEX;Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа;F;1,0000;26,000;11,000;1603,0;830,00;-121,00;51,000;-0,07019;0,06547;
2016-08-02;MTSI;"Опцион на фьючерс на обыкновенные акции ПАО ""МТС""";P;1,0000;1,0000;1,0000;2,0000;2,0000;;;;;
2016-08-02;MTSI;"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""";F;;36,000;30,000;699,00;1089,0;22,000;29,000;0,03250;0,02736;
2016-08-02;MTSI;"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""";F;1,0000;14,000;23,000;500,00;110,00;-1,0000;-8,0000;-0,00200;-0,06780;
2016-08-02;MXI;Фьючерсный контракт на Индекс ММВБ (мини);F;;134,00;286,00;27262;29235;642,00;3715,0;0,02412;0,14557;
