moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-06-21;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;1,0000;28,000;45,000;2486,0;1205,0;23,000;-10,000;0,00934;-0,00823;
2016-06-21;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";C;;1,0000;1,0000;5,0000;5,0000;;;;;
2016-06-21;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";P;1,0000;1,0000;1,0000;16,000;16,000;;;;;
2016-06-21;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;601,00;334,00;148105;101487;3387,0;1333,0;0,02340;0,01331;
2016-06-21;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;608,00;170,00;7216,0;53834;-1992,0;62,000;-0,21633;0,00115;
2016-06-21;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;;114,00;82,000;7253,0;5579,0;-28,000;169,00;-0,00385;0,03124;
2016-06-21;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;1,0000;85,000;58,000;1912,0;3586,0;191,00;-6,0000;0,11098;-0,00167;
2016-06-21;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;;85,000;76,000;8500,0;11243;93,000;131,00;0,01106;0,01179;
2016-06-21;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;1,0000;57,000;66,000;4975,0;2232,0;154,00;116,00;0,03194;0,05482;
2016-06-21;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;;36,000;79,000;5833,0;5816,0;1722,0;2091,0;0,41888;0,56134;
2016-06-21;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;1,0000;24,000;65,000;1769,0;1786,0;174,00;-195,00;0,10909;-0,09844;
2016-06-21;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;;141,00;66,000;5975,0;4803,0;840,00;216,00;0,16358;0,04709;
2016-06-21;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;1,0000;133,00;39,000;407,00;1579,0;-359,00;265,00;-0,46867;0,20167;
2016-06-21;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";C;;5,0000;4,0000;6,0000;6,0000;;;;;
2016-06-21;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";P;;6,0000;4,0000;25,000;41,000;;;;;
2016-06-21;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";P;1,0000;1,0000;2,0000;24,000;8,0000;;;;;
2016-06-21;GOLD;Опцион на фьючерсный контракт на золото в слитках;C;;13,000;12,000;375,00;513,00;-5,0000;1,0000;-0,01316;0,00195;
2016-06-21;GOLD;Опцион на фьючерсный контракт на золото в слитках;C;1,0000;12,000;16,000;380,00;242,00;6,0000;;0,01604;;
2016-06-21;GOLD;Опцион на фьючерсный контракт на золото в слитках;P;;3,0000;17,000;325,00;202,00;12,000;-1,0000;0,03834;-0,00493;
2016-06-21;GOLD;Опцион на фьючерсный контракт на золото в слитках;P;1,0000;17,000;11,000;232,00;355,00;;13,000;;0,03801;
2016-06-21;GOLD;Фьючерсный контракт на аффинированное золото в слитках;F;;3260,0;402,00;102001;89960;2581,0;-219,00;0,02596;-0,00243;
2016-06-21;GOLD;Фьючерсный контракт на аффинированное золото в слитках;F;1,0000;822,00;256,00;4358,0;16399;-2840,0;-40,000;-0,39455;-0,00243;
