moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-07-27;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);C;;57,000;54,000;16471;17501;272,00;272,00;0,01679;0,01579;
2016-07-27;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);C;1,0000;15,000;27,000;1349,0;319,00;-1,0000;-1,0000;-0,00074;-0,00313;
2016-07-27;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);P;;71,000;48,000;30436;29142;126,00;130,00;0,00416;0,00448;
2016-07-27;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);P;1,0000;53,000;32,000;3599,0;4893,0;13,000;9,0000;0,00363;0,00184;
2016-07-27;NLMK;"Фьючесрный контракт на обыкновенные акции ОАО ""НЛМК""";F;;10,000;33,000;681,00;836,00;229,00;196,00;0,50664;0,30625;
2016-07-27;NLMK;"Фьючесрный контракт на обыкновенные акции ОАО ""НЛМК""";F;1,0000;5,0000;14,000;200,00;45,000;-35,000;-2,0000;-0,14894;-0,04255;
2016-07-27;NLMK;"Опцион на фьючерс на акции ОАО ""НЛМК""";P;1,0000;1,0000;1,0000;9,0000;9,0000;;;;;
2016-07-27;NOTK;"Опцион на фьючерс на обыкновенные акции ОАО ""НОВАТЭК""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-07-27;NOTK;"Фьючерсный контракт на обыкновенные акции ОАО ""НОВАТЭК""";F;;7,0000;17,000;78,000;199,00;-7,0000;-2,0000;-0,08235;-0,00995;
2016-07-27;NOTK;"Фьючерсный контракт на обыкновенные акции ОАО ""НОВАТЭК""";F;1,0000;6,0000;7,0000;144,00;23,000;3,0000;-2,0000;0,02128;-0,08000;
2016-07-27;OF10;"Фьючерсный контракт на ""десятилетние"" облигации федерального займа";F;;8,0000;6,0000;12549;12642;;;;;
2016-07-27;OF10;"Фьючерсный контракт на ""десятилетние"" облигации федерального займа";F;1,0000;4,0000;5,0000;144,00;51,000;5,0000;5,0000;0,03597;0,10870;
2016-07-27;OF15;"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа";F;;15,000;9,0000;7173,0;8519,0;;20,000;;0,00235;
2016-07-27;OF15;"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа";F;1,0000;5,0000;12,000;4087,0;2741,0;20,000;;0,00492;;
2016-07-27;OFZ2;"Фьючерсный контракт на ""двухлетние"" облигации федерального займа";F;;6,0000;3,0000;1987,0;2105,0;;-1,0000;;-0,00047;
2016-07-27;OFZ2;"Фьючерсный контракт на ""двухлетние"" облигации федерального займа";F;1,0000;5,0000;1,0000;177,00;59,000;-1,0000;;-0,00562;;
2016-07-27;OFZ4;"Фьючерсный контракт на ""четырехлетние"" облигации федерального займа";F;;4,0000;1,0000;11618;11620;-1,0000;;-0,00009;;
2016-07-27;OFZ4;"Фьючерсный контракт на ""четырехлетние"" облигации федерального займа";F;1,0000;1,0000;3,0000;10,000;8,0000;1,0000;;0,11111;;
2016-07-27;OFZ6;"Фьючерсный контракт на ""шестилетние"" облигации федерального займа";F;;4,0000;2,0000;3194,0;3394,0;;;;;
2016-07-27;OFZ6;"Фьючерсный контракт на ""шестилетние"" облигации федерального займа";F;1,0000;;1,0000;200,00;;;;;;
2016-07-27;PLD;Фьючерсный контракт на аффинированный палладий в слитках;F;;4,0000;4,0000;21,000;27,000;;3,0000;;0,12500;
2016-07-27;PLD;Фьючерсный контракт на аффинированный палладий в слитках;F;1,0000;3,0000;6,0000;18,000;12,000;3,0000;;0,20000;;
2016-07-27;PLT;Фьючерсный контракт на аффинированную платину в слитках;F;;48,000;13,000;6074,0;4901,0;-40,000;-12,000;-0,00654;-0,00244;
2016-07-27;PLT;Фьючерсный контракт на аффинированную платину в слитках;F;1,0000;54,000;9,0000;18,000;1191,0;6,0000;-22,000;0,50000;-0,01814;
2016-07-27;ROSN;"Фьючерсный контракт на обыкновенные акции ОАО ""НК ""Роснефть""";F;;101,00;171,00;11690;23559;973,00;523,00;0,09079;0,02270;
2016-07-27;ROSN;"Фьючерсный контракт на обыкновенные акции ОАО ""НК ""Роснефть""";F;1,0000;56,000;162,00;12779;910,00;-390,00;60,000;-0,02962;0,07059;
2016-07-27;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";C;;5,0000;6,0000;68,000;80,000;;;;;
2016-07-27;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";C;1,0000;1,0000;2,0000;15,000;3,0000;;;;;
2016-07-27;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";P;;4,0000;8,0000;136,00;134,00;;;;;
2016-07-27;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";P;1,0000;8,0000;4,0000;134,00;136,00;;;;;
