moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-07-21;Eu;Фьючерсный контракт на курс евро - российский рубль;F;;621,00;92,000;113903;101802;11896;5546,0;0,11662;0,05762;
2016-07-21;Eu;Фьючерсный контракт на курс евро - российский рубль;F;1,0000;338,00;67,000;2135,0;14236;-2974,0;3376,0;-0,58211;0,31087;
2016-07-21;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;;66,000;40,000;3939,0;5374,0;-110,00;-156,00;-0,02717;-0,02821;
2016-07-21;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;1,0000;35,000;54,000;2583,0;1148,0;7,0000;53,000;0,00272;0,04840;
2016-07-21;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";C;;1,0000;1,0000;5,0000;5,0000;;;;;
2016-07-21;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";C;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-07-21;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";P;1,0000;1,0000;1,0000;16,000;16,000;;;;;
2016-07-21;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;639,00;484,00;168331;114892;4793,0;5482,0;0,02931;0,05011;
2016-07-21;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;538,00;292,00;9357,0;62796;902,00;213,00;0,10668;0,00340;
2016-07-21;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;;90,000;52,000;4514,0;4319,0;263,00;531,00;0,06187;0,14018;
2016-07-21;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;1,0000;76,000;53,000;2751,0;2946,0;412,00;144,00;0,17614;0,05139;
2016-07-21;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;;48,000;47,000;8266,0;8192,0;56,000;425,00;0,00682;0,05472;
2016-07-21;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;1,0000;50,000;57,000;6392,0;6466,0;626,00;257,00;0,10857;0,04139;
2016-07-21;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;;121,00;43,000;8440,0;7335,0;-103,00;-155,00;-0,01206;-0,02069;
2016-07-21;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;1,0000;104,00;35,000;543,00;1648,0;-78,000;-26,000;-0,12560;-0,01553;
2016-07-21;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;;110,00;73,000;4866,0;4383,0;497,00;98,000;0,11376;0,02287;
2016-07-21;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;1,0000;91,000;66,000;497,00;980,00;-263,00;136,00;-0,34605;0,16114;
2016-07-21;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";C;;6,0000;11,000;39,000;29,000;;;;;
2016-07-21;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";C;1,0000;4,0000;;;10,000;;;;;
