moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-07-19;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;19,000;33,000;1785,0;1683,0;258,00;-36,000;0,16896;-0,02094;
2016-07-19;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;20,000;13,000;223,00;325,00;-174,00;120,00;-0,43829;0,58537;
2016-07-19;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;110,00;100,00;45005;44511;172,00;-23,000;0,00384;-0,00052;
2016-07-19;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;103,00;84,000;3991,0;4485,0;-113,00;82,000;-0,02753;0,01862;
2016-07-19;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;92,000;90,000;39964;39751;521,00;-424,00;0,01321;-0,01055;
2016-07-19;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;108,00;80,000;2908,0;3121,0;-31,000;914,00;-0,01055;0,41414;
2016-07-19;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;1652,0;1216,0;179985;156576;-16716;-11036;-0,08498;-0,06584;
2016-07-19;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;839,00;612,00;17061;40470;3355,0;-2325,0;0,24478;-0,05433;
2016-07-19;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;14,000;31,000;287,00;535,00;17,000;22,000;0,06296;0,04288;
2016-07-19;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;8,0000;25,000;257,00;9,0000;-1,0000;-6,0000;-0,00388;-0,40000;
2016-07-19;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-07-19;CU;Фьючерсный контракт на медь;F;;9,0000;1,0000;105,00;103,00;;1,0000;;0,00980;
2016-07-19;CU;Фьючерсный контракт на медь;F;1,0000;9,0000;6,0000;112,00;114,00;45,000;44,000;0,67164;0,62857;
2016-07-19;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;;1,0000;1,0000;2,0000;1,0000;;;;;
2016-07-19;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;1,0000;1,0000;;;1,0000;;;;;
2016-07-19;ED;Фьючерсный контракт на курс евро-доллар США;F;;188,00;284,00;32504;38744;4264,0;3299,0;0,15099;0,09307;
2016-07-19;ED;Фьючерсный контракт на курс евро-доллар США;F;1,0000;166,00;226,00;12269;6029,0;-180,00;785,00;-0,01446;0,14969;
2016-07-19;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;;3,0000;1,0000;39,000;42,000;;;;;
2016-07-19;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;1,0000;7,0000;8,0000;14,000;11,000;;;;;
2016-07-19;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;;5,0000;1,0000;58,000;144,00;;;;;
2016-07-19;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;1,0000;5,0000;10,000;98,000;12,000;;;;;
2016-07-19;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;;12,000;14,000;47613;47605;2000,0;2000,0;0,04385;0,04385;
2016-07-19;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;1,0000;4,0000;3,0000;600,00;608,00;;;;;
2016-07-19;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;;4,0000;5,0000;561,00;562,00;;12,000;;0,02182;
2016-07-19;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;1,0000;5,0000;5,0000;563,00;562,00;12,000;;0,02178;;
2016-07-19;Eu;Фьючерсный контракт на курс евро - российский рубль;F;;407,00;261,00;100552;95498;784,00;669,00;0,00786;0,00705;
2016-07-19;Eu;Фьючерсный контракт на курс евро - российский рубль;F;1,0000;289,00;102,00;4475,0;9529,0;-59,000;56,000;-0,01301;0,00591;
2016-07-19;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;;65,000;40,000;4297,0;5624,0;253,00;-116,00;0,06256;-0,02021;
2016-07-19;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;1,0000;31,000;51,000;2554,0;1227,0;-252,00;117,00;-0,08981;0,10541;
2016-07-19;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";C;;1,0000;1,0000;5,0000;5,0000;;;;;
2016-07-19;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";C;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-07-19;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";P;1,0000;1,0000;1,0000;16,000;16,000;;;;;
2016-07-19;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;602,00;486,00;168636;124724;-17348;-7347,0;-0,09328;-0,05563;
2016-07-19;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;522,00;264,00;15830;59742;3184,0;-6817,0;0,25178;-0,10242;
2016-07-19;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;;165,00;133,00;20153;15607;820,00;552,00;0,04241;0,03667;
2016-07-19;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;1,0000;159,00;100,00;6921,0;11467;37,000;305,00;0,00537;0,02732;
2016-07-19;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;;115,00;109,00;15236;14948;383,00;174,00;0,02579;0,01178;
2016-07-19;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;1,0000;116,00;98,000;8955,0;9243,0;-32,000;177,00;-0,00356;0,01952;
2016-07-19;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;;123,00;52,000;8008,0;7209,0;687,00;570,00;0,09384;0,08586;
2016-07-19;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;1,0000;107,00;39,000;818,00;1617,0;43,000;160,00;0,05548;0,10981;
2016-07-19;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;;104,00;79,000;4043,0;3610,0;159,00;122,00;0,04094;0,03498;
2016-07-19;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;1,0000;81,000;56,000;447,00;880,00;4,0000;41,000;0,00903;0,04887;
2016-07-19;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";C;;6,0000;11,000;39,000;29,000;;;;;
2016-07-19;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";C;1,0000;4,0000;;;10,000;;;;;
2016-07-19;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";P;;8,0000;6,0000;35,000;51,000;2,0000;2,0000;0,06061;0,04082;
2016-07-19;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";P;1,0000;1,0000;2,0000;24,000;8,0000;;;;;
2016-07-19;GOLD;Опцион на фьючерсный контракт на золото в слитках;C;;22,000;29,000;462,00;536,00;2,0000;2,0000;0,00435;0,00375;
2016-07-19;GOLD;Опцион на фьючерсный контракт на золото в слитках;C;1,0000;32,000;32,000;444,00;370,00;;;;;
2016-07-19;GOLD;Опцион на фьючерсный контракт на золото в слитках;P;;10,000;38,000;652,00;224,00;;8,0000;;0,03704;
2016-07-19;GOLD;Опцион на фьючерсный контракт на золото в слитках;P;1,0000;42,000;20,000;360,00;788,00;8,0000;;0,02273;;
2016-07-19;GOLD;Фьючерсный контракт на аффинированное золото в слитках;F;;3387,0;336,00;128749;115864;2854,0;3631,0;0,02267;0,03235;
2016-07-19;GOLD;Фьючерсный контракт на аффинированное золото в слитках;F;1,0000;895,00;213,00;6370,0;19255;135,00;-642,00;0,02165;-0,03227;
2016-07-19;HYDR;"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""";F;;50,000;23,000;2984,0;2993,0;29,000;89,000;0,00981;0,03065;
2016-07-19;HYDR;"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""";F;1,0000;51,000;30,000;1102,0;1093,0;36,000;-24,000;0,03377;-0,02149;
