moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-07-04;PLT;Фьючерсный контракт на аффинированную платину в слитках;F;1,0000;66,000;3,0000;19,000;1594,0;6,0000;-26,000;0,46154;-0,01605;
2016-07-04;ROSN;"Фьючерсный контракт на обыкновенные акции ОАО ""НК ""Роснефть""";F;;87,000;191,00;9715,0;22766;-440,00;302,00;-0,04333;0,01344;
2016-07-04;ROSN;"Фьючерсный контракт на обыкновенные акции ОАО ""НК ""Роснефть""";F;1,0000;63,000;176,00;14160;1109,0;48,000;-694,00;0,00340;-0,38491;
2016-07-04;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";C;;5,0000;6,0000;69,000;80,000;;;;;
2016-07-04;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";C;1,0000;;1,0000;11,000;;;;;;
2016-07-04;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";P;;4,0000;8,0000;136,00;134,00;;;;;
2016-07-04;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";P;1,0000;8,0000;4,0000;134,00;136,00;;;;;
2016-07-04;RTKM;"Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""";F;;11,000;13,000;938,00;614,00;-84,000;-70,000;-0,08219;-0,10234;
2016-07-04;RTKM;"Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""";F;1,0000;16,000;8,0000;99,000;423,00;21,000;7,0000;0,26923;0,01683;
2016-07-04;RTKM;"Опцион на фьючерс на акции ПАО ""Ростелеком""";C;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-07-04;RTKM;"Опцион на фьючерс на акции ПАО ""Ростелеком""";P;1,0000;1,0000;1,0000;25,000;25,000;;;;;
2016-07-04;RTS;Фьючерсный контракт на Индекс РТС;F;;1546,0;2122,0;191307;200769;-1879,0;1358,0;-0,00973;0,00681;
2016-07-04;RTS;Фьючерсный контракт на Индекс РТС;F;1,0000;1172,0;1669,0;33987;24525;1491,0;-1746,0;0,04588;-0,06646;
2016-07-04;RTS;Опцион на фьючерсный контракт на индекс РТС;C;;1088,0;1113,0;177791;167190;3366,0;2977,0;0,01930;0,01813;
2016-07-04;RTS;Опцион на фьючерсный контракт на индекс РТС;C;1,0000;1062,0;842,00;34116;44717;1160,0;1549,0;0,03520;0,03588;
2016-07-04;RTS;Опцион на фьючерсный контракт на индекс РТС;P;;1300,0;1216,0;235035;247534;4880,0;8238,0;0,02120;0,03443;
2016-07-04;RTS;Опцион на фьючерсный контракт на индекс РТС;P;1,0000;1328,0;1033,0;61674;49175;3582,0;224,00;0,06166;0,00458;
2016-07-04;RVI;Фьючерсный контракт на волатильность российского рынка;F;;10,000;;;65,000;;2,0000;;0,03175;
2016-07-04;RVI;Фьючерсный контракт на волатильность российского рынка;F;1,0000;7,0000;4,0000;133,00;68,000;2,0000;;0,01527;;
2016-07-04;SBPR;Опцион на фьючерс на привилегированные акции ПАО Сбербанк;P;;;1,0000;19,000;;;;;;
2016-07-04;SBPR;Опцион на фьючерс на привилегированные акции ПАО Сбербанк;P;1,0000;1,0000;1,0000;20,000;39,000;;;;;
2016-07-04;SBPR;"Фьючерсный контракт на привилегированные акции ПАО ""Сбербанк России""";F;;179,00;134,00;49984;35908;-2276,0;-512,00;-0,04355;-0,01406;
2016-07-04;SBPR;"Фьючерсный контракт на привилегированные акции ПАО ""Сбербанк России""";F;1,0000;168,00;148,00;4856,0;18932;1183,0;-581,00;0,32208;-0,02978;
2016-07-04;SBRF;"Фьючерсный контракт на обыкновенные акции ПАО ""Сбербанк России""";F;;882,00;1512,0;240511;347565;3697,0;22347;0,01561;0,06871;
2016-07-04;SBRF;"Фьючерсный контракт на обыкновенные акции ПАО ""Сбербанк России""";F;1,0000;642,00;1550,0;144926;37872;9509,0;-9141,0;0,07022;-0,19444;
2016-07-04;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);C;;297,00;187,00;34611;31992;54,000;-298,00;0,00156;-0,00923;
2016-07-04;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);C;1,0000;225,00;250,00;10316;12935;84,000;436,00;0,00821;0,03488;
2016-07-04;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);P;;385,00;217,00;50991;45932;-787,00;170,00;-0,01520;0,00371;
2016-07-04;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);P;1,0000;462,00;257,00;21706;26765;751,00;-206,00;0,03584;-0,00764;
2016-07-04;SILV;Фьючерсный контракт на аффинированное серебро в слитках;F;;171,00;150,00;4148,0;5879,0;1295,0;1762,0;0,45391;0,42798;
2016-07-04;SILV;Фьючерсный контракт на аффинированное серебро в слитках;F;1,0000;116,00;108,00;3356,0;1625,0;641,00;174,00;0,23610;0,11992;
2016-07-04;SILV;Опцион на фьючерсный контракт на серебро в слитках;C;;2,0000;3,0000;92,000;71,000;;1,0000;;0,01429;
2016-07-04;SILV;Опцион на фьючерсный контракт на серебро в слитках;C;1,0000;5,0000;4,0000;73,000;94,000;1,0000;;0,01389;;
2016-07-04;SILV;Опцион на фьючерсный контракт на серебро в слитках;P;;1,0000;1,0000;70,000;70,000;;;;;
2016-07-04;SILV;Опцион на фьючерсный контракт на серебро в слитках;P;1,0000;5,0000;5,0000;75,000;75,000;1,0000;1,0000;0,01351;0,01351;
2016-07-04;SNGP;"Опцион на фьючерс на привилегированные акции ОАО ""Сургутнефтегаз""";C;1,0000;1,0000;1,0000;15,000;15,000;;;;;
2016-07-04;SNGP;"Опцион на фьючерс на привилегированные акции ОАО ""Сургутнефтегаз""";P;1,0000;1,0000;2,0000;7,0000;7,0000;;;;;
2016-07-04;SNGP;"Фьючерсный контракт на привилегированные акции ОАО ""Сургутнефтегаз""";F;;55,000;29,000;1788,0;3099,0;-253,00;-10,000;-0,12396;-0,00322;
2016-07-04;SNGP;"Фьючерсный контракт на привилегированные акции ОАО ""Сургутнефтегаз""";F;1,0000;37,000;28,000;1877,0;566,00;-4,0000;-247,00;-0,00213;-0,30381;
2016-07-04;SNGR;"Опцион на фьючерс на акции ОАО ""Сургутнефтегаз""";P;1,0000;1,0000;1,0000;2,0000;2,0000;;;;;
2016-07-04;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;;46,000;6,0000;1461,0;408,00;25,000;17,000;0,01741;0,04348;
2016-07-04;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;1,0000;58,000;12,000;338,00;1391,0;2,0000;10,000;0,00595;0,00724;
2016-07-04;Si;Опцион на фьючерсный контракт на доллар США;C;;1515,0;1001,0;254456;226173;20497;6040,0;0,08761;0,02744;
2016-07-04;Si;Опцион на фьючерсный контракт на доллар США;C;1,0000;1385,0;979,00;77620;105903;5042,0;19499;0,06947;0,22567;
2016-07-04;Si;Опцион на фьючерсный контракт на доллар США;P;;904,00;829,00;247452;206981;8428,0;5937,0;0,03526;0,02953;
2016-07-04;Si;Опцион на фьючерсный контракт на доллар США;P;1,0000;929,00;653,00;35396;75867;274,00;2765,0;0,00780;0,03782;
2016-07-04;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;;4985,0;6734,0;1211555;1098613;23237;-6196,0;0,01955;-0,00561;
2016-07-04;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;1,0000;3243,0;1702,0;83828;196770;-10209;19224;-0,10856;0,10828;
2016-07-04;TATN;"Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина";F;;16,000;18,000;757,00;1702,0;-13,000;-16,000;-0,01688;-0,00931;
2016-07-04;TATN;"Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина";F;1,0000;11,000;13,000;1402,0;457,00;-3,0000;;-0,00214;;
2016-07-04;TATN;"Опцион на фьючерс на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина";P;1,0000;1,0000;1,0000;7,0000;7,0000;;;;;
2016-07-04;TRNF;"Фьючерсный контракт на привилегированные акции ОАО АК ""Транснефть""";F;;24,000;13,000;160,00;195,00;3,0000;-3,0000;0,01911;-0,01515;
2016-07-04;TRNF;"Фьючерсный контракт на привилегированные акции ОАО АК ""Транснефть""";F;1,0000;10,000;7,0000;182,00;147,00;-6,0000;;-0,03191;;
2016-07-04;UCAD;Фьючерсный контракт на курс доллар США - канадский доллар;F;;18,000;6,0000;758,00;733,00;373,00;9,0000;0,96883;0,01243;
2016-07-04;UCAD;Фьючерсный контракт на курс доллар США - канадский доллар;F;1,0000;17,000;11,000;133,00;158,00;-267,00;97,000;-0,66750;1,5902;
2016-07-04;UCHF;Фьючерсный контракт на курс доллар США - швейцарский франк;F;;5,0000;2,0000;3060,0;2922,0;;;;;
2016-07-04;UCHF;Фьючерсный контракт на курс доллар США - швейцарский франк;F;1,0000;3,0000;2,0000;2,0000;140,00;;;;;
2016-07-04;UJPY;Фьючерсный контракт на курс доллар США - японская йена;F;;127,00;25,000;7446,0;5319,0;237,00;88,000;0,03288;0,01682;
2016-07-04;UJPY;Фьючерсный контракт на курс доллар США - японская йена;F;1,0000;100,00;17,000;156,00;2283,0;-149,00;;-0,48852;;
2016-07-04;URKA;"Фьючерсный контракт на обыкновенные акции ПАО ""Уралкалий""";F;;11,000;6,0000;60,000;131,00;4,0000;30,000;0,07143;0,29703;
2016-07-04;URKA;"Фьючерсный контракт на обыкновенные акции ПАО ""Уралкалий""";F;1,0000;6,0000;1,0000;115,00;44,000;-2,0000;-28,000;-0,01709;-0,38889;
2016-07-04;UTRY;Фьючерсный контракт на курс доллар США - турецкая лира;F;;5,0000;1,0000;1475,0;1474,0;;;;;
2016-07-04;UTRY;Фьючерсный контракт на курс доллар США - турецкая лира;F;1,0000;1,0000;;;1,0000;;;;;
2016-07-04;UUAH;Фьючерсный контракт на курс доллар США - украинская гривна;F;;1,0000;2,0000;3,0000;1,0000;1,0000;;0,50000;;
2016-07-04;UUAH;Фьючерсный контракт на курс доллар США - украинская гривна;F;1,0000;1,0000;;;2,0000;-1,0000;;-1,0000;;
2016-07-04;VTBR;Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО);F;;262,00;219,00;62016;59630;3968,0;5864,0;0,06836;0,10907;
2016-07-04;VTBR;Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО);F;1,0000;266,00;133,00;12126;14512;1950,0;54,000;0,19163;0,00373;
2016-07-04;VTBR;Опцион на фьючерс на обыкновенные акции Банк ВТБ (ПАО);C;;9,0000;12,000;170,00;312,00;;;;;
2016-07-04;VTBR;Опцион на фьючерс на обыкновенные акции Банк ВТБ (ПАО);C;1,0000;5,0000;5,0000;177,00;35,000;;;;;
2016-07-04;VTBR;Опцион на фьючерс на обыкновенные акции Банк ВТБ (ПАО);P;;;3,0000;3,0000;;;;;;
2016-07-04;VTBR;Опцион на фьючерс на обыкновенные акции Банк ВТБ (ПАО);P;1,0000;6,0000;2,0000;6,0000;9,0000;;;;;
2016-07-04;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;13,000;18,000;827,00;1048,0;-49,000;13,000;-0,05594;0,01256;
2016-07-04;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;13,000;15,000;322,00;101,00;58,000;-4,0000;0,21970;-0,03810;
2016-07-04;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;48,000;49,000;37428;36422;324,00;7,0000;0,00873;0,00019;
2016-07-04;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;51,000;56,000;1916,0;2922,0;27,000;344,00;0,01429;0,13344;
2016-07-04;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;53,000;43,000;27927;27855;55,000;124,00;0,00197;0,00447;
2016-07-04;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;67,000;49,000;1133,0;1205,0;53,000;-16,000;0,04907;-0,01310;
2016-07-04;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;929,00;1375,0;116430;118418;9085,0;15840;0,08463;0,15442;
2016-07-04;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;496,00;739,00;27860;25872;2988,0;-3767,0;0,12014;-0,12710;
2016-07-04;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;20,000;24,000;167,00;362,00;-173,00;-158,00;-0,50882;-0,30385;
2016-07-04;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;13,000;22,000;289,00;94,000;11,000;-4,0000;0,03957;-0,04082;
2016-07-04;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-07-04;CU;Фьючерсный контракт на медь;F;;4,0000;3,0000;11,000;53,000;;-1,0000;;-0,01852;
2016-07-04;CU;Фьючерсный контракт на медь;F;1,0000;4,0000;7,0000;69,000;27,000;;1,0000;;0,03846;
2016-07-04;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;;1,0000;1,0000;2,0000;2,0000;;;;;
2016-07-04;ED;Фьючерсный контракт на курс евро-доллар США;F;;132,00;242,00;27193;31749;1955,0;2191,0;0,07746;0,07413;
2016-07-04;ED;Фьючерсный контракт на курс евро-доллар США;F;1,0000;143,00;228,00;11274;6718,0;452,00;216,00;0,04177;0,03322;
2016-07-04;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;;4,0000;1,0000;39,000;43,000;;;;;
2016-07-04;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;1,0000;6,0000;8,0000;14,000;10,000;;;;;
2016-07-04;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;;5,0000;1,0000;63,000;144,00;;;;;
2016-07-04;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;1,0000;5,0000;10,000;92,000;11,000;;;;;
2016-07-04;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;;10,000;11,000;42605;42605;11000;11000;0,34805;0,34805;
2016-07-04;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;1,0000;3,0000;3,0000;600,00;600,00;;;;;
