moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-07-25;Si;Опцион на фьючерсный контракт на доллар США;C;1,0000;1111,0;836,00;79834;76156;5318,0;5014,0;0,07137;0,07048;
2016-07-25;Si;Опцион на фьючерсный контракт на доллар США;P;;655,00;649,00;218550;206361;47653;42140;0,27884;0,25661;
2016-07-25;Si;Опцион на фьючерсный контракт на доллар США;P;1,0000;728,00;557,00;42706;54895;4162,0;9675,0;0,10798;0,21395;
2016-07-25;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;;10664;1445,0;1467880;1258869;24920;25689;0,01727;0,02083;
2016-07-25;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;1,0000;4259,0;924,00;73185;282196;20407;19638;0,38666;0,07479;
2016-07-25;TATN;"Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина";F;;16,000;23,000;991,00;2705,0;5,0000;15,000;0,00507;0,00558;
2016-07-25;TATN;"Фьючерсный контракт на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина";F;1,0000;12,000;24,000;1770,0;56,000;8,0000;-2,0000;0,00454;-0,03448;
2016-07-25;TATN;"Опцион на фьючерс на обыкновенные акции ПАО ""Татнефть"" им. В.Д. Шашина";P;1,0000;1,0000;1,0000;7,0000;7,0000;;;;;
2016-07-25;TRNF;"Фьючерсный контракт на привилегированные акции ОАО АК ""Транснефть""";F;;28,000;6,0000;67,000;254,00;-4,0000;-2,0000;-0,05634;-0,00781;
2016-07-25;TRNF;"Фьючерсный контракт на привилегированные акции ОАО АК ""Транснефть""";F;1,0000;14,000;11,000;361,00;174,00;;-2,0000;;-0,01136;
2016-07-25;UCAD;Фьючерсный контракт на курс доллар США - канадский доллар;F;;16,000;11,000;1372,0;227,00;-2647,0;-2900,0;-0,65862;-0,92741;
2016-07-25;UCAD;Фьючерсный контракт на курс доллар США - канадский доллар;F;1,0000;11,000;13,000;70,000;1215,0;6,0000;259,00;0,09375;0,27092;
2016-07-25;UCHF;Фьючерсный контракт на курс доллар США - швейцарский франк;F;;6,0000;4,0000;2990,0;2846,0;-8,0000;1,0000;-0,00267;0,00035;
2016-07-25;UCHF;Фьючерсный контракт на курс доллар США - швейцарский франк;F;1,0000;3,0000;3,0000;7,0000;151,00;;-9,0000;;-0,05625;
2016-07-25;UJPY;Фьючерсный контракт на курс доллар США - японская йена;F;;83,000;86,000;9981,0;8470,0;1204,0;1428,0;0,13718;0,20278;
