moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-06-14;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;18,000;14,000;5407,0;5633,0;-93,000;-24,000;-0,01691;-0,00424;
2016-06-14;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;11,000;14,000;309,00;83,000;67,000;-2,0000;0,27686;-0,02353;
2016-06-14;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;102,00;90,000;61548;57973;1180,0;23,000;0,01955;0,00040;
2016-06-14;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;83,000;69,000;6078,0;9653,0;730,00;1887,0;0,13650;0,24298;
2016-06-14;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;132,00;98,000;47261;49441;2703,0;2872,0;0,06066;0,06167;
2016-06-14;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;142,00;110,00;5328,0;3148,0;173,00;4,0000;0,03356;0,00127;
2016-06-14;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;3959,0;1216,0;183161;170096;2718,0;-2911,0;0,01506;-0,01683;
2016-06-14;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;1071,0;739,00;37010;50075;-4168,0;1461,0;-0,10122;0,03005;
2016-06-14;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;25,000;21,000;262,00;760,00;2,0000;-34,000;0,00769;-0,04282;
2016-06-14;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;15,000;24,000;541,00;43,000;-31,000;5,0000;-0,05420;0,13158;
2016-06-14;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;2,0000;2,0000;2,0000;2,0000;;;;;
2016-06-14;CU;Фьючерсный контракт на медь;F;;4,0000;3,0000;94,000;30,000;-2,0000;-2,0000;-0,02083;-0,06250;
2016-06-14;CU;Фьючерсный контракт на медь;F;1,0000;8,0000;5,0000;31,000;95,000;1,0000;1,0000;0,03333;0,01064;
2016-06-14;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;;1,0000;2,0000;16,000;14,000;;;;;
2016-06-14;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;1,0000;1,0000;;;2,0000;;;;;
2016-06-14;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;;7,0000;3,0000;498,00;505,00;-25,000;;-0,04780;;
2016-06-14;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;1,0000;8,0000;9,0000;479,00;472,00;20,000;-5,0000;0,04357;-0,01048;
2016-06-14;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;;10,000;5,0000;532,00;619,00;;;;;
2016-06-14;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;1,0000;14,000;8,0000;620,00;533,00;;;;;
2016-06-14;ED;Фьючерсный контракт на курс евро-доллар США;F;;199,00;317,00;21560;31358;-8711,0;-9710,0;-0,28777;-0,23644;
2016-06-14;ED;Фьючерсный контракт на курс евро-доллар США;F;1,0000;165,00;228,00;13650;3852,0;818,00;1817,0;0,06375;0,89287;
2016-06-14;Eu;Фьючерсный контракт на курс евро - российский рубль;F;;509,00;213,00;70753;62118;3001,0;1444,0;0,04429;0,02380;
2016-06-14;Eu;Фьючерсный контракт на курс евро - российский рубль;F;1,0000;286,00;88,000;3283,0;11918;-305,00;1252,0;-0,08501;0,11738;
2016-06-14;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;;11,000;10,000;12908;12858;;;;;
2016-06-14;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;1,0000;5,0000;6,0000;607,00;657,00;;;;;
2016-06-14;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;;5,0000;4,0000;7077,0;7078,0;;;;;
2016-06-14;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;1,0000;3,0000;4,0000;551,00;550,00;;;;;
2016-06-14;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;;62,000;29,000;2247,0;2881,0;149,00;324,00;0,07102;0,12671;
2016-06-14;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;1,0000;49,000;48,000;1766,0;1132,0;67,000;-108,00;0,03943;-0,08710;
2016-06-14;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";P;1,0000;1,0000;1,0000;16,000;16,000;;;;;
2016-06-14;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;624,00;445,00;180496;128971;12089;1784,0;0,07178;0,01403;
2016-06-14;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;623,00;257,00;10735;62260;-5276,0;5029,0;-0,32952;0,08787;
2016-06-14;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;;215,00;145,00;27540;17906;443,00;865,00;0,01635;0,05076;
2016-06-14;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;1,0000;183,00;126,00;6545,0;16179;555,00;133,00;0,09265;0,00829;
2016-06-14;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;;126,00;130,00;15709;17273;762,00;864,00;0,05098;0,05265;
2016-06-14;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;1,0000;122,00;106,00;10232;8668,0;272,00;170,00;0,02731;0,02000;
2016-06-14;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;;80,000;28,000;7935,0;6387,0;3458,0;2681,0;0,77239;0,72342;
2016-06-14;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;1,0000;62,000;21,000;738,00;2286,0;60,000;837,00;0,08850;0,57764;
2016-06-14;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;;109,00;66,000;6689,0;6146,0;383,00;282,00;0,06074;0,04809;
2016-06-14;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;1,0000;99,000;48,000;735,00;1278,0;54,000;155,00;0,07930;0,13802;
2016-06-14;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";C;;6,0000;7,0000;53,000;37,000;-1,0000;;-0,01852;;
2016-06-14;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";C;1,0000;5,0000;4,0000;6,0000;22,000;1,0000;;0,20000;;
2016-06-14;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";P;;10,000;9,0000;94,000;83,000;;;;;
2016-06-14;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";P;1,0000;3,0000;3,0000;33,000;44,000;;;;;
2016-06-14;GOLD;Опцион на фьючерсный контракт на золото в слитках;C;;45,000;43,000;1105,0;1049,0;;-12,000;;-0,01131;
2016-06-14;GOLD;Опцион на фьючерсный контракт на золото в слитках;C;1,0000;61,000;61,000;1155,0;1211,0;-8,0000;4,0000;-0,00688;0,00331;
2016-06-14;GOLD;Опцион на фьючерсный контракт на золото в слитках;P;;25,000;32,000;833,00;1048,0;-14,000;;-0,01653;;
2016-06-14;GOLD;Опцион на фьючерсный контракт на золото в слитках;P;1,0000;55,000;54,000;1098,0;883,00;17,000;3,0000;0,01573;0,00341;
2016-06-14;GOLD;Фьючерсный контракт на аффинированное золото в слитках;F;;601,00;329,00;152833;147904;52021;53922;0,51602;0,57375;
2016-06-14;GOLD;Фьючерсный контракт на аффинированное золото в слитках;F;1,0000;434,00;222,00;4803,0;9732,0;-181,00;-2082,0;-0,03632;-0,17623;
2016-06-14;HYDR;"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""";F;;66,000;26,000;2596,0;2550,0;-45,000;226,00;-0,01704;0,09725;
2016-06-14;HYDR;"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""";F;1,0000;86,000;15,000;1703,0;1749,0;138,00;-133,00;0,08818;-0,07067;
2016-06-14;HYDR;"Опцион на фьючерс на обыкновенные акции ПАО ""РусГидро""";P;1,0000;1,0000;1,0000;40,000;40,000;;;;;
2016-06-14;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;;126,00;144,00;16520;11684;837,00;-723,00;0,05337;-0,05827;
2016-06-14;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;1,0000;119,00;119,00;2208,0;7044,0;-768,00;792,00;-0,25806;0,12668;
2016-06-14;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";C;;17,000;20,000;553,00;859,00;2,0000;-1,0000;0,00363;-0,00116;
2016-06-14;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";C;1,0000;19,000;14,000;951,00;645,00;-4,0000;-1,0000;-0,00419;-0,00155;
2016-06-14;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";P;;17,000;11,000;81,000;1812,0;;;;;
2016-06-14;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";P;1,0000;19,000;20,000;2186,0;455,00;;;;;
2016-06-14;MGNT;"Опцион на фьючерс на обыкновенные акции ПАО ""Магнит""";P;;;1,0000;1,0000;;;;;;
2016-06-14;MGNT;"Опцион на фьючерс на обыкновенные акции ПАО ""Магнит""";P;1,0000;2,0000;1,0000;11,000;12,000;;;;;
2016-06-14;MGNT;"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""";F;;137,00;55,000;6585,0;13639;-289,00;-484,00;-0,04204;-0,03427;
2016-06-14;MGNT;"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""";F;1,0000;64,000;55,000;8913,0;1859,0;-216,00;-21,000;-0,02366;-0,01117;
2016-06-14;MIX;Фьючерсный контракт на Индекс ММВБ;F;;149,00;111,00;2753,0;3343,0;-1116,0;-1412,0;-0,28845;-0,29695;
2016-06-14;MIX;Фьючерсный контракт на Индекс ММВБ;F;1,0000;62,000;95,000;1448,0;858,00;-384,00;-88,000;-0,20961;-0,09302;
2016-06-14;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;C;;2,0000;8,0000;113,00;16,000;1,0000;;0,00893;;
2016-06-14;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;C;1,0000;14,000;7,0000;56,000;153,00;;1,0000;;0,00658;
2016-06-14;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;P;;11,000;11,000;211,00;620,00;;;;;
2016-06-14;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;P;1,0000;19,000;28,000;480,00;71,000;;;;;
2016-06-14;MOEX;Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа;F;;24,000;21,000;2111,0;3875,0;278,00;442,00;0,15166;0,12875;
2016-06-14;MOEX;Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа;F;1,0000;10,000;18,000;1849,0;85,000;161,00;-3,0000;0,09538;-0,03409;
2016-06-14;MOEX;Опцион на фьючерс на обыкновенные акции ПАО Московская Биржа;C;1,0000;1,0000;1,0000;9,0000;9,0000;;;;;
2016-06-14;MOEX;Опцион на фьючерс на обыкновенные акции ПАО Московская Биржа;P;;2,0000;;;19,000;;;;;
2016-06-14;MOEX;Опцион на фьючерс на обыкновенные акции ПАО Московская Биржа;P;1,0000;1,0000;3,0000;30,000;11,000;;;;;
2016-06-14;MTSI;"Опцион на фьючерс на обыкновенные акции ПАО ""МТС""";P;1,0000;1,0000;1,0000;2,0000;2,0000;;;;;
2016-06-14;MTSI;"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""";F;;36,000;17,000;1744,0;1982,0;118,00;132,00;0,07257;0,07135;
2016-06-14;MTSI;"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""";F;1,0000;18,000;15,000;378,00;140,00;1,0000;-13,000;0,00265;-0,08497;
2016-06-14;MXI;Фьючерсный контракт на Индекс ММВБ (мини);F;;238,00;154,00;22507;14576;2455,0;-4480,0;0,12243;-0,23510;
2016-06-14;MXI;Фьючерсный контракт на Индекс ММВБ (мини);F;1,0000;125,00;118,00;3082,0;11013;-4229,0;2706,0;-0,57844;0,32575;
2016-06-14;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);C;;61,000;62,000;29178;26931;5124,0;5351,0;0,21302;0,24796;
2016-06-14;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);C;1,0000;46,000;28,000;4423,0;6670,0;371,00;144,00;0,09156;0,02207;
2016-06-14;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);P;;81,000;64,000;34409;21028;1318,0;877,00;0,03983;0,04352;
2016-06-14;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);P;1,0000;77,000;27,000;1383,0;14764;9,0000;450,00;0,00655;0,03144;
2016-06-14;NLMK;"Фьючесрный контракт на обыкновенные акции ОАО ""НЛМК""";F;;9,0000;38,000;398,00;558,00;-46,000;8,0000;-0,10360;0,01455;
2016-06-14;NLMK;"Фьючесрный контракт на обыкновенные акции ОАО ""НЛМК""";F;1,0000;2,0000;15,000;181,00;21,000;9,0000;-45,000;0,05233;-0,68182;
2016-06-14;NLMK;"Опцион на фьючерс на акции ОАО ""НЛМК""";P;1,0000;1,0000;1,0000;9,0000;9,0000;;;;;
2016-06-14;NOTK;"Опцион на фьючерс на обыкновенные акции ОАО ""НОВАТЭК""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-06-14;NOTK;"Фьючерсный контракт на обыкновенные акции ОАО ""НОВАТЭК""";F;;10,000;25,000;403,00;471,00;-1,0000;-3,0000;-0,00248;-0,00633;
2016-06-14;NOTK;"Фьючерсный контракт на обыкновенные акции ОАО ""НОВАТЭК""";F;1,0000;2,0000;14,000;85,000;17,000;-2,0000;;-0,02299;;
2016-06-14;OF10;"Фьючерсный контракт на ""десятилетние"" облигации федерального займа";F;;6,0000;5,0000;9791,0;9958,0;;121,00;;0,01230;
2016-06-14;OF10;"Фьючерсный контракт на ""десятилетние"" облигации федерального займа";F;1,0000;3,0000;2,0000;208,00;41,000;122,00;1,0000;1,4186;0,02500;
2016-06-14;OF15;"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа";F;;10,000;9,0000;7736,0;8192,0;;;;;
2016-06-14;OF15;"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа";F;1,0000;5,0000;10,000;3101,0;2645,0;2,0000;2,0000;0,00065;0,00076;
2016-06-14;OFZ2;"Фьючерсный контракт на ""двухлетние"" облигации федерального займа";F;;4,0000;2,0000;3751,0;3860,0;;;;;
2016-06-14;OFZ2;"Фьючерсный контракт на ""двухлетние"" облигации федерального займа";F;1,0000;3,0000;2,0000;136,00;27,000;;;;;
