moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-06-07;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;26,000;17,000;6269,0;6205,0;244,00;355,00;0,04050;0,06068;
2016-06-07;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;17,000;10,000;153,00;217,00;;-111,00;;-0,33841;
2016-06-07;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;81,000;78,000;71052;68889;-200,00;549,00;-0,00281;0,00803;
2016-06-07;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;75,000;64,000;5138,0;7301,0;103,00;-646,00;0,02046;-0,08129;
2016-06-07;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;114,00;86,000;70443;72479;81,000;64,000;0,00115;0,00088;
2016-06-07;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;119,00;101,00;5316,0;3280,0;44,000;61,000;0,00835;0,01895;
2016-06-07;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;3628,0;1780,0;174490;170861;4507,0;4514,0;0,02651;0,02714;
2016-06-07;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;924,00;956,00;43625;47254;149,00;142,00;0,00343;0,00301;
2016-06-07;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;26,000;26,000;264,00;761,00;2,0000;-6,0000;0,00763;-0,00782;
2016-06-07;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;9,0000;21,000;516,00;19,000;-16,000;-8,0000;-0,03008;-0,29630;
2016-06-07;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;2,0000;2,0000;2,0000;2,0000;;;;;
2016-06-07;CU;Фьючерсный контракт на медь;F;;2,0000;3,0000;73,000;7,0000;5,0000;;0,07353;;
2016-06-07;CU;Фьючерсный контракт на медь;F;1,0000;6,0000;5,0000;18,000;84,000;;5,0000;;0,06329;
2016-06-07;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;;1,0000;2,0000;16,000;14,000;;;;;
2016-06-07;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;1,0000;1,0000;;;2,0000;;;;;
2016-06-07;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;;6,0000;3,0000;473,00;455,00;;;;;
2016-06-07;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;1,0000;8,0000;8,0000;459,00;477,00;;;;;
2016-06-07;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;;8,0000;4,0000;482,00;585,00;;;;;
2016-06-07;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;1,0000;13,000;7,0000;592,00;489,00;2,0000;2,0000;0,00339;0,00411;
2016-06-07;ED;Фьючерсный контракт на курс евро-доллар США;F;;169,00;359,00;38952;47312;-5996,0;-10023;-0,13340;-0,17481;
2016-06-07;ED;Фьючерсный контракт на курс евро-доллар США;F;1,0000;147,00;323,00;15597;7237,0;-2726,0;1301,0;-0,14877;0,21917;
2016-06-07;Eu;Фьючерсный контракт на курс евро - российский рубль;F;;298,00;505,00;55952;55043;60,000;353,00;0,00107;0,00645;
2016-06-07;Eu;Фьючерсный контракт на курс евро - российский рубль;F;1,0000;235,00;166,00;10516;11425;73,000;-220,00;0,00699;-0,01889;
2016-06-07;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;;10,000;9,0000;16655;16605;;2,0000;;0,00012;
2016-06-07;Eu;Опцион на фьючерсный контракт на курс евро-рубль;C;1,0000;5,0000;6,0000;607,00;657,00;2,0000;;0,00331;;
2016-06-07;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;;5,0000;4,0000;3050,0;3051,0;;;;;
2016-06-07;Eu;Опцион на фьючерсный контракт на курс евро-рубль;P;1,0000;3,0000;4,0000;551,00;550,00;;;;;
2016-06-07;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;;61,000;31,000;2293,0;2807,0;-167,00;-130,00;-0,06789;-0,04426;
2016-06-07;FEES;"Фьючерсный контракт на обыкновенные акции ПАО ""ФСК ЕЭС""";F;1,0000;48,000;40,000;1794,0;1280,0;-377,00;-414,00;-0,17365;-0,24439;
2016-06-07;FEES;"Опцион на фьючерс на обыкновенные акции ПАО ""ФСК ЕЭС""";P;1,0000;1,0000;1,0000;16,000;16,000;;;;;
2016-06-07;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;;736,00;395,00;161623;118884;-2560,0;-3177,0;-0,01559;-0,02603;
2016-06-07;GAZR;"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""";F;1,0000;634,00;270,00;12712;55451;-411,00;206,00;-0,03132;0,00373;
2016-06-07;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;;194,00;144,00;24536;15356;1345,0;272,00;0,05800;0,01803;
2016-06-07;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";C;1,0000;167,00;105,00;5995,0;15175;411,00;1484,0;0,07360;0,10839;
2016-06-07;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;;127,00;120,00;12467;13565;309,00;-653,00;0,02542;-0,04593;
2016-06-07;GAZR;"Опцион на обыкновенные акции ПАО ""Газпром""";P;1,0000;119,00;94,000;9592,0;8494,0;-48,000;914,00;-0,00498;0,12058;
2016-06-07;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;;32,000;35,000;2280,0;2219,0;-1826,0;-1886,0;-0,44472;-0,45944;
2016-06-07;GBPU;Фьючерсный контракт на курс фунт стерлингов-доллар США;F;1,0000;29,000;23,000;404,00;465,00;36,000;96,000;0,09783;0,26016;
2016-06-07;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;;75,000;67,000;4401,0;4146,0;-41,000;89,000;-0,00923;0,02194;
2016-06-07;GMKR;"Фьючерсный контракт на обыкновенные акции ПАО ГМК ""Норильский Никель""";F;1,0000;82,000;50,000;676,00;931,00;173,00;43,000;0,34394;0,04842;
2016-06-07;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";C;;6,0000;8,0000;54,000;37,000;;;;;
2016-06-07;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";C;1,0000;5,0000;3,0000;5,0000;22,000;;;;;
2016-06-07;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";P;;9,0000;9,0000;94,000;68,000;;;;;
2016-06-07;GMKR;"Опцион на фьючерс на акции ПАО ""ГМК ""Норильский Никель""";P;1,0000;3,0000;2,0000;18,000;44,000;;;;;
2016-06-07;GOLD;Опцион на фьючерсный контракт на золото в слитках;C;;52,000;47,000;1129,0;1062,0;52,000;53,000;0,04828;0,05253;
2016-06-07;GOLD;Опцион на фьючерсный контракт на золото в слитках;C;1,0000;62,000;63,000;1115,0;1182,0;4,0000;3,0000;0,00360;0,00254;
2016-06-07;GOLD;Опцион на фьючерсный контракт на золото в слитках;P;;24,000;34,000;833,00;1028,0;70,000;369,00;0,09174;0,55994;
2016-06-07;GOLD;Опцион на фьючерсный контракт на золото в слитках;P;1,0000;56,000;50,000;1072,0;877,00;299,00;;0,38680;;
2016-06-07;GOLD;Фьючерсный контракт на аффинированное золото в слитках;F;;755,00;300,00;100545;93237;-1732,0;-1119,0;-0,01693;-0,01186;
2016-06-07;GOLD;Фьючерсный контракт на аффинированное золото в слитках;F;1,0000;557,00;180,00;4323,0;11631;176,00;-437,00;0,04244;-0,03621;
2016-06-07;HYDR;"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""";F;;53,000;34,000;1855,0;1966,0;-169,00;-288,00;-0,08350;-0,12777;
2016-06-07;HYDR;"Фьючерсный контракт на обыкновенные акции ПАО ""РусГидро""";F;1,0000;84,000;16,000;1604,0;1493,0;-35,000;84,000;-0,02135;0,05962;
2016-06-07;HYDR;"Опцион на фьючерс на обыкновенные акции ПАО ""РусГидро""";P;1,0000;1,0000;1,0000;40,000;40,000;;;;;
2016-06-07;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;;163,00;142,00;12408;9816,0;-2671,0;-724,00;-0,17713;-0,06869;
2016-06-07;LKOH;"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""";F;1,0000;150,00;125,00;2922,0;5514,0;-347,00;-2294,0;-0,10615;-0,29380;
2016-06-07;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";C;;16,000;18,000;510,00;817,00;;-1,0000;;-0,00122;
2016-06-07;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";C;1,0000;18,000;14,000;953,00;646,00;;1,0000;;0,00155;
2016-06-07;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";P;;16,000;11,000;81,000;1793,0;;-5,0000;;-0,00278;
2016-06-07;LKOH;"Опцион на фьючерс на акции ПАО ""ЛУКОЙЛ""";P;1,0000;18,000;19,000;2166,0;454,00;-4,0000;1,0000;-0,00184;0,00221;
2016-06-07;MGNT;"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""";F;;108,00;38,000;3287,0;11161;-288,00;-3,0000;-0,08056;-0,00027;
2016-06-07;MGNT;"Фьючерсный контракт на обыкновенные акции ПАО ""Магнит""";F;1,0000;61,000;36,000;9932,0;2058,0;228,00;-57,000;0,02350;-0,02695;
2016-06-07;MGNT;"Опцион на фьючерс на обыкновенные акции ПАО ""Магнит""";P;;;1,0000;1,0000;;;;;;
2016-06-07;MGNT;"Опцион на фьючерс на обыкновенные акции ПАО ""Магнит""";P;1,0000;2,0000;1,0000;11,000;12,000;;;;;
2016-06-07;MIX;Фьючерсный контракт на Индекс ММВБ;F;;91,000;239,00;7018,0;8401,0;1303,0;1467,0;0,22800;0,21157;
2016-06-07;MIX;Фьючерсный контракт на Индекс ММВБ;F;1,0000;50,000;161,00;2276,0;893,00;44,000;-120,00;0,01971;-0,11846;
2016-06-07;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;C;;2,0000;7,0000;112,00;16,000;;;;;
2016-06-07;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;C;1,0000;13,000;7,0000;56,000;152,00;;;;;
2016-06-07;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;P;;16,000;15,000;218,00;642,00;-3,0000;-1,0000;-0,01357;-0,00156;
2016-06-07;MIX;Опцион на фьючерсный контракт на Индекс ММВБ;P;1,0000;21,000;30,000;482,00;58,000;;-2,0000;;-0,03333;
2016-06-07;MOEX;Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа;F;;24,000;23,000;1898,0;3514,0;57,000;53,000;0,03096;0,01531;
2016-06-07;MOEX;Фьючерсный контракт на обыкновенные акции ПАО Московская Биржа;F;1,0000;10,000;22,000;1711,0;95,000;-10,000;-6,0000;-0,00581;-0,05941;
2016-06-07;MOEX;Опцион на фьючерс на обыкновенные акции ПАО Московская Биржа;C;1,0000;1,0000;1,0000;9,0000;9,0000;;;;;
2016-06-07;MOEX;Опцион на фьючерс на обыкновенные акции ПАО Московская Биржа;P;;2,0000;;;19,000;;;;;
2016-06-07;MOEX;Опцион на фьючерс на обыкновенные акции ПАО Московская Биржа;P;1,0000;1,0000;3,0000;30,000;11,000;;;;;
2016-06-07;MTSI;"Опцион на фьючерс на обыкновенные акции ПАО ""МТС""";P;1,0000;1,0000;1,0000;2,0000;2,0000;;;;;
2016-06-07;MTSI;"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""";F;;36,000;23,000;1627,0;1808,0;1042,0;926,00;1,7812;1,0499;
2016-06-07;MTSI;"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""";F;1,0000;21,000;21,000;427,00;246,00;-41,000;75,000;-0,08761;0,43860;
2016-06-07;MXI;Фьючерсный контракт на Индекс ММВБ (мини);F;;130,00;298,00;23728;19817;5475,0;5206,0;0,29995;0,35631;
2016-06-07;MXI;Фьючерсный контракт на Индекс ММВБ (мини);F;1,0000;79,000;186,00;4427,0;8338,0;-213,00;56,000;-0,04591;0,00676;
2016-06-07;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);C;;51,000;57,000;20537;19603;3868,0;1511,0;0,23205;0,08352;
2016-06-07;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);C;1,0000;42,000;24,000;3224,0;4158,0;-1737,0;620,00;-0,35013;0,17524;
2016-06-07;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);P;;77,000;48,000;31570;21717;4583,0;3475,0;0,16982;0,19049;
2016-06-07;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);P;1,0000;73,000;25,000;1050,0;10903;144,00;1252,0;0,15894;0,12973;
2016-06-07;NLMK;"Фьючесрный контракт на обыкновенные акции ОАО ""НЛМК""";F;;7,0000;12,000;261,00;141,00;98,000;-12,000;0,60123;-0,07843;
2016-06-07;NLMK;"Фьючесрный контракт на обыкновенные акции ОАО ""НЛМК""";F;1,0000;3,0000;4,0000;80,000;200,00;;110,00;;1,2222;
2016-06-07;NLMK;"Опцион на фьючерс на акции ОАО ""НЛМК""";P;1,0000;1,0000;1,0000;9,0000;9,0000;;;;;
2016-06-07;NOTK;"Опцион на фьючерс на обыкновенные акции ОАО ""НОВАТЭК""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-06-07;NOTK;"Фьючерсный контракт на обыкновенные акции ОАО ""НОВАТЭК""";F;;12,000;22,000;413,00;475,00;114,00;109,00;0,38127;0,29781;
2016-06-07;NOTK;"Фьючерсный контракт на обыкновенные акции ОАО ""НОВАТЭК""";F;1,0000;5,0000;11,000;82,000;20,000;-4,0000;1,0000;-0,04651;0,05263;
2016-06-07;OF10;"Фьючерсный контракт на ""десятилетние"" облигации федерального займа";F;;7,0000;4,0000;4741,0;4679,0;1000,0;766,00;0,26731;0,19576;
2016-06-07;OF10;"Фьючерсный контракт на ""десятилетние"" облигации федерального займа";F;1,0000;3,0000;1,0000;3,0000;65,000;-219,00;15,000;-0,98649;0,30000;
2016-06-07;OF15;"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа";F;;8,0000;9,0000;7736,0;9183,0;2142,0;2700,0;0,38291;0,41647;
2016-06-07;OF15;"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа";F;1,0000;3,0000;8,0000;2840,0;1393,0;333,00;-225,00;0,13283;-0,13906;
2016-06-07;OFZ2;"Фьючерсный контракт на ""двухлетние"" облигации федерального займа";F;;3,0000;2,0000;5180,0;4884,0;2550,0;2093,0;0,96958;0,74991;
2016-06-07;OFZ2;"Фьючерсный контракт на ""двухлетние"" облигации федерального займа";F;1,0000;2,0000;2,0000;705,00;1001,0;537,00;994,00;3,1964;142,00;
2016-06-07;OFZ4;"Фьючерсный контракт на ""четырехлетние"" облигации федерального займа";F;;4,0000;1,0000;2500,0;2501,0;;1,0000;;0,00040;
2016-06-07;OFZ4;"Фьючерсный контракт на ""четырехлетние"" облигации федерального займа";F;1,0000;2,0000;2,0000;256,00;255,00;;;;;
