moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-08-01;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;18,000;30,000;2549,0;2749,0;69,000;-362,00;0,02782;-0,11636;
2016-08-01;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;19,000;22,000;693,00;493,00;-23,000;408,00;-0,03212;4,8000;
2016-08-01;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;86,000;99,000;3035,0;2430,0;549,00;416,00;0,22084;0,20655;
2016-08-01;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;98,000;78,000;2567,0;3172,0;134,00;267,00;0,05508;0,09191;
2016-08-01;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;70,000;69,000;1641,0;974,00;51,000;80,000;0,03208;0,08949;
2016-08-01;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;74,000;74,000;1330,0;1997,0;119,00;90,000;0,09827;0,04719;
2016-08-01;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;2180,0;780,00;370925;315763;-2751,0;4115,0;-0,00736;0,01320;
2016-08-01;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;1278,0;371,00;12104;67266;-667,00;-7533,0;-0,05223;-0,10071;
2016-08-01;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;15,000;45,000;646,00;1055,0;-10,000;27,000;-0,01524;0,02626;
2016-08-01;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;9,0000;32,000;442,00;33,000;38,000;1,0000;0,09406;0,03125;
2016-08-01;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";C;;1,0000;;;1,0000;;;;;
2016-08-01;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";C;1,0000;;1,0000;1,0000;;;;;;
2016-08-01;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-08-01;CU;Фьючерсный контракт на медь;F;;10,000;2,0000;115,00;129,00;13,000;16,000;0,12745;0,14159;
2016-08-01;CU;Фьючерсный контракт на медь;F;1,0000;8,0000;4,0000;90,000;76,000;;-3,0000;;-0,03797;
2016-08-01;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;;1,0000;1,0000;2,0000;1,0000;;;;;
2016-08-01;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;1,0000;1,0000;;;1,0000;;;;;
2016-08-01;ED;Фьючерсный контракт на курс евро-доллар США;F;;153,00;289,00;38193;53361;-209,00;636,00;-0,00544;0,01206;
2016-08-01;ED;Фьючерсный контракт на курс евро-доллар США;F;1,0000;114,00;278,00;19673;4505,0;1021,0;176,00;0,05474;0,04066;
2016-08-01;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;;3,0000;5,0000;54,000;42,000;1,0000;;0,01887;;
2016-08-01;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;1,0000;15,000;11,000;31,000;43,000;-1,0000;;-0,03125;;
2016-08-01;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;;6,0000;1,0000;58,000;146,00;;;;;
2016-08-01;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;1,0000;5,0000;11,000;99,000;11,000;1,0000;1,0000;0,01020;0,10000;
