moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-06-15;UJPY;Фьючерсный контракт на курс доллар США - японская йена;F;;108,00;20,000;6228,0;3817,0;221,00;272,00;0,03679;0,07673;
2016-06-15;UJPY;Фьючерсный контракт на курс доллар США - японская йена;F;1,0000;116,00;14,000;126,00;2537,0;65,000;14,000;1,0656;0,00555;
2016-06-15;URKA;"Фьючерсный контракт на обыкновенные акции ПАО ""Уралкалий""";F;;15,000;6,0000;883,00;677,00;6,0000;167,00;0,00684;0,32745;
2016-06-15;URKA;"Фьючерсный контракт на обыкновенные акции ПАО ""Уралкалий""";F;1,0000;4,0000;3,0000;62,000;268,00;-1,0000;-162,00;-0,01587;-0,37674;
2016-06-15;UTRY;Фьючерсный контракт на курс доллар США - турецкая лира;F;;3,0000;3,0000;4707,0;4701,0;;;;;
2016-06-15;UTRY;Фьючерсный контракт на курс доллар США - турецкая лира;F;1,0000;2,0000;;;6,0000;;;;;
2016-06-15;UUAH;Фьючерсный контракт на курс доллар США - украинская гривна;F;;5,0000;9,0000;22,000;9,0000;-4,0000;;-0,15385;;
2016-06-15;UUAH;Фьючерсный контракт на курс доллар США - украинская гривна;F;1,0000;6,0000;2,0000;3,0000;16,000;;-4,0000;;-0,20000;
2016-06-15;VTBR;Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО);F;;300,00;125,00;92425;87603;11443;11969;0,14130;0,15825;
2016-06-15;VTBR;Фьючерсный контракт на обыкновенные акции Банк ВТБ (ПАО);F;1,0000;289,00;112,00;8715,0;13537;-2074,0;-2600,0;-0,19223;-0,16112;
2016-06-15;VTBR;Опцион на фьючерс на обыкновенные акции Банк ВТБ (ПАО);P;1,0000;2,0000;1,0000;5,0000;5,0000;-15,000;-59,000;-0,75000;-0,92188;
2016-06-15;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;21,000;14,000;5043,0;5175,0;-364,00;-458,00;-0,06732;-0,08131;
2016-06-15;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;13,000;10,000;237,00;105,00;-72,000;22,000;-0,23301;0,26506;
2016-06-15;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;113,00;93,000;62871;59262;1323,0;1289,0;0,02150;0,02223;
2016-06-15;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;92,000;76,000;6049,0;9658,0;-29,000;5,0000;-0,00477;0,00052;
2016-06-15;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;141,00;102,00;47420;49523;159,00;82,000;0,00336;0,00166;
2016-06-15;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;149,00;108,00;5403,0;3300,0;75,000;152,00;0,01408;0,04828;
2016-06-15;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;4112,0;1113,0;210225;179735;27064;9639,0;0,14776;0,05667;
2016-06-15;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;1182,0;666,00;26444;56934;-10566;6859,0;-0,28549;0,13697;
2016-06-15;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;27,000;19,000;223,00;735,00;-39,000;-25,000;-0,14885;-0,03289;
2016-06-15;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;16,000;21,000;545,00;33,000;4,0000;-10,000;0,00739;-0,23256;
2016-06-15;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;1,0000;1,0000;1,0000;1,0000;-1,0000;-1,0000;-0,50000;-0,50000;
2016-06-15;CU;Фьючерсный контракт на медь;F;;4,0000;4,0000;58,000;26,000;-36,000;-4,0000;-0,38298;-0,13333;
2016-06-15;CU;Фьючерсный контракт на медь;F;1,0000;9,0000;6,0000;33,000;65,000;2,0000;-30,000;0,06452;-0,31579;
2016-06-15;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;;1,0000;2,0000;16,000;14,000;;;;;
2016-06-15;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;1,0000;1,0000;;;2,0000;;;;;
2016-06-15;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;;8,0000;3,0000;498,00;506,00;;1,0000;;0,00198;
2016-06-15;ED;Опцион на фьючерсный контракт на курс евро-доллар;C;1,0000;8,0000;9,0000;480,00;472,00;1,0000;;0,00209;;
2016-06-15;ED;Опцион на фьючерсный контракт на курс евро-доллар;P;;10,000;5,0000;532,00;619,00;;;;;
