moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-07-11;MTSI;"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""";F;;41,000;35,000;748,00;1024,0;-49,000;-16,000;-0,06148;-0,01538;
2016-07-11;MTSI;"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""";F;1,0000;24,000;17,000;436,00;160,00;-5,0000;-38,000;-0,01134;-0,19192;
2016-07-11;MXI;Фьючерсный контракт на Индекс ММВБ (мини);F;;108,00;282,00;30136;28164;5484,0;6850,0;0,22246;0,32139;
2016-07-11;MXI;Фьючерсный контракт на Индекс ММВБ (мини);F;1,0000;77,000;161,00;4173,0;6145,0;1123,0;-243,00;0,36820;-0,03804;
2016-07-11;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);C;;66,000;70,000;57458;55749;3101,0;1066,0;0,05705;0,01949;
2016-07-11;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);C;1,0000;41,000;29,000;3164,0;4873,0;-10,000;2025,0;-0,00315;0,71103;
2016-07-11;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);P;;95,000;63,000;73435;59512;4446,0;3154,0;0,06445;0,05596;
2016-07-11;MXI;Опцион на фьючерсный контракт на Индекс ММВБ (мини);P;1,0000;74,000;24,000;1877,0;15800;-235,00;1057,0;-0,11127;0,07170;
2016-07-11;NLMK;"Опцион на фьючерс на акции ОАО ""НЛМК""";P;1,0000;1,0000;1,0000;9,0000;9,0000;;;;;
2016-07-11;NLMK;"Фьючесрный контракт на обыкновенные акции ОАО ""НЛМК""";F;;6,0000;30,000;450,00;620,00;18,000;-3,0000;0,04167;-0,00482;
2016-07-11;NLMK;"Фьючесрный контракт на обыкновенные акции ОАО ""НЛМК""";F;1,0000;3,0000;11,000;178,00;8,0000;-23,000;-2,0000;-0,11443;-0,20000;
2016-07-11;NOTK;"Опцион на фьючерс на обыкновенные акции ОАО ""НОВАТЭК""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-07-11;NOTK;"Фьючерсный контракт на обыкновенные акции ОАО ""НОВАТЭК""";F;;8,0000;18,000;89,000;218,00;2,0000;2,0000;0,02299;0,00926;
2016-07-11;NOTK;"Фьючерсный контракт на обыкновенные акции ОАО ""НОВАТЭК""";F;1,0000;7,0000;8,0000;154,00;25,000;;;;;
2016-07-11;OF10;"Фьючерсный контракт на ""десятилетние"" облигации федерального займа";F;;6,0000;6,0000;12050;13044;;;;;
2016-07-11;OF10;"Фьючерсный контракт на ""десятилетние"" облигации федерального займа";F;1,0000;4,0000;7,0000;1041,0;47,000;;;;;
2016-07-11;OF15;"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа";F;;9,0000;10,000;12627;14101;-1,0000;;-0,00008;;
2016-07-11;OF15;"Фьючерсный контракт на ""пятнадцатилетние"" облигации федерального займа";F;1,0000;6,0000;13,000;4469,0;2995,0;15,000;14,000;0,00337;0,00470;
2016-07-11;OFZ2;"Фьючерсный контракт на ""двухлетние"" облигации федерального займа";F;;6,0000;3,0000;1987,0;2105,0;-6,0000;;-0,00301;;
2016-07-11;OFZ2;"Фьючерсный контракт на ""двухлетние"" облигации федерального займа";F;1,0000;2,0000;1,0000;124,00;6,0000;;-6,0000;;-0,50000;
2016-07-11;OFZ4;"Фьючерсный контракт на ""четырехлетние"" облигации федерального займа";F;;4,0000;1,0000;11555;11619;;-5,0000;;-0,00043;
2016-07-11;OFZ4;"Фьючерсный контракт на ""четырехлетние"" облигации федерального займа";F;1,0000;1,0000;3,0000;72,000;8,0000;-5,0000;;-0,06494;;
2016-07-11;OFZ6;"Фьючерсный контракт на ""шестилетние"" облигации федерального займа";F;;4,0000;2,0000;140,00;140,00;;;;;
2016-07-11;PLD;Фьючерсный контракт на аффинированный палладий в слитках;F;;2,0000;2,0000;15,000;4,0000;10,000;;2,0000;;
2016-07-11;PLD;Фьючерсный контракт на аффинированный палладий в слитках;F;1,0000;4,0000;2,0000;2,0000;13,000;-10,000;;-0,83333;;
2016-07-11;PLT;Фьючерсный контракт на аффинированную платину в слитках;F;;59,000;12,000;6315,0;5028,0;-5,0000;22,000;-0,00079;0,00439;
2016-07-11;PLT;Фьючерсный контракт на аффинированную платину в слитках;F;1,0000;58,000;8,0000;18,000;1305,0;9,0000;-18,000;1,0000;-0,01361;
2016-07-11;ROSN;"Фьючерсный контракт на обыкновенные акции ОАО ""НК ""Роснефть""";F;;87,000;181,00;10553;22498;-252,00;-102,00;-0,02332;-0,00451;
2016-07-11;ROSN;"Фьючерсный контракт на обыкновенные акции ОАО ""НК ""Роснефть""";F;1,0000;54,000;164,00;12878;933,00;94,000;-56,000;0,00735;-0,05662;
2016-07-11;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";C;;5,0000;6,0000;73,000;85,000;;;;;
2016-07-11;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";C;1,0000;;1,0000;12,000;;;;;;
2016-07-11;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";P;;4,0000;8,0000;136,00;134,00;;;;;
2016-07-11;ROSN;"Опцион на фьючерс на акции ОАО ""НК ""Роснефть""";P;1,0000;8,0000;4,0000;134,00;136,00;;;;;
2016-07-11;RTKM;"Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""";F;;8,0000;15,000;953,00;632,00;-4,0000;-4,0000;-0,00418;-0,00629;
2016-07-11;RTKM;"Фьючерсный контракт на обыкновенные акции ПАО ""Ростелеком""";F;1,0000;12,000;9,0000;56,000;377,00;;;;;
2016-07-11;RTKM;"Опцион на фьючерс на акции ПАО ""Ростелеком""";C;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-07-11;RTKM;"Опцион на фьючерс на акции ПАО ""Ростелеком""";P;1,0000;1,0000;1,0000;25,000;25,000;;;;;
2016-07-11;RTS;Фьючерсный контракт на Индекс РТС;F;;1810,0;2260,0;189550;196185;10936;9490,0;0,06123;0,05083;
2016-07-11;RTS;Фьючерсный контракт на Индекс РТС;F;1,0000;1275,0;1625,0;32825;26190;2057,0;3503,0;0,06686;0,15441;
2016-07-11;RTS;Опцион на фьючерсный контракт на индекс РТС;C;;1130,0;1168,0;186954;174693;2184,0;2325,0;0,01182;0,01349;
2016-07-11;RTS;Опцион на фьючерсный контракт на индекс РТС;C;1,0000;1125,0;900,00;37684;49945;435,00;294,00;0,01168;0,00592;
2016-07-11;RTS;Опцион на фьючерсный контракт на индекс РТС;P;;1402,0;1331,0;249880;259655;1767,0;-142,00;0,00712;-0,00055;
2016-07-11;RTS;Опцион на фьючерсный контракт на индекс РТС;P;1,0000;1424,0;1146,0;70837;61062;2679,0;4588,0;0,03931;0,08124;
2016-07-11;RVI;Фьючерсный контракт на волатильность российского рынка;F;;9,0000;;;64,000;;-1,0000;;-0,01538;
2016-07-11;RVI;Фьючерсный контракт на волатильность российского рынка;F;1,0000;8,0000;4,0000;210,00;146,00;78,000;79,000;0,59091;1,1791;
2016-07-11;SBPR;Опцион на фьючерс на привилегированные акции ПАО Сбербанк;P;;;1,0000;19,000;;;;;;
2016-07-11;SBPR;Опцион на фьючерс на привилегированные акции ПАО Сбербанк;P;1,0000;1,0000;1,0000;20,000;39,000;;;;;
2016-07-11;SBPR;"Фьючерсный контракт на привилегированные акции ПАО ""Сбербанк России""";F;;186,00;142,00;52861;39648;2376,0;1255,0;0,04706;0,03269;
2016-07-11;SBPR;"Фьючерсный контракт на привилегированные акции ПАО ""Сбербанк России""";F;1,0000;168,00;164,00;4539,0;17752;146,00;1267,0;0,03323;0,07686;
2016-07-11;SBRF;"Фьючерсный контракт на обыкновенные акции ПАО ""Сбербанк России""";F;;1040,0;1773,0;260946;346307;10187;21685;0,04062;0,06680;
2016-07-11;SBRF;"Фьючерсный контракт на обыкновенные акции ПАО ""Сбербанк России""";F;1,0000;725,00;1728,0;140583;55222;13288;1790,0;0,10439;0,03350;
2016-07-11;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);C;;290,00;221,00;63028;64822;1091,0;-174,00;0,01761;-0,00268;
2016-07-11;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);C;1,0000;239,00;284,00;19652;17858;365,00;1630,0;0,01892;0,10044;
2016-07-11;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);P;;414,00;234,00;54728;45123;837,00;-421,00;0,01553;-0,00924;
2016-07-11;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);P;1,0000;487,00;284,00;21873;31478;1063,0;2321,0;0,05108;0,07960;
2016-07-11;SILV;Фьючерсный контракт на аффинированное серебро в слитках;F;;168,00;127,00;3658,0;4386,0;1052,0;1363,0;0,40368;0,45088;
2016-07-11;SILV;Фьючерсный контракт на аффинированное серебро в слитках;F;1,0000;118,00;75,000;2729,0;2001,0;114,00;-197,00;0,04359;-0,08963;
2016-07-11;SILV;Опцион на фьючерсный контракт на серебро в слитках;C;;3,0000;5,0000;104,00;72,000;;;;;
2016-07-11;SILV;Опцион на фьючерсный контракт на серебро в слитках;C;1,0000;8,0000;6,0000;78,000;110,00;;;;;
2016-07-11;SILV;Опцион на фьючерсный контракт на серебро в слитках;P;;3,0000;1,0000;70,000;74,000;;;;;
2016-07-11;SILV;Опцион на фьючерсный контракт на серебро в слитках;P;1,0000;8,0000;9,0000;111,00;107,00;;;;;
2016-07-11;SNGP;"Опцион на фьючерс на привилегированные акции ОАО ""Сургутнефтегаз""";C;1,0000;1,0000;1,0000;15,000;15,000;;;;;
2016-07-11;SNGP;"Опцион на фьючерс на привилегированные акции ОАО ""Сургутнефтегаз""";P;1,0000;1,0000;2,0000;7,0000;7,0000;;;;;
2016-07-11;SNGP;"Фьючерсный контракт на привилегированные акции ОАО ""Сургутнефтегаз""";F;;44,000;36,000;2228,0;3858,0;38,000;245,00;0,01735;0,06781;
2016-07-11;SNGP;"Фьючерсный контракт на привилегированные акции ОАО ""Сургутнефтегаз""";F;1,0000;37,000;34,000;2101,0;471,00;181,00;-26,000;0,09427;-0,05231;
2016-07-11;SNGR;"Опцион на фьючерс на акции ОАО ""Сургутнефтегаз""";P;1,0000;1,0000;1,0000;2,0000;2,0000;;;;;
2016-07-11;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;;53,000;13,000;2207,0;719,00;-41,000;-3,0000;-0,01824;-0,00416;
2016-07-11;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;1,0000;74,000;15,000;420,00;1908,0;-4,0000;-42,000;-0,00943;-0,02154;
2016-07-11;SUGR;Фьючерсный контракт на сахар-сырец;F;;1,0000;;;2,0000;;1,0000;;1,0000;
2016-07-11;SUGR;Фьючерсный контракт на сахар-сырец;F;1,0000;1,0000;1,0000;6,0000;4,0000;;-1,0000;;-0,20000;
2016-07-11;Si;Опцион на фьючерсный контракт на доллар США;C;;1675,0;1062,0;356116;286766;9106,0;8179,0;0,02624;0,02936;
2016-07-11;Si;Опцион на фьючерсный контракт на доллар США;C;1,0000;1592,0;1030,0;91541;160891;3670,0;4597,0;0,04177;0,02941;
2016-07-11;Si;Опцион на фьючерсный контракт на доллар США;P;;982,00;875,00;302325;243003;1094,0;-97,000;0,00363;-0,00040;
