moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-07-15;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;;16,000;31,000;1640,0;1880,0;165,00;59,000;0,11186;0,03240;
2016-07-15;AUDU;Фьючерсный контракт на курс австралийский доллар-доллар США;F;1,0000;17,000;21,000;494,00;254,00;-12,000;94,000;-0,02372;0,58750;
2016-07-15;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;;111,00;96,000;44714;44245;17,000;-137,00;0,00038;-0,00309;
2016-07-15;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";C;1,0000;99,000;88,000;4057,0;4526,0;-158,00;-4,0000;-0,03749;-0,00088;
2016-07-15;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;;89,000;83,000;39597;41141;127,00;344,00;0,00322;0,00843;
2016-07-15;BR;"Опцион на фьючерсный контракт на нефть сорта ""BRENT""";P;1,0000;101,00;78,000;3681,0;2137,0;-16,000;-233,00;-0,00433;-0,09831;
2016-07-15;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;;1453,0;1454,0;210076;191847;-31943;-26252;-0,13199;-0,12037;
2016-07-15;BR;"Фьючерсный контракт на нефть сорта ""BRENT""";F;1,0000;750,00;710,00;20245;38474;1623,0;-4068,0;0,08715;-0,09562;
2016-07-15;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;;15,000;29,000;272,00;507,00;4,0000;-8,0000;0,01493;-0,01553;
2016-07-15;CHMF;"Фьючерсный контракт на обыкновенные акции ОАО ""Северсталь""";F;1,0000;10,000;20,000;253,00;18,000;-5,0000;7,0000;-0,01938;0,63636;
2016-07-15;CHMF;"Опцион на фьючерс на акции ОАО ""Северсталь""";P;1,0000;1,0000;1,0000;1,0000;1,0000;;;;;
2016-07-15;CU;Фьючерсный контракт на медь;F;;8,0000;1,0000;105,00;117,00;;1,0000;;0,00862;
2016-07-15;CU;Фьючерсный контракт на медь;F;1,0000;7,0000;5,0000;82,000;70,000;;-1,0000;;-0,01408;
2016-07-15;CY;Фьючерсный контракт на курс китайский юань - российский рубль;F;;1,0000;1,0000;2,0000;1,0000;;;;;
