moment;isin;name;contract_type;iz_fiz;clients_in_long;clients_in_lshort;short_position;long_position;change_prev_week_short_abs;change_prev_week_long_abs;change_prev_week_short_perc;change_prev_week_long_perc;
2016-08-04;RTS;Опцион на фьючерсный контракт на индекс РТС;P;1,0000;1279,0;955,00;70699;82471;96,000;-371,00;0,00136;-0,00448;
2016-08-04;RVI;Фьючерсный контракт на волатильность российского рынка;F;;10,000;9,0000;287,00;695,00;120,00;200,00;0,71856;0,40404;
2016-08-04;RVI;Фьючерсный контракт на волатильность российского рынка;F;1,0000;4,0000;9,0000;416,00;8,0000;59,000;-21,000;0,16527;-0,72414;
2016-08-04;SBPR;"Фьючерсный контракт на привилегированные акции ПАО ""Сбербанк России""";F;;141,00;171,00;52765;48090;-878,00;184,00;-0,01637;0,00384;
2016-08-04;SBPR;"Фьючерсный контракт на привилегированные акции ПАО ""Сбербанк России""";F;1,0000;125,00;176,00;8092,0;12767;1891,0;829,00;0,30495;0,06944;
2016-08-04;SBPR;Опцион на фьючерс на привилегированные акции ПАО Сбербанк;P;;;1,0000;19,000;;;;;;
2016-08-04;SBPR;Опцион на фьючерс на привилегированные акции ПАО Сбербанк;P;1,0000;1,0000;1,0000;20,000;39,000;;;;;
2016-08-04;SBRF;"Фьючерсный контракт на обыкновенные акции ПАО ""Сбербанк России""";F;;1068,0;1467,0;261407;328898;-6636,0;1197,0;-0,02476;0,00365;
2016-08-04;SBRF;"Фьючерсный контракт на обыкновенные акции ПАО ""Сбербанк России""";F;1,0000;744,00;1501,0;119099;51608;6739,0;-1094,0;0,05998;-0,02076;
2016-08-04;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);C;;285,00;219,00;30104;27105;1102,0;1198,0;0,03800;0,04624;
2016-08-04;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);C;1,0000;199,00;234,00;10658;13657;174,00;78,000;0,01660;0,00574;
2016-08-04;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);P;;381,00;240,00;30076;28216;11,000;258,00;0,00037;0,00923;
2016-08-04;SBRF;Опцион на фьючерс на акции ПАО Сбербанк (лот 100);P;1,0000;319,00;210,00;18040;19900;281,00;34,000;0,01582;0,00171;
2016-08-04;SILV;Фьючерсный контракт на аффинированное серебро в слитках;F;;186,00;91,000;2683,0;3561,0;112,00;566,00;0,04356;0,18898;
2016-08-04;SILV;Фьючерсный контракт на аффинированное серебро в слитках;F;1,0000;129,00;60,000;2620,0;1742,0;-27,000;-481,00;-0,01020;-0,21637;
2016-08-04;SILV;Опцион на фьючерсный контракт на серебро в слитках;C;;6,0000;9,0000;156,00;88,000;;;;;
2016-08-04;SILV;Опцион на фьючерсный контракт на серебро в слитках;C;1,0000;17,000;17,000;104,00;172,00;1,0000;1,0000;0,00971;0,00585;
2016-08-04;SILV;Опцион на фьючерсный контракт на серебро в слитках;P;;8,0000;10,000;106,00;105,00;;4,0000;;0,03960;
2016-08-04;SILV;Опцион на фьючерсный контракт на серебро в слитках;P;1,0000;20,000;23,000;148,00;149,00;4,0000;;0,02778;;
2016-08-04;SNGP;"Фьючерсный контракт на привилегированные акции ОАО ""Сургутнефтегаз""";F;;159,00;44,000;8712,0;7127,0;228,00;460,00;0,02687;0,06900;
2016-08-04;SNGP;"Фьючерсный контракт на привилегированные акции ОАО ""Сургутнефтегаз""";F;1,0000;132,00;29,000;1773,0;3358,0;20,000;-212,00;0,01141;-0,05938;
2016-08-04;SNGP;"Опцион на фьючерс на привилегированные акции ОАО ""Сургутнефтегаз""";C;;;2,0000;14,000;;;;;;
2016-08-04;SNGP;"Опцион на фьючерс на привилегированные акции ОАО ""Сургутнефтегаз""";C;1,0000;1,0000;1,0000;1,0000;15,000;;;;;
2016-08-04;SNGP;"Опцион на фьючерс на привилегированные акции ОАО ""Сургутнефтегаз""";P;;;1,0000;5,0000;;;;;;
2016-08-04;SNGP;"Опцион на фьючерс на привилегированные акции ОАО ""Сургутнефтегаз""";P;1,0000;2,0000;2,0000;12,000;17,000;;;;;
2016-08-04;SNGR;"Опцион на фьючерс на акции ОАО ""Сургутнефтегаз""";P;1,0000;1,0000;1,0000;2,0000;2,0000;;;;;
2016-08-04;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;;88,000;16,000;3893,0;1226,0;-4,0000;-22,000;-0,00103;-0,01763;
2016-08-04;SNGR;"Фьючерсный контракт на обыкновенные акции ОАО ""Сургутнефтегаз""";F;1,0000;78,000;15,000;259,00;2926,0;-23,000;-5,0000;-0,08156;-0,00171;
2016-08-04;SUGR;Фьючерсный контракт на сахар-сырец;F;;1,0000;;;1,0000;;;;;
2016-08-04;SUGR;Фьючерсный контракт на сахар-сырец;F;1,0000;2,0000;1,0000;7,0000;6,0000;;;;;
2016-08-04;Si;Опцион на фьючерсный контракт на доллар США;C;;1667,0;1094,0;296230;269455;9020,0;8181,0;0,03141;0,03131;
2016-08-04;Si;Опцион на фьючерсный контракт на доллар США;C;1,0000;1509,0;1091,0;104805;131580;1693,0;2532,0;0,01642;0,01962;
2016-08-04;Si;Опцион на фьючерсный контракт на доллар США;P;;946,00;901,00;290000;242176;4499,0;1777,0;0,01576;0,00739;
2016-08-04;Si;Опцион на фьючерсный контракт на доллар США;P;1,0000;1109,0;760,00;47900;95724;616,00;3338,0;0,01303;0,03613;
2016-08-04;Si;Фьючерсный контракт на курс доллар США - российский рубль;F;;9463,0;2600,0;1433969;1295803;37648;74763;0,02696;0,06123;
