6/10/2018 9:36:00 PM	84.51	-2
6/10/2018 9:37:00 PM	84.77	-1
6/10/2018 9:38:00 PM	85.27	-1
6/10/2018 9:38:00 PM	85.52	-2
6/10/2018 9:39:00 PM	85.21	22
6/10/2018 9:39:00 PM	85.01	1
6/10/2018 9:39:00 PM	84.76	2
6/10/2018 9:39:00 PM	84.50	4
6/10/2018 9:40:00 PM	84.57	-7
6/10/2018 9:41:00 PM	84.25	1
6/10/2018 9:44:00 PM	84.28	-1
6/10/2018 9:45:00 PM	84.65	-1
6/10/2018 9:47:00 PM	84.98	-1
6/10/2018 9:51:00 PM	85.21	2
6/10/2018 9:51:00 PM	85.01	1
6/10/2018 9:53:00 PM	84.67	1
6/10/2018 9:53:00 PM	84.41	2
6/10/2018 9:53:00 PM	84.16	4
6/10/2018 9:54:00 PM	84.42	1
6/10/2018 9:56:00 PM	84.38	-9
6/10/2018 9:58:00 PM	84.65	-1
6/10/2018 10:01:00 PM	84.69	1
6/10/2018 10:12:00 PM	84.54	-1
6/10/2018 10:19:00 PM	84.94	1
6/10/2018 10:22:00 PM	84.35	1
6/10/2018 10:23:00 PM	84.04	1
6/10/2018 10:23:00 PM	83.78	2
6/10/2018 10:24:00 PM	83.74	1
6/10/2018 10:26:00 PM	83.93	-5
6/10/2018 10:32:00 PM	83.95	-1
6/10/2018 10:33:00 PM	84.00	-1
6/10/2018 10:41:00 PM	84.02	2
6/10/2018 10:45:00 PM	83.58	1
6/10/2018 10:47:00 PM	83.64	-1
6/10/2018 10:58:00 PM	83.75	1
6/10/2018 11:00:00 PM	83.60	1
6/10/2018 11:01:00 PM	83.57	-2
6/10/2018 11:01:00 PM	83.76	-1
6/10/2018 11:02:00 PM	83.91	1
6/10/2018 11:11:00 PM	83.80	-1
6/10/2018 11:11:00 PM	84.05	-2
6/10/2018 11:12:00 PM	84.55	-1
6/10/2018 11:13:00 PM	84.55	4
6/10/2018 11:28:00 PM	85.05	-1
6/10/2018 11:31:00 PM	85.56	-1
6/10/2018 11:46:00 PM	85.65	2
6/10/2018 11:51:00 PM	86.17	-1
6/11/2018 12:02:00 AM	86.34	1
6/11/2018 12:07:00 AM	85.87	1
6/11/2018 12:16:00 AM	85.79	-1
6/11/2018 12:57:00 AM	85.80	1
6/11/2018 1:06:00 AM	85.86	-1
6/11/2018 2:09:00 AM	86.86	-1
6/11/2018 2:09:00 AM	87.12	-2
6/11/2018 2:11:00 AM	87.30	3
6/11/2018 2:17:00 AM	86.92	1
6/11/2018 2:21:00 AM	86.79	-1
6/11/2018 2:21:00 AM	86.98	-1
6/11/2018 2:21:00 AM	87.24	-2
6/11/2018 2:39:00 AM	87.46	3
6/11/2018 2:53:00 AM	86.92	1
6/11/2018 2:56:00 AM	86.85	-1
6/11/2018 5:12:00 AM	87.63	1
6/11/2018 5:21:00 AM	87.35	-1
6/11/2018 7:59:00 AM	85.49	1
6/11/2018 8:04:00 AM	85.55	-1
6/11/2018 8:05:00 AM	85.81	-1
6/11/2018 8:12:00 AM	86.17	1
6/11/2018 8:36:00 AM	86.46	-1
6/11/2018 8:39:00 AM	86.47	1
6/11/2018 10:59:00 AM	85.73	1
6/11/2018 11:24:00 AM	85.49	1
6/11/2018 11:29:00 AM	85.55	-2
6/11/2018 4:41:00 PM	85.96	-1
6/11/2018 4:46:00 PM	85.93	1
6/11/2018 5:21:00 PM	85.79	-1
6/11/2018 5:43:00 PM	85.85	1
6/11/2018 8:47:00 PM	85.67	1
6/11/2018 8:47:00 PM	85.41	2
6/11/2018 8:49:00 PM	85.68	-3
6/11/2018 10:55:00 PM	87.16	-1
6/11/2018 10:55:00 PM	87.42	-2
6/11/2018 11:09:00 PM	87.68	3
6/12/2018 12:10:00 AM	87.34	1
6/12/2018 12:17:00 AM	87.27	-1
6/12/2018 1:12:00 AM	87.38	-1
6/12/2018 1:12:00 AM	87.64	-2
6/12/2018 1:12:00 AM	87.90	-4
6/12/2018 1:13:00 AM	87.45	7
6/12/2018 2:34:00 AM	87.33	1
6/12/2018 2:34:00 AM	87.06	2
6/12/2018 2:34:00 AM	86.80	4
6/12/2018 2:35:00 AM	86.84	-7
6/12/2018 2:37:00 AM	87.24	-1
6/12/2018 2:37:00 AM	87.50	-2
6/12/2018 3:07:00 AM	87.11	3
6/12/2018 5:32:00 AM	87.55	-1
6/12/2018 5:36:00 AM	87.69	1
6/12/2018 1:00:00 PM	86.26	-1
6/12/2018 1:02:00 PM	86.22	1
6/12/2018 2:11:00 PM	86.35	-1
6/12/2018 2:17:00 PM	86.52	1
6/12/2018 2:24:00 PM	86.32	1
6/12/2018 2:32:00 PM	86.07	1
6/12/2018 2:38:00 PM	86.07	-2
6/12/2018 4:20:00 PM	85.63	1
6/12/2018 4:37:00 PM	85.48	-1
6/12/2018 5:04:00 PM	85.34	1
6/12/2018 6:21:00 PM	85.25	-1
6/12/2018 7:30:00 PM	85.81	-1
6/12/2018 7:33:00 PM	85.82	1
6/12/2018 8:05:00 PM	85.25	1
6/12/2018 8:11:00 PM	85.28	-1
6/12/2018 8:22:00 PM	85.45	1
6/12/2018 8:49:00 PM	84.92	-1
6/12/2018 9:01:00 PM	85.29	-1
6/12/2018 9:03:00 PM	85.29	1
6/13/2018 6:03:00 AM	84.96	1
6/13/2018 6:04:00 AM	85.06	-1
6/13/2018 8:55:00 AM	84.53	1
6/13/2018 9:20:00 AM	83.39	1
6/13/2018 9:23:00 AM	83.39	-2
6/13/2018 9:25:00 AM	82.74	1
6/13/2018 9:40:00 AM	82.72	1
6/13/2018 9:42:00 AM	82.60	-2
6/13/2018 9:45:00 AM	82.31	1
6/13/2018 9:45:00 AM	82.06	2
6/13/2018 9:45:00 AM	81.82	4
6/13/2018 9:45:00 AM	81.57	8
6/13/2018 9:45:00 AM	81.32	16
6/13/2018 9:45:00 AM	81.07	32
6/13/2018 9:45:00 AM	80.83	64
6/13/2018 9:45:00 AM	80.58	128
6/13/2018 9:46:00 AM	81.19	-255
6/13/2018 9:46:00 AM	81.37	-1
6/13/2018 9:46:00 AM	81.62	-2
6/13/2018 9:46:00 AM	81.86	-4
6/13/2018 9:46:00 AM	82.10	-8
6/13/2018 9:46:00 AM	82.35	-16
6/13/2018 9:49:00 AM	82.25	31
6/13/2018 10:06:00 AM	82.74	-1
6/13/2018 10:19:00 AM	82.96	1
6/13/2018 10:38:00 AM	82.67	1
6/13/2018 10:41:00 AM	82.71	-1
6/13/2018 11:38:00 AM	83.41	-1
6/13/2018 11:42:00 AM	83.26	1
6/13/2018 12:24:00 PM	83.75	-1
6/13/2018 12:27:00 PM	83.89	1
6/13/2018 1:43:00 PM	83.26	1
6/13/2018 1:45:00 PM	83.15	-1
6/13/2018 2:33:00 PM	82.15	1
6/13/2018 2:41:00 PM	82.45	-1
6/13/2018 3:51:00 PM	82.45	1
6/13/2018 3:53:00 PM	82.37	-1
6/13/2018 4:02:00 PM	82.52	-1
6/13/2018 4:14:00 PM	82.54	1
6/13/2018 4:32:00 PM	82.46	-1
6/13/2018 4:33:00 PM	82.44	1
6/13/2018 4:33:00 PM	82.25	1
6/13/2018 4:34:00 PM	82.56	-1
6/13/2018 4:56:00 PM	82.82	-1
6/13/2018 4:59:00 PM	83.25	-1
6/13/2018 5:01:00 PM	83.18	2
6/13/2018 6:02:00 PM	83.40	-1
6/13/2018 6:04:00 PM	83.81	-1
6/13/2018 6:09:00 PM	83.94	2
6/13/2018 7:44:00 PM	82.85	1
6/13/2018 8:09:00 PM	82.75	-1
6/13/2018 8:41:00 PM	83.17	-1
6/13/2018 8:41:00 PM	83.42	-2
6/13/2018 8:47:00 PM	83.44	3
6/13/2018 9:43:00 PM	82.84	1
6/13/2018 9:47:00 PM	82.79	-1
6/13/2018 10:44:00 PM	84.27	-1
6/13/2018 10:45:00 PM	84.18	1
6/13/2018 11:39:00 PM	84.19	1
6/13/2018 11:44:00 PM	84.22	-1
6/13/2018 11:52:00 PM	84.47	-1
6/14/2018 12:02:00 AM	84.68	1
6/14/2018 12:16:00 AM	84.30	1
6/14/2018 1:04:00 AM	83.73	-1
6/14/2018 1:43:00 AM	83.94	1
6/14/2018 1:51:00 AM	83.38	1
6/14/2018 2:01:00 AM	83.30	-2
6/14/2018 2:38:00 AM	84.19	-1
6/14/2018 2:40:00 AM	84.57	-1
6/14/2018 2:45:00 AM	84.99	2
6/14/2018 5:55:00 AM	86.06	-1
6/14/2018 5:56:00 AM	85.90	1
6/14/2018 1:04:00 PM	84.75	1
6/14/2018 1:06:00 PM	84.40	1
6/14/2018 1:06:00 PM	84.71	-1
6/14/2018 1:17:00 PM	84.40	-1
6/14/2018 1:31:00 PM	83.77	1
6/14/2018 1:33:00 PM	84.08	-1
6/14/2018 3:30:00 PM	83.19	1
6/14/2018 3:31:00 PM	82.98	1
6/14/2018 3:41:00 PM	83.02	-2
6/14/2018 3:56:00 PM	83.27	-1
6/14/2018 4:13:00 PM	83.61	1
6/14/2018 4:51:00 PM	84.40	-1
6/14/2018 4:51:00 PM	84.65	-2
6/14/2018 4:52:00 PM	84.64	3
6/14/2018 4:52:00 PM	84.45	1
6/14/2018 4:54:00 PM	84.51	-1
6/14/2018 5:08:00 PM	85.14	-1
6/14/2018 5:12:00 PM	85.22	1
6/14/2018 6:10:00 PM	84.75	1
6/14/2018 6:13:00 PM	84.71	-1
6/14/2018 7:51:00 PM	84.38	1
6/14/2018 7:52:00 PM	84.43	-1
6/14/2018 8:42:00 PM	85.46	-1
6/14/2018 8:43:00 PM	85.44	1
6/14/2018 9:27:00 PM	85.65	-1
6/14/2018 9:29:00 PM	85.63	1
6/15/2018 1:22:00 AM	84.09	1
6/15/2018 1:43:00 AM	83.76	1
6/15/2018 1:44:00 AM	83.78	-2
6/15/2018 4:55:00 AM	84.09	-1
6/15/2018 5:04:00 AM	84.22	1
